"site","date","year","month","dayofmonth","dayofyr","coloniesperL","filbundperL","totalperL","totalperL_diff","week","light_sum","watertemp_mean","watertemp_min","watertemp_max","watertemp_median","ysi_readings","buoy_interp","daylength","TMAX","TMIN","TOBS"
"coffin",2009-01-22,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.50179124101337,-7.22222222222222,-23.3333333333333,-8.33333333333333
"newbury",2009-01-22,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.50179124101337,-7.22222222222222,-23.3333333333333,-8.33333333333333
"fichter",2009-01-22,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.50179124101337,-7.22222222222222,-23.3333333333333,-8.33333333333333
"midge",2009-01-29,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.75470395939148,-4.44444444444444,-14.4444444444444,-7.22222222222222
"coffin",2009-01-29,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.75470395939148,-4.44444444444444,-14.4444444444444,-7.22222222222222
"newbury",2009-01-29,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.75470395939148,-4.44444444444444,-14.4444444444444,-7.22222222222222
"fichter",2009-01-29,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.75470395939148,-4.44444444444444,-14.4444444444444,-7.22222222222222
"midge",2009-02-05,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0379522323244,-6.66666666666667,-16.6666666666667,-16.6666666666667
"coffin",2009-02-05,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0379522323244,-6.66666666666667,-16.6666666666667,-16.6666666666667
"newbury",2009-02-05,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0379522323244,-6.66666666666667,-16.6666666666667,-16.6666666666667
"fichter",2009-02-05,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0379522323244,-6.66666666666667,-16.6666666666667,-16.6666666666667
"midge",2009-02-12,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3442949835485,12.7777777777778,-5.55555555555556,1.11111111111111
"coffin",2009-02-12,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3442949835485,12.7777777777778,-5.55555555555556,1.11111111111111
"newbury",2009-02-12,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3442949835485,12.7777777777778,-5.55555555555556,1.11111111111111
"fichter",2009-02-12,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3442949835485,12.7777777777778,-5.55555555555556,1.11111111111111
"midge",2009-02-19,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6675384596671,2.22222222222222,-16.1111111111111,-1.11111111111111
"coffin",2009-02-19,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6675384596671,2.22222222222222,-16.1111111111111,-1.11111111111111
"newbury",2009-02-19,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6675384596671,2.22222222222222,-16.1111111111111,-1.11111111111111
"fichter",2009-02-19,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6675384596671,2.22222222222222,-16.1111111111111,-1.11111111111111
"midge",2009-02-26,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.002619357827,2.77777777777778,-19.4444444444444,-6.11111111111111
"coffin",2009-02-26,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.002619357827,2.77777777777778,-19.4444444444444,-6.11111111111111
"newbury",2009-02-26,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.002619357827,2.77777777777778,-19.4444444444444,-6.11111111111111
"fichter",2009-02-26,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.002619357827,2.77777777777778,-19.4444444444444,-6.11111111111111
"midge",2009-03-05,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3455173249019,-2.22222222222222,-20.5555555555556,-20
"coffin",2009-03-05,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3455173249019,-2.22222222222222,-20.5555555555556,-20
"newbury",2009-03-05,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3455173249019,-2.22222222222222,-20.5555555555556,-20
"fichter",2009-03-05,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3455173249019,-2.22222222222222,-20.5555555555556,-20
"midge",2009-03-12,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6930686709063,9.44444444444444,-6.11111111111111,-5.55555555555556
"coffin",2009-03-12,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6930686709063,9.44444444444444,-6.11111111111111,-5.55555555555556
"newbury",2009-03-12,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6930686709063,9.44444444444444,-6.11111111111111,-5.55555555555556
"fichter",2009-03-12,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6930686709063,9.44444444444444,-6.11111111111111,-5.55555555555556
"midge",2009-03-19,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.042733809562,13.8888888888889,-4.44444444444444,2.22222222222222
"coffin",2009-03-19,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.042733809562,13.8888888888889,-4.44444444444444,2.22222222222222
"newbury",2009-03-19,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.042733809562,13.8888888888889,-4.44444444444444,2.22222222222222
"fichter",2009-03-19,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.042733809562,13.8888888888889,-4.44444444444444,2.22222222222222
"midge",2009-03-26,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.3923502538164,11.6666666666667,-8.33333333333333,-6.11111111111111
"coffin",2009-03-26,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.3923502538164,11.6666666666667,-8.33333333333333,-6.11111111111111
"newbury",2009-03-26,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.3923502538164,11.6666666666667,-8.33333333333333,-6.11111111111111
"fichter",2009-03-26,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.3923502538164,11.6666666666667,-8.33333333333333,-6.11111111111111
"midge",2009-04-02,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.7398871173935,8.88888888888889,-3.33333333333333,2.77777777777778
"coffin",2009-04-02,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.7398871173935,8.88888888888889,-3.33333333333333,2.77777777777778
"newbury",2009-04-02,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.7398871173935,8.88888888888889,-3.33333333333333,2.77777777777778
"fichter",2009-04-02,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.7398871173935,8.88888888888889,-3.33333333333333,2.77777777777778
"midge",2009-04-09,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.0832076864612,4.44444444444444,-3.33333333333333,0
"coffin",2009-04-09,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.0832076864612,4.44444444444444,-3.33333333333333,0
"newbury",2009-04-09,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.0832076864612,4.44444444444444,-3.33333333333333,0
"fichter",2009-04-09,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.0832076864612,4.44444444444444,-3.33333333333333,0
"midge",2009-04-16,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4198434574471,15.5555555555556,-4.44444444444444,-4.44444444444444
"coffin",2009-04-16,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4198434574471,15.5555555555556,-4.44444444444444,-4.44444444444444
"newbury",2009-04-16,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4198434574471,15.5555555555556,-4.44444444444444,-4.44444444444444
"fichter",2009-04-16,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4198434574471,15.5555555555556,-4.44444444444444,-4.44444444444444
"midge",2009-04-23,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.7467853835619,16.1111111111111,3.33333333333333,3.33333333333333
"coffin",2009-04-23,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.7467853835619,16.1111111111111,3.33333333333333,3.33333333333333
"newbury",2009-04-23,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.7467853835619,16.1111111111111,3.33333333333333,3.33333333333333
"fichter",2009-04-23,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.7467853835619,16.1111111111111,3.33333333333333,3.33333333333333
"midge",2009-04-30,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.0603052794113,16.6666666666667,-2.22222222222222,-0.555555555555556
"coffin",2009-04-30,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.0603052794113,16.6666666666667,-2.22222222222222,-0.555555555555556
"newbury",2009-04-30,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.0603052794113,16.6666666666667,-2.22222222222222,-0.555555555555556
"fichter",2009-04-30,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.0603052794113,16.6666666666667,-2.22222222222222,-0.555555555555556
"midge",2009-05-07,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.3558314617693,18.3333333333333,7.22222222222222,10
"coffin",2009-05-07,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.3558314617693,18.3333333333333,7.22222222222222,10
"newbury",2009-05-07,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.3558314617693,18.3333333333333,7.22222222222222,10
"fichter",2009-05-07,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.3558314617693,18.3333333333333,7.22222222222222,10
"midge",2009-05-14,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.6279155551425,20.5555555555556,0.555555555555556,11.1111111111111
"coffin",2009-05-14,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.6279155551425,20.5555555555556,0.555555555555556,11.1111111111111
"newbury",2009-05-14,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.6279155551425,20.5555555555556,0.555555555555556,11.1111111111111
"fichter",2009-05-14,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.6279155551425,20.5555555555556,0.555555555555556,11.1111111111111
"coffin",2009-05-15,2009,5,15,135,0,0,0,-0.056588832,20,NA,NA,NA,NA,NA,0,0,14.6645162495817,15.5555555555556,5.55555555555556,12.7777777777778
"fichter",2009-05-15,2009,5,15,135,0,0,0,-0.099030457,20,NA,NA,NA,NA,NA,0,0,14.6645162495817,15.5555555555556,5.55555555555556,12.7777777777778
"midge",2009-05-15,2009,5,15,135,0,0,0,-0.226355329,20,NA,12.75157639,12.11,14.134,12.69,0,0,14.6645162495817,15.5555555555556,5.55555555555556,12.7777777777778
"newbury",2009-05-15,2009,5,15,135,0,0,0,-0.155619289,20,NA,NA,NA,NA,NA,0,0,14.6645162495817,15.5555555555556,5.55555555555556,12.7777777777778
"midge",2009-05-21,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8703371715488,25.5555555555556,3.33333333333333,10
"coffin",2009-05-21,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8703371715488,25.5555555555556,3.33333333333333,10
"newbury",2009-05-21,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8703371715488,25.5555555555556,3.33333333333333,10
"fichter",2009-05-21,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8703371715488,25.5555555555556,3.33333333333333,10
"midge",2009-05-28,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.0763916633555,10.5555555555556,6.66666666666667,6.66666666666667
"coffin",2009-05-28,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.0763916633555,10.5555555555556,6.66666666666667,6.66666666666667
"newbury",2009-05-28,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.0763916633555,10.5555555555556,6.66666666666667,6.66666666666667
"fichter",2009-05-28,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.0763916633555,10.5555555555556,6.66666666666667,6.66666666666667
"coffin",2009-05-29,2009,5,29,149,0.014147208,0,0.014147208,0.014147208,22,NA,14.015,13.47,14.56,13.78,0,0,15.1024637991715,8.33333333333333,6.66666666666667,7.77777777777778
"fichter",2009-05-29,2009,5,29,149,0.007073604,0,0.007073604,0.007073604,22,NA,13.30416667,13.01,13.62,13.32,0,0,15.1024637991715,8.33333333333333,6.66666666666667,7.77777777777778
"midge",2009-05-29,2009,5,29,149,0.014147208,0,0.014147208,0.014147208,22,285449,14.02541667,13.81,14.59,13.97,0,0,15.1024637991715,8.33333333333333,6.66666666666667,7.77777777777778
"newbury",2009-05-29,2009,5,29,149,0,0,0,0,22,NA,11.49208333,10.86,12.09,11.47,0,0,15.1024637991715,8.33333333333333,6.66666666666667,7.77777777777778
"coffin",2009-06-04,2009,6,4,155,0.007073604,0,0.007073604,-0.007073604,23,NA,15.20708333,14.87,15.82,15.03,0,0,15.2393831279041,20.5555555555556,5.55555555555556,7.77777777777778
"fichter",2009-06-04,2009,6,4,155,0.021220812,0,0.021220812,0.014147208,23,NA,15.51791667,15.02,16.13,15.5,0,0,15.2393831279041,20.5555555555556,5.55555555555556,7.77777777777778
"midge",2009-06-04,2009,6,4,155,0.007073604,0,0.007073604,-0.007073604,23,125431.9,16.28041667,15.54,17.12,16.18,0,0,15.2393831279041,20.5555555555556,5.55555555555556,7.77777777777778
"newbury",2009-06-04,2009,6,4,155,0,0,0,0,23,NA,16.295,15.52,17.43,15.915,0,0,15.2393831279041,20.5555555555556,5.55555555555556,7.77777777777778
"midge",2009-06-11,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.3532939261784,18.8888888888889,10,12.7777777777778
"coffin",2009-06-11,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.3532939261784,18.8888888888889,10,12.7777777777778
"newbury",2009-06-11,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.3532939261784,18.8888888888889,10,12.7777777777778
"fichter",2009-06-11,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.3532939261784,18.8888888888889,10,12.7777777777778
"coffin",2009-06-17,2009,6,17,168,0.028294416,0,0.028294416,0.021220812,24,NA,17.62916667,17.09,18.37,17.73,0,0,15.4083323931586,21.1111111111111,5,6.11111111111111
"fichter",2009-06-17,2009,6,17,168,0.007073604,0,0.007073604,-0.014147208,24,NA,17.61083333,16.45,19.5,17.005,0,0,15.4083323931586,21.1111111111111,5,6.11111111111111
"midge",2009-06-17,2009,6,17,168,0.03536802,0,0.03536802,0.028294416,24,136487.1,18.31958333,17.44,19.54,17.93,0,0,15.4083323931586,21.1111111111111,5,6.11111111111111
"newbury",2009-06-17,2009,6,17,168,0.007073604,0,0.007073604,0.007073604,24,NA,16.31875,15.84,16.79,16.39,0,0,15.4083323931586,21.1111111111111,5,6.11111111111111
"midge",2009-06-18,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.4135305077768,22.7777777777778,5,11.1111111111111
"coffin",2009-06-18,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.4135305077768,22.7777777777778,5,11.1111111111111
"newbury",2009-06-18,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.4135305077768,22.7777777777778,5,11.1111111111111
"fichter",2009-06-18,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.4135305077768,22.7777777777778,5,11.1111111111111
"coffin",2009-06-25,2009,6,25,176,0,0,0,-0.028294416,26,922363.7,18.75375,18.53,19.18,18.69,0,0,15.4175815089021,23.8888888888889,16.6666666666667,17.7777777777778
"fichter",2009-06-25,2009,6,25,176,0.084883248,0,0.084883248,0.077809644,26,872580.2,19.11666667,18.53,20.63,18.775,0,0,15.4175815089021,23.8888888888889,16.6666666666667,17.7777777777778
"midge",2009-06-25,2009,6,25,176,0.014147208,0,0.014147208,-0.021220812,26,283232.2,18.74208333,17.77,20.35,18.25,0,0,15.4175815089021,23.8888888888889,16.6666666666667,17.7777777777778
"newbury",2009-06-25,2009,6,25,176,0.03536802,0,0.03536802,0.028294416,26,653910.6,18.64958333,18.07,19.04,18.8,0,0,15.4175815089021,23.8888888888889,16.6666666666667,17.7777777777778
"coffin",2009-07-02,2009,7,2,183,0.063662436,0.014147208,0.077809644,0.077809644,27,111590.1,19.49958333,18.86,19.99,19.51,0,0,15.365408971586,17.7777777777778,14.4444444444444,14.4444444444444
"fichter",2009-07-02,2009,7,2,183,0.063662436,0,0.063662436,-0.021220812,27,177680.3,18.57791667,18.21,18.86,18.53,0,0,15.365408971586,17.7777777777778,14.4444444444444,14.4444444444444
"midge",2009-07-02,2009,7,2,183,0,0,0,-0.014147208,27,61440.9,19.42833333,19.06,19.71,19.38,0,0,15.365408971586,17.7777777777778,14.4444444444444,14.4444444444444
"newbury",2009-07-02,2009,7,2,183,0.007073604,0,0.007073604,-0.028294416,27,83184,16.3525,15.68,17.11,16.31,0,0,15.365408971586,17.7777777777778,14.4444444444444,14.4444444444444
"coffin",2009-07-09,2009,7,9,190,0.113177665,0.021220812,0.134398477,0.056588832,28,733768.5,19.83125,19.18,20.64,19.83,0,0,15.2594533653071,19.4444444444444,11.6666666666667,12.2222222222222
"fichter",2009-07-09,2009,7,9,190,0.106104061,0.042441624,0.148545685,0.084883248,28,711077.8,19.4675,19.02,20.47,19.18,0,0,15.2594533653071,19.4444444444444,11.6666666666667,12.2222222222222
"midge",2009-07-09,2009,7,9,190,0.056588832,0.021220812,0.077809644,0.077809644,28,287569.5,19.53666667,19.06,20.35,19.54,0,0,15.2594533653071,19.4444444444444,11.6666666666667,12.2222222222222
"newbury",2009-07-09,2009,7,9,190,0.021220812,0.007073604,0.028294416,0.021220812,28,335620.2,18.28208333,17.27,19.53,18.31,0,0,15.2594533653071,19.4444444444444,11.6666666666667,12.2222222222222
"coffin",2009-07-16,2009,7,16,197,0.042441624,0,0.042441624,-0.091956852,29,490965.5,20.38625,19.67,21.13,20.32,0,0,15.1042509154612,24.4444444444444,9.44444444444444,13.3333333333333
"fichter",2009-07-16,2009,7,16,197,0.042441624,0,0.042441624,-0.106104061,29,633803.3,20.36708333,19.98,21.13,20.39,0,0,15.1042509154612,24.4444444444444,9.44444444444444,13.3333333333333
"midge",2009-07-16,2009,7,16,197,0.205134517,0.007073604,0.212208121,0.134398477,29,198401.4,20.6975,20.35,21.17,20.68,0,0,15.1042509154612,24.4444444444444,9.44444444444444,13.3333333333333
"newbury",2009-07-16,2009,7,16,197,0.049515228,0.007073604,0.056588832,0.028294416,29,443377.9,20.39458333,20.18,20.67,20.34,0,0,15.1042509154612,24.4444444444444,9.44444444444444,13.3333333333333
"coffin",2009-07-23,2009,7,23,204,0.028294416,0,0.028294416,-0.014147208,30,257926.5,21.25916667,20.97,21.63,21.3,0,0,14.9057802922791,23.3333333333333,13.8888888888889,14.4444444444444
"fichter",2009-07-23,2009,7,23,204,0.007073604,0,0.007073604,-0.03536802,30,362971.4,20.91041667,20.79,21.13,20.79,0,0,14.9057802922791,23.3333333333333,13.8888888888889,14.4444444444444
"midge",2009-07-23,2009,7,23,204,0.544667511,0.007073604,0.551741115,0.339532994,30,194117.1,21.69375,21.17,22.01,21.67,0,0,14.9057802922791,23.3333333333333,13.8888888888889,14.4444444444444
"newbury",2009-07-23,2009,7,23,204,0.021220812,0,0.021220812,-0.03536802,30,292596.7,20.73458333,19.69,21.16,20.99,0,0,14.9057802922791,23.3333333333333,13.8888888888889,14.4444444444444
"coffin",2009-07-30,2009,7,30,211,0.056588832,0,0.056588832,0.028294416,31,238647.8,22.72583333,22.3,23.14,22.63,0,0,14.6707171715547,30,15.5555555555556,19.4444444444444
"fichter",2009-07-30,2009,7,30,211,0.233428933,0.007073604,0.240502537,0.233428933,31,630348.4,22.11875,21.46,22.63,22.21,0,0,14.6707171715547,30,15.5555555555556,19.4444444444444
"midge",2009-07-30,2009,7,30,211,0.799317256,0.007073604,0.80639086,0.254649745,31,177152.8,24.23458333,24.03,24.55,24.21,0,0,14.6707171715547,30,15.5555555555556,19.4444444444444
"newbury",2009-07-30,2009,7,30,211,0.021220812,0,0.021220812,0,31,248560.8,20.35291667,19.21,21.49,20.18,0,0,14.6707171715547,30,15.5555555555556,19.4444444444444
"coffin",2009-08-06,2009,8,6,218,0.042441624,0.007073604,0.049515228,-0.007073604,32,552202.2,22.72083333,22.47,22.97,22.81,0,0,14.405761486518,26.6666666666667,10.5555555555556,11.1111111111111
"fichter",2009-08-06,2009,8,6,218,0.212208121,0,0.212208121,-0.028294416,32,294846.2,22.76625,22.29,23.3,22.79,0,0,14.405761486518,26.6666666666667,10.5555555555556,11.1111111111111
"midge",2009-08-06,2009,8,6,218,0.346606598,0.007073604,0.353680202,-0.452710658,32,322810.4,23.94625,23.52,24.38,24.03,0,0,14.405761486518,26.6666666666667,10.5555555555556,11.1111111111111
"newbury",2009-08-06,2009,8,6,218,0.155619289,0,0.155619289,0.134398477,32,107155,23.30083333,22.83,24.02,23.33,0,0,14.405761486518,26.6666666666667,10.5555555555556,11.1111111111111
"coffin",2009-08-13,2009,8,13,225,0.190987309,0,0.190987309,0.141472081,33,197648,23.07708333,22.81,23.48,23.14,0,0,14.1171389245209,25,15.5555555555556,17.2222222222222
"fichter",2009-08-13,2009,8,13,225,0.205134517,0,0.205134517,-0.007073604,33,262618.8,22.93166667,22.79,23.13,22.96,0,0,14.1171389245209,25,15.5555555555556,17.2222222222222
"midge",2009-08-13,2009,8,13,225,0.07073604,0,0.07073604,-0.282944161,33,166712,22.98666667,22.84,23.17,23.01,0,0,14.1171389245209,25,15.5555555555556,17.2222222222222
"newbury",2009-08-13,2009,8,13,225,0.134398477,0,0.134398477,-0.021220812,33,196065.7,22.02958333,21.83,22.33,21.99,0,0,14.1171389245209,25,15.5555555555556,17.2222222222222
"coffin",2009-08-20,2009,8,20,232,0.183913705,0.007073604,0.190987309,0,34,567712.7,24.91458333,24.34,25.38,24.87,0,0,13.810306529702,28.3333333333333,14.4444444444444,14.4444444444444
"fichter",2009-08-20,2009,8,20,232,0.297091369,0,0.297091369,0.091956852,34,738418.3,24.96333333,24.51,25.37,25.03,0,0,13.810306529702,28.3333333333333,14.4444444444444,14.4444444444444
"midge",2009-08-20,2009,8,20,232,3.246784251,0.007073604,3.253857855,3.183121815,34,262974.3,25.72583333,25.42,26.28,25.76,0,0,13.810306529702,28.3333333333333,14.4444444444444,14.4444444444444
"newbury",2009-08-20,2009,8,20,232,2.914324862,0.03536802,2.949692882,2.815294405,34,126067.8,24.53208333,23.33,25.42,24.63,0,0,13.810306529702,28.3333333333333,14.4444444444444,14.4444444444444
"coffin",2009-08-27,2009,8,27,239,0.190987309,0,0.190987309,0,35,895755.2,22.99208333,22.63,23.31,22.97,0,0,13.4898408040286,25,7.22222222222222,7.77777777777778
"fichter",2009-08-27,2009,8,27,239,0.488078678,0,0.488078678,0.190987309,35,617991.5,23.11583333,22.79,23.64,23.13,0,0,13.4898408040286,25,7.22222222222222,7.77777777777778
"midge",2009-08-27,2009,8,27,239,0.983230961,0,0.983230961,-2.270626895,35,59858.9,23.93041667,23.68,24.38,23.86,0,0,13.4898408040286,25,7.22222222222222,7.77777777777778
"newbury",2009-08-27,2009,8,27,239,3.451918768,0.007073604,3.458992372,0.50929949,35,648863,23.49125,22.99,24.02,23.51,0,0,13.4898408040286,25,7.22222222222222,7.77777777777778
"coffin",2009-09-01,2009,9,1,244,0.03536802,0,0.03536802,-0.155619289,35,740291.2,20.80666667,20.48,20.97,20.81,0,0,13.2546820281156,18.3333333333333,4.44444444444444,4.44444444444444
"fichter",2009-09-01,2009,9,1,244,0.381974618,0,0.381974618,-0.106104061,35,591265.2,20.73458333,20.47,21.46,20.63,0,0,13.2546820281156,18.3333333333333,4.44444444444444,4.44444444444444
"midge",2009-09-01,2009,9,1,244,0.558814719,0,0.558814719,-0.424416242,35,14714.1,21.38083333,21.01,21.84,21.255,0,0,13.2546820281156,18.3333333333333,4.44444444444444,4.44444444444444
"newbury",2009-09-01,2009,9,1,244,1.499604055,0,1.499604055,-1.959388317,35,571028.2,20.96208333,20.34,21.66,21.075,0,0,13.2546820281156,18.3333333333333,4.44444444444444,4.44444444444444
"midge",2009-09-03,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.15946316745,24.4444444444444,5.55555555555556,8.33333333333333
"coffin",2009-09-03,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.15946316745,24.4444444444444,5.55555555555556,8.33333333333333
"newbury",2009-09-03,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.15946316745,24.4444444444444,5.55555555555556,8.33333333333333
"fichter",2009-09-03,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.15946316745,24.4444444444444,5.55555555555556,8.33333333333333
