datetime,year,time,dayofyr,coffin,fichter,newbury,midge,,cf,cn,cm,fn,fm,nm
2010-08-01 10:00,2010,10:00:00,213,23.48,22.79,23.68,23.34,,0.69,0.69,0.14,0.89,0.55,0.34
2010-08-01 11:00,2010,11:00:00,213,23.66,23.13,23.51,23.34,,0.53,0.53,0.32,0.38,0.21,0.17
2010-08-01 12:00,2010,12:00:00,213,23.83,23.47,23.68,23.34,,0.36,0.36,0.49,0.21,0.13,0.34
2010-08-01 13:00,2010,13:00:00,213,23.66,23.81,23.68,23.34,,0.15,0.15,0.32,0.13,0.47,0.34
2010-08-01 14:00,2010,14:00:00,213,23.83,23.64,23.51,23.52,,0.19,0.19,0.31,0.13,0.12,0.01
2010-08-01 15:00,2010,15:00:00,213,24.17,23.81,23.68,23.34,,0.36,0.36,0.83,0.13,0.47,0.34
2010-08-01 16:00,2010,16:00:00,213,24,23.81,23.51,23.68,,0.19,0.19,0.32,0.3,0.13,0.17
2010-08-01 17:00,2010,17:00:00,213,24,23.81,23.68,24.03,,0.19,0.19,0.03,0.13,0.22,0.35
2010-08-01 18:00,2010,18:00:00,213,23.83,23.98,23.51,24.03,,0.15,0.15,0.2,0.47,0.05,0.52
2010-08-01 19:00,2010,19:00:00,213,24,23.81,23.33,24.21,,0.19,0.19,0.21,0.48,0.4,0.88
2010-08-01 20:00,2010,20:00:00,213,23.83,23.81,23.33,23.86,,0.02,0.02,0.03,0.48,0.05,0.53
2010-08-01 21:00,2010,21:00:00,213,23.66,23.64,23.16,23.86,,0.02,0.02,0.2,0.48,0.22,0.7
2010-08-01 22:00,2010,22:00:00,213,23.48,23.64,22.99,23.68,,0.16,0.16,0.2,0.65,0.04,0.69
2010-08-01 23:00,2010,23:00:00,213,23.31,23.47,22.99,23.68,,0.16,0.16,0.37,0.48,0.21,0.69
2010-08-02 00:00,2010,0:00:00,214,22.97,23.3,22.99,23.52,,0.33,0.33,0.55,0.31,0.22,0.53
2010-08-02 01:00,2010,1:00:00,214,23.31,23.3,22.83,23.52,,0.01,0.01,0.21,0.47,0.22,0.69
2010-08-02 02:00,2010,2:00:00,214,22.97,23.3,22.83,23.34,,0.33,0.33,0.37,0.47,0.04,0.51
2010-08-02 03:00,2010,3:00:00,214,22.97,23.13,22.83,23.17,,0.16,0.16,0.2,0.3,0.04,0.34
2010-08-02 04:00,2010,4:00:00,214,22.97,23.13,22.66,23.17,,0.16,0.16,0.2,0.47,0.04,0.51
2010-08-02 05:00,2010,5:00:00,214,22.81,22.96,22.66,23.17,,0.15,0.15,0.36,0.3,0.21,0.51
2010-08-02 06:00,2010,6:00:00,214,22.81,22.96,22.49,23.01,,0.15,0.15,0.2,0.47,0.05,0.52
2010-08-02 07:00,2010,7:00:00,214,22.97,22.96,22.66,23.17,,0.01,0.01,0.2,0.3,0.21,0.51
2010-08-02 08:00,2010,8:00:00,214,23.14,22.96,22.83,23.34,,0.18,0.18,0.2,0.13,0.38,0.51
2010-08-02 09:00,2010,9:00:00,214,23.31,22.96,22.83,23.52,,0.35,0.35,0.21,0.13,0.56,0.69
2010-08-02 10:00,2010,10:00:00,214,23.31,23.13,22.99,23.52,,0.18,0.18,0.21,0.14,0.39,0.53
2010-08-02 11:00,2010,11:00:00,214,23.83,23.13,23.16,23.68,,0.7,0.7,0.15,0.03,0.55,0.52
2010-08-02 12:00,2010,12:00:00,214,23.48,23.13,23.16,23.68,,0.35,0.35,0.2,0.03,0.55,0.52
2010-08-02 13:00,2010,13:00:00,214,24,23.3,23.68,23.86,,0.7,0.7,0.14,0.38,0.56,0.18
2010-08-02 14:00,2010,14:00:00,214,24.17,23.13,23.33,23.86,,1.04,1.04,0.31,0.2,0.73,0.53
2010-08-02 15:00,2010,15:00:00,214,24.52,23.13,23.85,23.86,,1.39,1.39,0.66,0.72,0.73,0.01
2010-08-02 16:00,2010,16:00:00,214,24.52,23.3,23.33,24.03,,1.22,1.22,0.49,0.03,0.73,0.7
2010-08-02 17:00,2010,17:00:00,214,24.34,23.98,23.33,24.55,,0.36,0.36,0.21,0.65,0.57,1.22
2010-08-02 18:00,2010,18:00:00,214,24.34,23.81,23.16,24.55,,0.53,0.53,0.21,0.65,0.74,1.39
2010-08-02 19:00,2010,19:00:00,214,24.17,23.81,23.16,24.55,,0.36,0.36,0.38,0.65,0.74,1.39
2010-08-02 20:00,2010,20:00:00,214,24.17,23.81,23.16,24.55,,0.36,0.36,0.38,0.65,0.74,1.39
2010-08-02 21:00,2010,21:00:00,214,23.83,23.81,23.16,24.55,,0.02,0.02,0.72,0.65,0.74,1.39
2010-08-02 22:00,2010,22:00:00,214,23.66,23.64,23.16,24.55,,0.02,0.02,0.89,0.48,0.91,1.39
2010-08-02 23:00,2010,23:00:00,214,23.66,23.64,22.99,24.38,,0.02,0.02,0.72,0.65,0.74,1.39
2010-08-03 00:00,2010,0:00:00,215,23.66,23.64,22.99,24.21,,0.02,0.02,0.55,0.65,0.57,1.22
2010-08-03 01:00,2010,1:00:00,215,23.66,23.47,22.83,24.21,,0.19,0.19,0.55,0.64,0.74,1.38
2010-08-03 02:00,2010,2:00:00,215,23.66,23.3,22.83,24.21,,0.36,0.36,0.55,0.47,0.91,1.38
2010-08-03 03:00,2010,3:00:00,215,23.48,23.3,22.66,24.03,,0.18,0.18,0.55,0.64,0.73,1.37
2010-08-03 04:00,2010,4:00:00,215,23.31,23.13,22.66,24.03,,0.18,0.18,0.72,0.47,0.9,1.37
2010-08-03 05:00,2010,5:00:00,215,23.31,23.13,22.66,24.03,,0.18,0.18,0.72,0.47,0.9,1.37
2010-08-03 06:00,2010,6:00:00,215,23.14,23.13,22.66,23.86,,0.01,0.01,0.72,0.47,0.73,1.2
2010-08-03 07:00,2010,7:00:00,215,23.14,23.13,22.66,23.86,,0.01,0.01,0.72,0.47,0.73,1.2
2010-08-03 08:00,2010,8:00:00,215,23.14,23.13,22.66,23.86,,0.01,0.01,0.72,0.47,0.73,1.2
2010-08-03 09:00,2010,9:00:00,215,23.14,23.13,22.83,24.03,,0.01,0.01,0.89,0.3,0.9,1.2
2010-08-03 10:00,2010,10:00:00,215,23.31,23.13,22.99,24.38,,0.18,0.18,1.07,0.14,1.25,1.39
2010-08-03 11:00,2010,11:00:00,215,23.14,23.13,22.99,24.03,,0.01,0.01,0.89,0.14,0.9,1.04
2010-08-03 12:00,2010,12:00:00,215,23.14,23.13,23.16,24.03,,0.01,0.01,0.89,0.03,0.9,0.87
2010-08-03 13:00,2010,13:00:00,215,23.14,23.13,22.99,24.03,,0.01,0.01,0.89,0.14,0.9,1.04
2010-08-03 14:00,2010,14:00:00,215,23.31,23.3,23.16,24.21,,0.01,0.01,0.9,0.14,0.91,1.05
2010-08-03 15:00,2010,15:00:00,215,23.31,23.3,23.68,24.21,,0.01,0.01,0.9,0.38,0.91,0.53
2010-08-03 16:00,2010,16:00:00,215,23.66,23.81,23.68,24.21,,0.15,0.15,0.55,0.13,0.4,0.53
2010-08-03 17:00,2010,17:00:00,215,23.66,23.64,23.51,24.38,,0.02,0.02,0.72,0.13,0.74,0.87
2010-08-03 18:00,2010,18:00:00,215,23.66,23.64,23.33,24.38,,0.02,0.02,0.72,0.31,0.74,1.05
2010-08-03 19:00,2010,19:00:00,215,23.66,23.81,23.16,24.38,,0.15,0.15,0.72,0.65,0.57,1.22
2010-08-03 20:00,2010,20:00:00,215,23.48,23.64,23.16,24.38,,0.16,0.16,0.9,0.48,0.74,1.22
2010-08-03 21:00,2010,21:00:00,215,23.48,23.81,23.16,24.21,,0.33,0.33,0.73,0.65,0.4,1.05
2010-08-03 22:00,2010,22:00:00,215,23.31,23.81,23.16,24.38,,0.5,0.5,1.07,0.65,0.57,1.22
2010-08-03 23:00,2010,23:00:00,215,23.31,23.64,23.16,24.38,,0.33,0.33,1.07,0.48,0.74,1.22
2010-08-04 00:00,2010,0:00:00,216,23.31,23.47,22.99,24.38,,0.16,0.16,1.07,0.48,0.91,1.39
2010-08-04 01:00,2010,1:00:00,216,23.31,23.3,22.99,24.21,,0.01,0.01,0.9,0.31,0.91,1.22
2010-08-04 02:00,2010,2:00:00,216,23.14,23.3,22.99,24.21,,0.16,0.16,1.07,0.31,0.91,1.22
2010-08-04 03:00,2010,3:00:00,216,23.14,23.3,22.83,24.21,,0.16,0.16,1.07,0.47,0.91,1.38
2010-08-04 04:00,2010,4:00:00,216,23.14,23.3,22.83,24.03,,0.16,0.16,0.89,0.47,0.73,1.2
2010-08-04 05:00,2010,5:00:00,216,23.14,23.3,22.83,24.03,,0.16,0.16,0.89,0.47,0.73,1.2
2010-08-04 06:00,2010,6:00:00,216,22.97,23.3,22.83,24.03,,0.33,0.33,1.06,0.47,0.73,1.2
2010-08-04 07:00,2010,7:00:00,216,22.97,23.3,22.66,24.03,,0.33,0.33,1.06,0.64,0.73,1.37
2010-08-04 08:00,2010,8:00:00,216,23.14,23.3,22.99,24.03,,0.16,0.16,0.89,0.31,0.73,1.04
2010-08-04 09:00,2010,9:00:00,216,23.31,23.3,23.16,24.21,,0.01,0.01,0.9,0.14,0.91,1.05
2010-08-04 10:00,2010,10:00:00,216,23.48,23.3,23.51,24.38,,0.18,0.18,0.9,0.21,1.08,0.87
2010-08-04 11:00,2010,11:00:00,216,23.48,23.47,23.85,24.55,,0.01,0.01,1.07,0.38,1.08,0.7
2010-08-04 12:00,2010,12:00:00,216,23.66,23.81,24.37,24.38,,0.15,0.15,0.72,0.56,0.57,0.01
2010-08-04 13:00,2010,13:00:00,216,23.66,23.98,24.72,24.55,,0.32,0.32,0.89,0.74,0.57,0.17
2010-08-04 14:00,2010,14:00:00,216,23.48,23.98,24.89,24.38,,0.5,0.5,0.9,0.91,0.4,0.51
2010-08-04 15:00,2010,15:00:00,216,23.83,23.98,24.89,24.72,,0.15,0.15,0.89,0.91,0.74,0.17
2010-08-04 16:00,2010,16:00:00,216,23.48,23.98,25.24,24.72,,0.5,0.5,1.24,1.26,0.74,0.52
2010-08-04 17:00,2010,17:00:00,216,23.48,24.33,25.42,24.89,,0.85,0.85,1.41,1.09,0.56,0.53
2010-08-04 18:00,2010,18:00:00,216,23.48,24.33,25.07,25.07,,0.85,0.85,1.59,0.74,0.74,0
2010-08-04 19:00,2010,19:00:00,216,23.31,23.98,24.89,25.07,,0.67,0.67,1.76,0.91,1.09,0.18
2010-08-04 20:00,2010,20:00:00,216,23.31,23.98,24.89,25.07,,0.67,0.67,1.76,0.91,1.09,0.18
2010-08-04 21:00,2010,21:00:00,216,23.31,23.64,24.72,24.89,,0.33,0.33,1.58,1.08,1.25,0.17
2010-08-04 22:00,2010,22:00:00,216,23.14,23.64,24.54,24.89,,0.5,0.5,1.75,0.9,1.25,0.35
2010-08-04 23:00,2010,23:00:00,216,23.31,23.47,24.54,24.89,,0.16,0.16,1.58,1.07,1.42,0.35
2010-08-05 00:00,2010,0:00:00,217,23.31,23.81,24.37,24.89,,0.5,0.5,1.58,0.56,1.08,0.52
2010-08-05 01:00,2010,1:00:00,217,23.31,23.81,24.19,24.72,,0.5,0.5,1.41,0.38,0.91,0.53
2010-08-05 02:00,2010,2:00:00,217,23.31,23.81,24.19,24.72,,0.5,0.5,1.41,0.38,0.91,0.53
2010-08-05 03:00,2010,3:00:00,217,23.31,23.81,24.02,24.72,,0.5,0.5,1.41,0.21,0.91,0.7
2010-08-05 04:00,2010,4:00:00,217,23.31,23.81,23.51,24.72,,0.5,0.5,1.41,0.3,0.91,1.21
2010-08-05 05:00,2010,5:00:00,217,23.31,23.64,23.51,24.72,,0.33,0.33,1.41,0.13,1.08,1.21
2010-08-05 06:00,2010,6:00:00,217,23.31,23.81,23.33,24.55,,0.5,0.5,1.24,0.48,0.74,1.22
2010-08-05 07:00,2010,7:00:00,217,23.48,23.81,23.68,24.55,,0.33,0.33,1.07,0.13,0.74,0.87
2010-08-05 08:00,2010,8:00:00,217,23.48,23.81,23.68,24.55,,0.33,0.33,1.07,0.13,0.74,0.87
2010-08-05 09:00,2010,9:00:00,217,23.66,23.81,23.85,24.55,,0.15,0.15,0.89,0.04,0.74,0.7
2010-08-05 10:00,2010,10:00:00,217,23.83,23.81,24.19,24.72,,0.02,0.02,0.89,0.38,0.91,0.53
2010-08-05 11:00,2010,11:00:00,217,23.66,23.98,24.19,24.72,,0.32,0.32,1.06,0.21,0.74,0.53
2010-08-05 12:00,2010,12:00:00,217,23.83,24.16,24.02,24.89,,0.33,0.33,1.06,0.14,0.73,0.87
2010-08-05 13:00,2010,13:00:00,217,23.83,24.68,24.37,24.72,,0.85,0.85,0.89,0.31,0.04,0.35
2010-08-05 14:00,2010,14:00:00,217,23.66,24.33,24.19,24.72,,0.67,0.67,1.06,0.14,0.39,0.53
2010-08-05 15:00,2010,15:00:00,217,23.66,24.51,24.37,24.72,,0.85,0.85,1.06,0.14,0.21,0.35
2010-08-05 16:00,2010,16:00:00,217,23.66,24.51,24.37,24.72,,0.85,0.85,1.06,0.14,0.21,0.35
2010-08-05 17:00,2010,17:00:00,217,23.83,24.33,24.54,24.89,,0.5,0.5,1.06,0.21,0.56,0.35
2010-08-05 18:00,2010,18:00:00,217,23.83,24.16,24.54,24.89,,0.33,0.33,1.06,0.38,0.73,0.35
2010-08-05 19:00,2010,19:00:00,217,23.83,24.16,24.54,24.89,,0.33,0.33,1.06,0.38,0.73,0.35
2010-08-05 20:00,2010,20:00:00,217,23.83,23.98,24.37,24.89,,0.15,0.15,1.06,0.39,0.91,0.52
2010-08-05 21:00,2010,21:00:00,217,23.66,24.33,24.37,24.89,,0.67,0.67,1.23,0.04,0.56,0.52
2010-08-05 22:00,2010,22:00:00,217,23.66,24.16,24.19,24.89,,0.5,0.5,1.23,0.03,0.73,0.7
2010-08-05 23:00,2010,23:00:00,217,23.66,23.98,24.19,24.72,,0.32,0.32,1.06,0.21,0.74,0.53
2010-08-06 00:00,2010,0:00:00,218,23.48,23.81,24.19,24.72,,0.33,0.33,1.24,0.38,0.91,0.53
2010-08-06 01:00,2010,1:00:00,218,23.48,23.81,24.19,24.55,,0.33,0.33,1.07,0.38,0.74,0.36
2010-08-06 02:00,2010,2:00:00,218,23.48,23.81,24.02,24.55,,0.33,0.33,1.07,0.21,0.74,0.53
2010-08-06 03:00,2010,3:00:00,218,23.48,23.64,24.02,24.55,,0.16,0.16,1.07,0.38,0.91,0.53
2010-08-06 04:00,2010,4:00:00,218,23.31,23.64,24.02,24.55,,0.33,0.33,1.24,0.38,0.91,0.53
2010-08-06 05:00,2010,5:00:00,218,23.31,23.64,24.02,24.38,,0.33,0.33,1.07,0.38,0.74,0.36
2010-08-06 06:00,2010,6:00:00,218,23.14,23.64,23.85,24.38,,0.5,0.5,1.24,0.21,0.74,0.53
2010-08-06 07:00,2010,7:00:00,218,22.97,23.47,23.85,24.38,,0.5,0.5,1.41,0.38,0.91,0.53
2010-08-06 08:00,2010,8:00:00,218,23.14,23.3,24.02,24.55,,0.16,0.16,1.41,0.72,1.25,0.53
2010-08-06 09:00,2010,9:00:00,218,23.48,23.3,24.19,24.72,,0.18,0.18,1.24,0.89,1.42,0.53
2010-08-06 10:00,2010,10:00:00,218,23.83,23.47,24.37,24.89,,0.36,0.36,1.06,0.9,1.42,0.52
2010-08-06 11:00,2010,11:00:00,218,23.83,23.64,24.54,24.89,,0.19,0.19,1.06,0.9,1.25,0.35
2010-08-06 12:00,2010,12:00:00,218,23.83,23.98,24.72,25.07,,0.15,0.15,1.24,0.74,1.09,0.35
2010-08-06 13:00,2010,13:00:00,218,23.83,23.98,24.72,24.89,,0.15,0.15,1.06,0.74,0.91,0.17
2010-08-06 14:00,2010,14:00:00,218,23.48,23.98,24.72,24.89,,0.5,0.5,1.41,0.74,0.91,0.17
2010-08-06 15:00,2010,15:00:00,218,23.31,23.98,24.89,24.89,,0.67,0.67,1.58,0.91,0.91,0
2010-08-06 16:00,2010,16:00:00,218,23.31,23.98,24.89,24.89,,0.67,0.67,1.58,0.91,0.91,0
2010-08-06 17:00,2010,17:00:00,218,23.31,23.64,24.72,24.89,,0.33,0.33,1.58,1.08,1.25,0.17
2010-08-06 18:00,2010,18:00:00,218,23.48,23.64,24.54,24.72,,0.16,0.16,1.24,0.9,1.08,0.18
2010-08-06 19:00,2010,19:00:00,218,23.31,23.64,24.37,24.55,,0.33,0.33,1.24,0.73,0.91,0.18
2010-08-06 20:00,2010,20:00:00,218,22.97,23.47,24.19,24.38,,0.5,0.5,1.41,0.72,0.91,0.19
2010-08-06 21:00,2010,21:00:00,218,22.81,23.47,24.02,24.38,,0.66,0.66,1.57,0.55,0.91,0.36
2010-08-06 22:00,2010,22:00:00,218,22.81,23.3,24.02,24.21,,0.49,0.49,1.4,0.72,0.91,0.19
2010-08-06 23:00,2010,23:00:00,218,22.81,23.13,23.85,24.21,,0.32,0.32,1.4,0.72,1.08,0.36
2010-08-07 00:00,2010,0:00:00,219,22.81,23.13,23.68,24.03,,0.32,0.32,1.22,0.55,0.9,0.35
2010-08-07 01:00,2010,1:00:00,219,22.81,23.13,23.68,24.03,,0.32,0.32,1.22,0.55,0.9,0.35
2010-08-07 02:00,2010,2:00:00,219,22.81,23.13,23.51,23.86,,0.32,0.32,1.05,0.38,0.73,0.35
2010-08-07 03:00,2010,3:00:00,219,22.81,22.96,23.51,23.86,,0.15,0.15,1.05,0.55,0.9,0.35
2010-08-07 04:00,2010,4:00:00,219,22.63,22.96,23.51,23.86,,0.33,0.33,1.23,0.55,0.9,0.35
2010-08-07 05:00,2010,5:00:00,219,22.3,22.79,23.33,23.68,,0.49,0.49,1.38,0.54,0.89,0.35
2010-08-07 06:00,2010,6:00:00,219,22.3,22.79,23.33,23.86,,0.49,0.49,1.56,0.54,1.07,0.53
2010-08-07 07:00,2010,7:00:00,219,22.47,22.79,23.33,23.68,,0.32,0.32,1.21,0.54,0.89,0.35
2010-08-07 08:00,2010,8:00:00,219,22.47,22.79,23.51,24.03,,0.32,0.32,1.56,0.72,1.24,0.52
2010-08-07 09:00,2010,9:00:00,219,22.97,22.63,23.68,24.03,,0.34,0.34,1.06,1.05,1.4,0.35
2010-08-07 10:00,2010,10:00:00,219,23.14,22.63,23.85,24.21,,0.51,0.51,1.07,1.22,1.58,0.36
2010-08-07 11:00,2010,11:00:00,219,23.48,22.79,24.02,24.38,,0.69,0.69,0.9,1.23,1.59,0.36
2010-08-07 12:00,2010,12:00:00,219,23.31,22.96,24.19,24.03,,0.35,0.35,0.72,1.23,1.07,0.16
2010-08-07 13:00,2010,13:00:00,219,23.31,23.47,24.37,24.03,,0.16,0.16,0.72,0.9,0.56,0.34
2010-08-07 14:00,2010,14:00:00,219,23.31,23.47,24.37,24.03,,0.16,0.16,0.72,0.9,0.56,0.34
2010-08-07 15:00,2010,15:00:00,219,23.31,23.3,24.37,24.21,,0.01,0.01,0.9,1.07,0.91,0.16
2010-08-07 16:00,2010,16:00:00,219,23.31,23.64,24.54,24.21,,0.33,0.33,0.9,0.9,0.57,0.33
2010-08-07 17:00,2010,17:00:00,219,23.31,23.47,24.37,24.21,,0.16,0.16,0.9,0.9,0.74,0.16
2010-08-07 18:00,2010,18:00:00,219,23.31,23.47,24.02,24.03,,0.16,0.16,0.72,0.55,0.56,0.01
2010-08-07 19:00,2010,19:00:00,219,23.14,23.47,24.02,24.21,,0.33,0.33,1.07,0.55,0.74,0.19
2010-08-07 20:00,2010,20:00:00,219,22.97,23.3,23.85,24.03,,0.33,0.33,1.06,0.55,0.73,0.18
2010-08-07 21:00,2010,21:00:00,219,22.97,23.3,23.68,24.03,,0.33,0.33,1.06,0.38,0.73,0.35
2010-08-07 22:00,2010,22:00:00,219,22.81,23.13,23.68,23.86,,0.32,0.32,1.05,0.55,0.73,0.18
2010-08-07 23:00,2010,23:00:00,219,22.81,23.13,23.51,23.68,,0.32,0.32,0.87,0.38,0.55,0.17
2010-08-08 00:00,2010,0:00:00,220,22.47,22.96,23.33,23.68,,0.49,0.49,1.21,0.37,0.72,0.35
2010-08-08 01:00,2010,1:00:00,220,22.63,22.96,23.33,23.68,,0.33,0.33,1.05,0.37,0.72,0.35
2010-08-08 02:00,2010,2:00:00,220,22.63,22.96,23.33,23.68,,0.33,0.33,1.05,0.37,0.72,0.35
2010-08-08 03:00,2010,3:00:00,220,22.63,22.79,23.33,23.68,,0.16,0.16,1.05,0.54,0.89,0.35
2010-08-08 04:00,2010,4:00:00,220,22.47,22.79,23.16,23.34,,0.32,0.32,0.87,0.37,0.55,0.18
2010-08-08 05:00,2010,5:00:00,220,22.47,22.79,23.16,23.34,,0.32,0.32,0.87,0.37,0.55,0.18
2010-08-08 06:00,2010,6:00:00,220,22.47,22.79,23.33,23.17,,0.32,0.32,0.7,0.54,0.38,0.16
2010-08-08 07:00,2010,7:00:00,220,22.47,22.63,23.33,23.17,,0.16,0.16,0.7,0.7,0.54,0.16
2010-08-08 08:00,2010,8:00:00,220,22.63,22.63,23.33,23.52,,0,0,0.89,0.7,0.89,0.19
2010-08-08 09:00,2010,9:00:00,220,22.81,22.63,23.68,23.68,,0.18,0.18,0.87,1.05,1.05,0
2010-08-08 10:00,2010,10:00:00,220,23.14,22.63,23.85,23.86,,0.51,0.51,0.72,1.22,1.23,0.01
2010-08-08 11:00,2010,11:00:00,220,23.14,22.96,23.85,24.03,,0.18,0.18,0.89,0.89,1.07,0.18
2010-08-08 12:00,2010,12:00:00,220,23.31,23.64,24.02,23.86,,0.33,0.33,0.55,0.38,0.22,0.16
2010-08-08 13:00,2010,13:00:00,220,23.14,23.64,24.02,23.86,,0.5,0.5,0.72,0.38,0.22,0.16
2010-08-08 14:00,2010,14:00:00,220,23.31,23.64,24.02,24.03,,0.33,0.33,0.72,0.38,0.39,0.01
2010-08-08 15:00,2010,15:00:00,220,23.31,23.81,24.19,24.03,,0.5,0.5,0.72,0.38,0.22,0.16
2010-08-08 16:00,2010,16:00:00,220,23.31,23.98,24.19,24.38,,0.67,0.67,1.07,0.21,0.4,0.19
2010-08-08 17:00,2010,17:00:00,220,23.31,23.81,24.02,24.38,,0.5,0.5,1.07,0.21,0.57,0.36
2010-08-08 18:00,2010,18:00:00,220,23.31,23.81,24.02,24.21,,0.5,0.5,0.9,0.21,0.4,0.19
2010-08-08 19:00,2010,19:00:00,220,23.31,23.64,24.02,24.21,,0.33,0.33,0.9,0.38,0.57,0.19
2010-08-08 20:00,2010,20:00:00,220,23.31,23.3,24.02,24.38,,0.01,0.01,1.07,0.72,1.08,0.36
2010-08-08 21:00,2010,21:00:00,220,23.31,23.3,23.85,24.03,,0.01,0.01,0.72,0.55,0.73,0.18
2010-08-08 22:00,2010,22:00:00,220,23.14,23.81,23.85,24.03,,0.67,0.67,0.89,0.04,0.22,0.18
2010-08-08 23:00,2010,23:00:00,220,22.97,23.64,23.33,24.03,,0.67,0.67,1.06,0.31,0.39,0.7
2010-08-09 00:00,2010,0:00:00,221,23.14,23.47,23.33,24.03,,0.33,0.33,0.89,0.14,0.56,0.7
2010-08-09 01:00,2010,1:00:00,221,22.97,23.47,23.33,24.03,,0.5,0.5,1.06,0.14,0.56,0.7
2010-08-09 02:00,2010,2:00:00,221,22.97,23.47,23.16,24.03,,0.5,0.5,1.06,0.31,0.56,0.87
2010-08-09 03:00,2010,3:00:00,221,22.97,23.3,22.99,23.86,,0.33,0.33,0.89,0.31,0.56,0.87
2010-08-09 04:00,2010,4:00:00,221,22.81,23.3,22.99,23.86,,0.49,0.49,1.05,0.31,0.56,0.87
2010-08-09 05:00,2010,5:00:00,221,22.81,23.3,22.83,23.86,,0.49,0.49,1.05,0.47,0.56,1.03
2010-08-09 06:00,2010,6:00:00,221,22.81,23.3,22.83,23.68,,0.49,0.49,0.87,0.47,0.38,0.85
2010-08-09 07:00,2010,7:00:00,221,22.81,23.3,22.83,23.68,,0.49,0.49,0.87,0.47,0.38,0.85
2010-08-09 08:00,2010,8:00:00,221,22.81,23.13,22.83,23.68,,0.32,0.32,0.87,0.3,0.55,0.85
2010-08-09 09:00,2010,9:00:00,221,23.14,23.13,22.99,24.21,,0.01,0.01,1.07,0.14,1.08,1.22
2010-08-09 10:00,2010,10:00:00,221,23.48,23.3,23.16,24.38,,0.18,0.18,0.9,0.14,1.08,1.22
2010-08-09 11:00,2010,11:00:00,221,23.48,23.3,23.51,24.38,,0.18,0.18,0.9,0.21,1.08,0.87
2010-08-09 12:00,2010,12:00:00,221,23.31,23.81,24.02,24.21,,0.5,0.5,0.9,0.21,0.4,0.19
2010-08-09 13:00,2010,13:00:00,221,23.31,23.98,24.19,24.38,,0.67,0.67,1.07,0.21,0.4,0.19
2010-08-09 14:00,2010,14:00:00,221,23.48,24.16,24.37,24.38,,0.68,0.68,0.9,0.21,0.22,0.01
2010-08-09 15:00,2010,15:00:00,221,23.31,23.98,24.54,24.55,,0.67,0.67,1.24,0.56,0.57,0.01
2010-08-09 16:00,2010,16:00:00,221,23.14,24.16,24.19,24.55,,1.02,1.02,1.41,0.03,0.39,0.36
2010-08-09 17:00,2010,17:00:00,221,23.31,23.81,24.19,24.72,,0.5,0.5,1.41,0.38,0.91,0.53
2010-08-09 18:00,2010,18:00:00,221,23.31,23.47,24.19,24.55,,0.16,0.16,1.24,0.72,1.08,0.36
2010-08-09 19:00,2010,19:00:00,221,23.14,23.64,24.37,24.55,,0.5,0.5,1.41,0.73,0.91,0.18
2010-08-09 20:00,2010,20:00:00,221,23.31,23.47,24.37,24.55,,0.16,0.16,1.24,0.9,1.08,0.18
2010-08-09 21:00,2010,21:00:00,221,23.14,23.64,24.37,24.55,,0.5,0.5,1.41,0.73,0.91,0.18
2010-08-09 22:00,2010,22:00:00,221,23.14,23.47,24.37,24.55,,0.33,0.33,1.41,0.9,1.08,0.18
2010-08-09 23:00,2010,23:00:00,221,23.14,23.47,24.37,24.55,,0.33,0.33,1.41,0.9,1.08,0.18
2010-08-10 00:00,2010,0:00:00,222,23.14,23.47,24.19,24.38,,0.33,0.33,1.24,0.72,0.91,0.19
2010-08-10 01:00,2010,1:00:00,222,23.14,23.47,24.19,24.38,,0.33,0.33,1.24,0.72,0.91,0.19
2010-08-10 02:00,2010,2:00:00,222,23.14,23.47,24.19,24.38,,0.33,0.33,1.24,0.72,0.91,0.19
2010-08-10 03:00,2010,3:00:00,222,23.14,23.47,24.02,24.21,,0.33,0.33,1.07,0.55,0.74,0.19
2010-08-10 04:00,2010,4:00:00,222,23.14,23.47,24.02,24.21,,0.33,0.33,1.07,0.55,0.74,0.19
2010-08-10 05:00,2010,5:00:00,222,23.14,23.47,24.02,24.21,,0.33,0.33,1.07,0.55,0.74,0.19
2010-08-10 06:00,2010,6:00:00,222,23.14,23.47,24.02,24.03,,0.33,0.33,0.89,0.55,0.56,0.01
2010-08-10 07:00,2010,7:00:00,222,22.97,23.47,23.85,24.21,,0.5,0.5,1.24,0.38,0.74,0.36
2010-08-10 08:00,2010,8:00:00,222,23.31,23.47,24.02,24.38,,0.16,0.16,1.07,0.55,0.91,0.36
2010-08-10 09:00,2010,9:00:00,222,23.31,23.47,24.19,24.38,,0.16,0.16,1.07,0.72,0.91,0.19
2010-08-10 10:00,2010,10:00:00,222,23.83,23.47,24.54,24.55,,0.36,0.36,0.72,1.07,1.08,0.01
2010-08-10 11:00,2010,11:00:00,222,23.83,23.64,24.72,24.72,,0.19,0.19,0.89,1.08,1.08,0
2010-08-10 12:00,2010,12:00:00,222,23.83,23.81,24.89,24.89,,0.02,0.02,1.06,1.08,1.08,0
2010-08-10 13:00,2010,13:00:00,222,24.17,23.98,25.24,24.55,,0.19,0.19,0.38,1.26,0.57,0.69
2010-08-10 14:00,2010,14:00:00,222,24.87,23.98,25.42,24.55,,0.89,0.89,0.32,1.44,0.57,0.87
