date,ppt_mm,ma_3,ma_5,ma_7,ma_10,ma_14
2010-10-18,0,11.666666666666666,14.059999999999999,10.042857142857143,7.029999999999999,6.119999999999999
2010-10-19,0,-2.220446049250313e-16,14.059999999999999,10.042857142857143,7.029999999999999,6.119999999999999
2010-10-20,0,-2.220446049250313e-16,7,10.042857142857143,7.029999999999999,6.075714285714286
2010-10-21,0,-2.220446049250313e-16,1.9151347174783951e-16,10.042857142857143,7.029999999999999,5.021428571428571
2010-10-22,3.47,1.1566666666666665,0.6940000000000002,5.4957142857142856,7.377,5.269285714285714
2010-10-23,0,1.1566666666666665,0.6940000000000002,0.49571428571428605,7.377,5.269285714285714
2010-10-24,0,1.1566666666666665,0.6940000000000002,0.49571428571428605,7.377,5.269285714285714
2010-10-25,1.14,0.37999999999999984,0.9220000000000003,0.6585714285714289,3.9610000000000007,5.350714285714285
2010-10-26,26.02,9.053333333333333,6.1259999999999994,4.375714285714286,3.063,7.209285714285714
2010-10-27,11.29,12.816666666666665,7.6899999999999995,5.988571428571428,4.192,8.015714285714285
2010-10-28,8.44,15.25,9.378,7.194285714285714,5.036,8.618571428571428
2010-10-29,0,6.576666666666665,9.378,6.698571428571428,5.036,6.097142857142857
2010-10-30,1.3,3.2466666666666666,9.41,6.884285714285714,5.166,3.69
2010-10-31,0,0.4333333333333335,4.2059999999999995,6.884285714285714,5.166,3.69
2011-04-01,6.73,NA,NA,NA,NA,NA
2011-04-02,8.22,NA,NA,NA,NA,NA
2011-04-03,0,4.983333333333333,NA,NA,NA,NA
2011-04-04,0,2.74,NA,NA,NA,NA
2011-04-05,7.22,2.4066666666666667,4.434,NA,NA,NA
2011-04-06,4.41,3.8766666666666665,3.97,NA,NA,NA
2011-04-07,0.14,3.9233333333333333,2.354,3.8171428571428576,NA,NA
2011-04-08,0,1.5166666666666666,2.354,2.855714285714286,NA,NA
2011-04-09,0,0.04666666666666667,2.354,1.6814285714285717,NA,NA
2011-04-10,0,0,0.9100000000000004,1.6814285714285717,2.672,NA
2011-04-11,8.17,2.723333333333333,1.6620000000000004,2.8485714285714288,2.8160000000000003,NA
2011-04-12,4.55,4.239999999999999,2.5440000000000005,2.4671428571428575,2.4490000000000003,NA
2011-04-13,1.97,4.8966666666666665,2.938,2.1185714285714288,2.646,NA
2011-04-14,11.89,6.136666666666667,5.316000000000001,3.7971428571428576,3.835,3.8071428571428574
2011-04-15,0,4.62,5.316000000000001,3.7971428571428576,3.1130000000000004,3.326428571428572
2011-04-16,0,3.9633333333333334,3.682000000000001,3.7971428571428576,2.672,2.7392857142857143
2011-04-17,30.89,10.296666666666667,8.95,8.209999999999999,5.747,4.945714285714287
2011-04-18,1.39,10.76,8.834,7.241428571428571,5.886,5.045000000000001
2011-04-19,0.77,11.016666666666666,6.610000000000001,6.701428571428572,5.963,4.5842857142857145
2011-04-20,3.61,1.9233333333333331,7.332000000000001,6.935714285714286,6.324,4.527142857142858
2011-04-21,0.52,1.633333333333333,7.436,5.311428571428571,5.559,4.554285714285714
2011-04-22,0,1.3766666666666663,1.258,5.311428571428571,5.104,4.554285714285714
2011-04-23,0.62,0.3799999999999999,1.104,5.3999999999999995,4.968999999999999,4.59857142857143
2011-04-24,13.61,4.743333333333333,3.6719999999999997,2.9314285714285715,5.141,5.570714285714287
2011-04-25,0,4.743333333333333,2.95,2.7328571428571427,5.141,4.9871428571428575
2011-04-26,10.74,8.116666666666667,4.994000000000001,4.1571428571428575,6.215,5.429285714285714
2011-04-27,2.73,4.490000000000001,5.54,4.031428571428571,3.399,5.483571428571429
2011-04-28,0.56,4.676666666666667,5.5280000000000005,4.037142857142857,3.3160000000000003,4.674285714285714
2011-04-29,7.42,3.5700000000000003,4.290000000000001,5.097142857142857,3.9810000000000003,5.204285714285715
2011-04-30,0,2.6600000000000006,4.290000000000001,5.008571428571429,3.62,5.204285714285715
2011-05-01,0,2.473333333333334,2.1420000000000003,3.064285714285714,3.568,2.997857142857143
2011-05-02,0,4.440892098500626e-16,1.5960000000000003,3.064285714285714,3.568,2.898571428571429
2011-05-03,0,4.440892098500626e-16,1.4840000000000004,1.53,3.5060000000000002,2.843571428571429
2011-05-04,1.31,0.43666666666666715,0.26200000000000034,1.3271428571428572,2.2760000000000002,2.6792857142857147
2011-05-05,11.22,4.176666666666667,2.5060000000000007,2.85,3.3980000000000006,3.443571428571429
2011-05-06,0.4,4.3100000000000005,2.5860000000000007,1.8471428571428574,2.3640000000000003,3.4721428571428574
2011-05-07,0,3.8733333333333344,2.5860000000000007,1.8471428571428574,2.091,3.427857142857143
2011-05-08,1.58,0.6600000000000005,2.9020000000000006,2.072857142857143,2.1930000000000005,2.568571428571429
2011-05-09,0,0.5266666666666672,2.6400000000000006,2.072857142857143,1.4510000000000003,2.568571428571429
2011-05-10,0,0.5266666666666672,0.39600000000000035,2.072857142857143,1.4510000000000003,1.8014285714285718
2011-05-11,0,4.440892098500626e-16,0.3160000000000004,1.885714285714286,1.4510000000000003,1.6064285714285718
2011-05-12,0,4.440892098500626e-16,0.3160000000000004,0.2828571428571429,1.4510000000000003,1.566428571428572
2011-05-13,0,4.440892098500626e-16,3.552713678800501e-16,0.22571428571428578,1.4510000000000003,1.0364285714285717
2011-05-14,0,4.440892098500626e-16,3.552713678800501e-16,0.22571428571428578,1.3200000000000003,1.0364285714285717
2011-05-15,2.86,0.9533333333333337,0.5720000000000003,0.40857142857142864,0.48400000000000015,1.240714285714286
2011-05-16,37.37,13.409999999999998,8.046,5.7471428571428564,4.181,3.91
2011-05-17,2.23,14.153333333333334,8.492,6.065714285714286,4.404,4.069285714285714
2011-05-18,7.61,15.736666666666666,10.014,7.152857142857143,5.007,4.519285714285714
2011-05-19,17.71,9.183333333333334,13.556000000000001,9.682857142857143,6.7780000000000005,4.982857142857143
2011-05-20,4.01,9.776666666666667,13.786000000000001,10.255714285714285,7.179,5.240714285714286
2011-05-21,8.87,10.196666666666667,8.086,11.522857142857143,8.065999999999999,5.8742857142857146
2011-05-22,8.6,7.16,9.36,12.342857142857142,8.926,6.375714285714286
2011-05-23,3.11,6.859999999999999,8.459999999999999,7.448571428571428,9.237,6.597857142857143
2011-05-24,1.36,4.3566666666666665,5.1899999999999995,7.324285714285715,9.373000000000001,6.695
2011-05-25,0,1.4900000000000002,4.388,6.237142857142857,9.087,6.695
2011-05-26,0,0.45333333333333375,2.614,3.707142857142857,5.35,6.695
2011-05-27,0.59,0.19666666666666702,1.0119999999999998,3.2185714285714284,5.186,6.7371428571428575
2011-05-28,0,0.19666666666666702,0.38999999999999985,1.9514285714285715,4.425,6.7371428571428575
2011-05-29,0.01,0.20000000000000037,0.11999999999999984,0.7242857142857143,2.6550000000000002,6.533571428571428
2011-05-30,0,0.0033333333333337035,0.11999999999999984,0.27999999999999997,2.2540000000000004,3.8642857142857143
2011-05-31,0,0.0033333333333337035,0.11999999999999984,0.08571428571428572,1.3670000000000004,3.7050000000000005
2011-06-01,0,3.7007434154171886e-16,0.0019999999999998465,0.08571428571428572,0.5070000000000005,3.161428571428572
2011-06-02,0.36,0.12000000000000037,0.07399999999999984,0.13714285714285715,0.23200000000000043,1.9221428571428574
2011-06-03,0.01,0.1233333333333337,0.07399999999999984,0.054285714285714284,0.09700000000000043,1.6364285714285718
2011-06-04,0,0.1233333333333337,0.07399999999999984,0.054285714285714284,0.09700000000000043,1.0028571428571431
2011-06-05,0,0.0033333333333337035,0.07399999999999984,0.05285714285714286,0.09700000000000043,0.38857142857142885
2011-06-06,0.95,0.31666666666666704,0.26399999999999985,0.18857142857142858,0.13300000000000042,0.23428571428571457
2011-06-07,0,0.31666666666666704,0.19199999999999984,0.18857142857142858,0.13300000000000042,0.1371428571428574
2011-06-08,0,0.31666666666666704,0.18999999999999984,0.18857142857142858,0.13200000000000042,0.1371428571428574
2011-06-09,4.45,1.4833333333333336,1.0799999999999998,0.7728571428571429,0.5770000000000005,0.45500000000000024
2011-06-10,16.05,6.833333333333333,4.29,3.064285714285714,2.1820000000000004,1.5592857142857146
2011-06-11,1.22,7.240000000000001,4.343999999999999,3.2385714285714284,2.3040000000000007,1.6464285714285718
2011-06-12,14.53,10.6,7.25,5.314285714285714,3.721000000000001,2.683571428571429
2011-06-13,0.63,5.46,7.376,5.268571428571428,3.7830000000000004,2.7285714285714286
2011-06-14,3.74,6.300000000000001,7.234,5.8028571428571425,4.157000000000001,2.995714285714286
2011-06-15,1.3,1.8900000000000006,4.284,5.988571428571428,4.287000000000001,3.0885714285714285
2011-06-16,9.36,4.8,5.912,6.6899999999999995,5.128000000000001,3.7314285714285718
2011-06-17,0,3.5533333333333332,3.006,4.397142857142857,5.128000000000001,3.730714285714286
2011-06-18,1.41,3.59,3.162,4.424285714285714,5.269,3.831428571428572
2011-06-19,1.05,0.8200000000000004,2.6239999999999997,2.4985714285714282,4.929,3.9064285714285716
2011-06-20,0,0.8200000000000004,2.364,2.4085714285714284,3.3240000000000003,3.8385714285714285
2011-06-21,0,0.35000000000000053,0.4919999999999998,1.8742857142857139,3.2020000000000004,3.8385714285714285
2011-06-22,0,5.152128723651117e-16,0.4919999999999998,1.6885714285714284,1.7490000000000006,3.8385714285714285
2011-06-23,32.06,10.686666666666667,6.622,4.9314285714285715,4.892000000000001,5.810714285714286
2011-06-24,8.61,13.556666666666667,8.134,6.161428571428572,5.3790000000000004,5.279285714285715
2011-06-25,9.34,16.67,10.001999999999999,7.2942857142857145,6.183000000000001,5.859285714285714
2011-06-26,0.99,6.313333333333333,10.2,7.285714285714286,5.346000000000001,4.892142857142858
2011-06-27,0,3.4433333333333334,10.2,7.285714285714286,5.346000000000001,4.847142857142857
