date,onset_wtr_temp,ma_3,ma_5,ma_7,ma_10,ma_14
2006-07-14,24.297083333333333,NaN,NaN,NaN,NaN,NaN
2006-07-15,24.540416666666665,NaN,NaN,NaN,NaN,NaN
2006-07-16,25.264166666666668,24.700555555555557,NaN,NaN,NaN,NaN
2006-07-17,25.565,24.863645833333333,NaN,NaN,NaN,NaN
2006-07-18,27.477916666666665,25.648362268518518,25.428916666666666,NaN,NaN,NaN
2006-07-19,26.576249999999998,26.340746527777778,25.704812499999996,NaN,NaN,NaN
2006-07-20,26.405,26.790104166666666,26.105840277777776,25.732261904761902,NaN,NaN
2006-07-21,26.3825,26.64447337962963,26.361746527777775,25.901507936507933,NaN,NaN
2006-07-22,25.52958333333333,26.322413194444447,26.580072916666666,26.151321924603174,NaN,NaN
2006-07-23,23.820833333333333,25.680439814814815,26.125086805555554,26.071535218253967,25.585874999999998,NaN
2006-07-24,23.716666666666665,24.754618055555557,25.410069444444442,25.854781746031744,25.55744097222222,NaN
2006-07-25,24.30875,24.046041666666667,24.933635416666664,25.464613095238093,25.51973784722222,NaN
2006-07-26,25.08,24.09668402777778,24.596413194444445,25.109794146825394,25.47907986111111,NaN
2006-07-27,26.098333333333333,24.79847800925926,24.495708333333333,25.001227678571425,25.537890625,25.361607142857142
2006-07-28,26.265833333333333,25.542876157407406,24.851097222222222,24.992499999999996,25.48809201388889,25.44700396825397
2006-07-29,25.967916666666667,26.00371527777778,25.345871527777778,24.973209325396823,25.37797048611111,25.562265625
2006-07-30,25.823333333333334,26.07443287037037,25.712743055555556,25.17008184523809,25.32318923611111,25.620808531746032
2006-07-31,25.47833333333333,25.847800925925927,25.90176736111111,25.461006944444442,25.249090277777775,25.657894345238095
2006-08-01,26.244166666666665,25.78824652777778,25.939732638888888,25.7198685515873,25.21772048611111,25.5922408234127
2006-08-02,26.85333333333333,26.017239583333335,25.99736111111111,25.99317708333333,25.424229166666667,25.551485615079365
2006-08-03,26.798333333333332,26.45892361111111,26.17489236111111,26.172626488095236,25.760381944444443,25.586927083333332
2006-08-04,26.251666666666665,26.639618055555555,26.27884375,26.189900793650793,25.995793402777778,25.591200396825396
2006-08-05,25.9025,26.506186342592596,26.39239236111111,26.208521825396822,26.14707986111111,25.590865575396826
2006-08-06,25.500833333333333,26.047633101851854,26.330524305555553,26.16114087301587,26.13512847222222,25.665611359126984
2006-08-07,25.78708333333333,25.811846064814816,26.15560763888889,26.174491567460315,26.076484375,25.817749255952382
2006-08-08,25.599583333333335,25.678530092592595,25.92415625,26.161500496031742,26.049524305555554,25.940684523809523
2006-08-09,25.039166666666667,25.559577546296296,25.682499999999997,25.964999999999996,25.980671875,25.979088541666666
2006-08-10,24.830833333333334,25.32103587962963,25.44451736111111,25.686825396825395,25.91845486111111,25.92972594246032
2006-08-11,24.120833333333334,24.897667824074077,25.234177083333332,25.414950396825393,25.782350694444442,25.802425595238095
