site,date,year,month,dayofmonth,dayofyr,coloniesperL,filbundperL,totalperL,totalperL_diff,week,light_sum,watertemp_mean,watertemp_min,watertemp_max,watertemp_median,ysi_readings,buoy_interp,,
Midge,2005-07-21,2005,7,21,202,0.077809644,NA,0.077809644,NA,29,NA,24.7,NA,NA,NA,1,0,,
Midge,2005-07-28,2005,7,28,209,0.452710658,NA,0.452710658,0.374901014,30,NA,24,NA,NA,NA,1,0,,
Midge,2005-08-04,2005,8,4,216,0.113177665,NA,0.113177665,-0.339532994,31,NA,23.6,NA,NA,NA,1,0,,
Midge,2005-08-11,2005,8,11,223,1.152997457,NA,1.152997457,1.039819793,32,NA,24.6,NA,NA,NA,1,0,,
Midge,2005-08-18,2005,8,18,230,0.657845175,NA,0.657845175,-0.495152282,33,NA,24.4,NA,NA,NA,1,0,,
Midge,2005-08-25,2005,8,25,237,0.488078678,NA,0.488078678,-0.169766497,34,NA,22.3,NA,NA,NA,1,0,,
Midge,2005-09-03,2005,9,3,246,1.817916237,NA,1.817916237,1.329837558,35,NA,NA,NA,NA,NA,0,0,,
Midge,2005-09-12,2005,9,12,255,3.232637043,NA,3.232637043,1.414720807,37,NA,NA,NA,NA,NA,0,0,,
Midge,2005-09-20,2005,9,20,263,0.014147208,NA,0.014147208,-3.218489835,38,NA,NA,NA,NA,NA,0,0,,
Midge,2005-09-25,2005,9,25,268,0.183913705,NA,0.183913705,0.169766497,39,NA,NA,NA,NA,NA,0,0,,
Newbury,2005-07-21,2005,7,21,202,0.021220812,NA,0.021220812,NA,29,NA,NA,NA,NA,NA,0,0,,
Newbury,2005-07-28,2005,7,28,209,0.007073604,NA,0.007073604,-0.014147208,30,NA,NA,NA,NA,NA,0,0,,
Newbury,2005-08-04,2005,8,4,216,0,NA,0,-0.007073604,31,NA,NA,NA,NA,NA,0,0,,
Newbury,2005-08-11,2005,8,11,223,0.353680202,NA,0.353680202,0.353680202,32,NA,NA,NA,NA,NA,0,0,,
Newbury,2005-08-18,2005,8,18,230,0.148545685,NA,0.148545685,-0.205134517,33,NA,NA,NA,NA,NA,0,0,,
Newbury,2005-08-25,2005,8,25,237,2.015977149,NA,2.015977149,1.867431465,34,NA,NA,NA,NA,NA,0,0,,
Newbury,2005-09-03,2005,9,3,246,0.84175888,NA,0.84175888,-1.17421827,35,NA,NA,NA,NA,NA,0,0,,
Newbury,2005-09-12,2005,9,12,255,11.84121315,NA,11.84121315,10.99945427,37,NA,NA,NA,NA,NA,0,0,,
Newbury,2005-09-20,2005,9,20,263,0.084883248,NA,0.084883248,-11.7563299,38,NA,NA,NA,NA,NA,0,0,,
Midge,2006-06-29,2006,6,29,180,0.33245939,NA,0.33245939,0.148545685,26,NA,NA,NA,NA,NA,0,0,,
Midge,2006-07-06,2006,7,6,187,0.275870557,NA,0.275870557,-0.056588833,27,NA,NA,NA,NA,NA,0,0,,
Midge,2006-07-13,2006,7,13,194,2.284774103,NA,2.284774103,2.008903546,28,NA,24.29708,23.55,25.45,23.975,0,0,,
Midge,2006-07-17,2006,7,17,198,3.246784251,NA,3.246784251,0.962010148,29,NA,25.565,23.72,27.92,25.02,0,0,,
Midge,2006-07-23,2006,7,23,204,0.007073604,NA,0.007073604,-3.239710647,30,NA,23.82083333,23.38,24.24,23.72,0,0,,
Midge,2006-07-31,2006,7,31,212,3.317520292,NA,3.317520292,3.310446688,31,NA,25.47833333,24.93,26.14,25.365,0,0,,
Midge,2006-08-07,2006,8,7,219,1.846210653,NA,1.846210653,-1.471309639,32,NA,25.78708333,25.45,26.49,25.79,0,0,,
Midge,2006-08-14,2006,8,14,226,1.068114209,NA,1.068114209,-0.778096444,33,NA,22.40041667,21.87,23.04,22.29,0,0,,
Midge,2006-08-21,2006,8,21,233,0.94786294,NA,0.94786294,-0.120251269,34,NA,22.33791667,22.04,22.54,22.37,0,0,,
Midge,2006-08-28,2006,8,28,240,1.124703041,NA,1.124703041,0.176840101,35,NA,20.39041667,20.07,20.72,20.39,0,0,,
Midge,2006-09-08,2006,9,8,251,2.857736029,NA,2.857736029,1.733032988,36,NA,19.81666667,18.93,20.72,19.905,0,0,,
Midge,2006-09-12,2006,9,12,255,0.346606598,NA,0.346606598,-2.511129431,37,NA,18.78583333,18.13,19.58,18.69,0,0,,
Midge,2006-09-18,2006,9,18,261,0.268796953,NA,0.268796953,-0.077809645,38,NA,18.80583,18.29,19.42,18.77,0,0,,
Coffin,2007-06-21,2007,6,21,172,0,0,0,NA,24,NA,19.6,NA,NA,NA,1,0,,
Coffin,2007-06-28,2007,6,28,179,0.042441624,0,0.042441624,0.042441624,25,NA,20.76667,19.83,20.97,20.97,0,0,,
Coffin,2007-07-05,2007,7,5,186,0,0,0,-0.042441624,26,NA,19.74333333,19.51,19.99,19.67,0,0,,
Coffin,2007-07-12,2007,7,12,193,0.007073604,0,0.007073604,0.007073604,27,NA,21.00416667,20.64,21.47,20.97,0,0,,
Coffin,2007-07-19,2007,7,19,200,0.028294416,0,0.028294416,0.021220812,28,NA,21.71708333,21.13,21.97,21.8,0,0,,
Coffin,2007-07-26,2007,7,26,207,0.205134517,0,0.205134517,0.176840101,29,NA,22.3425,21.63,23.31,22.215,0,0,,
Coffin,2007-08-02,2007,8,2,214,0.926642128,0.636624363,1.563266491,1.358131974,30,NA,25.08916667,24.69,25.56,25.04,0,0,,
Coffin,2007-08-09,2007,8,9,221,0.169766497,0.021220812,0.190987309,-1.372279182,31,NA,23.79791667,23.14,24.52,23.915,0,0,,
Coffin,2007-08-16,2007,8,16,228,1.393499995,5.255687797,6.649187791,6.458200482,32,NA,23.095,22.63,23.83,22.97,0,0,,
Coffin,2007-08-23,2007,8,23,235,0.728581215,NA,0.728581215,-5.920606576,33,NA,20.59625,20.32,20.81,20.64,0,0,,
Coffin,2007-08-30,2007,8,30,242,0.141472081,0,0.141472081,-0.587109135,34,NA,22.82708333,22.3,24.52,22.72,0,0,,
Coffin,2007-09-06,2007,9,6,249,0.042441624,0,0.042441624,-0.099030457,35,NA,20.76125,20.16,21.47,20.725,0,0,,
Coffin,2007-09-13,2007,9,13,256,4.746388306,0,4.746388306,4.703946682,36,NA,19.62791667,19.18,20.32,19.67,0,0,,
Coffin,2007-09-20,2007,9,20,263,0.077809644,0,0.077809644,-4.668578662,37,NA,19.10708,18.37,20.32,19.02,0,0,,
Fichter,2007-06-21,2007,6,21,172,0,0,0,NA,24,NA,19.87,NA,NA,NA,1,0,,
Fichter,2007-06-28,2007,6,28,179,0.084883248,0,0.084883248,0.084883248,25,NA,21.23125,20.96,21.63,21.21,0,0,,
Fichter,2007-07-05,2007,7,5,186,0.608329947,0.099030457,0.707360403,0.622477155,26,NA,20.38291667,19.66,21.13,20.31,0,0,,
Fichter,2007-07-12,2007,7,12,193,0.007073604,0.007073604,0.014147208,-0.693213195,27,NA,21.04541667,20.47,21.63,21.13,0,0,,
Fichter,2007-07-19,2007,7,19,200,0.113177665,0.021220812,0.134398477,0.120251269,28,NA,21.81958333,21.63,21.96,21.79,0,0,,
Fichter,2007-07-26,2007,7,26,207,1.032746189,1.909873089,2.942619278,2.808220801,29,NA,22.92291667,22.46,24.68,22.79,0,0,,
Fichter,2007-08-02,2007,8,2,214,0.997378169,3.077017754,4.074395923,1.131776645,30,NA,25.225,24.86,25.72,25.285,0,0,,
Fichter,2007-08-09,2007,8,9,221,1.676444156,9.846456814,11.52290097,7.448505047,31,NA,23.69708333,23.13,24.16,23.81,0,0,,
Fichter,2007-08-16,2007,8,16,228,1.025672585,6.826027892,7.851700477,-3.671200493,32,NA,23.3425,22.79,23.98,23.385,0,0,,
Fichter,2007-08-23,2007,8,23,235,0.594182739,NA,0.594182739,-7.257517738,33,NA,20.59666667,20.47,20.79,20.63,0,0,,
Fichter,2007-08-30,2007,8,30,242,8.863225854,0,8.863225854,8.269043115,34,NA,23.0175,22.63,23.64,22.96,0,0,,
Fichter,2007-09-06,2007,9,6,249,1.71888578,0,1.71888578,-7.144340074,35,NA,21.05166667,20.47,21.79,20.795,0,0,,
Fichter,2007-09-13,2007,9,13,256,2.320142123,0,2.320142123,0.601256343,36,NA,19.28,18.86,19.66,19.26,0,0,,
Fichter,2007-09-20,2007,9,20,263,0.544667511,0,0.544667511,-1.775474612,37,NA,18.4225,17.88,19.5,18.37,0,0,,
Midge,2007-06-21,2007,6,21,172,0,0,0,-0.268796953,24,NA,20.6,NA,NA,NA,1,0,,
Midge,2007-06-28,2007,6,28,179,0.014147208,0,0.014147208,0.014147208,25,NA,21.79083,21.51,22.67,21.84,0,0,,
Midge,2007-07-05,2007,7,5,186,0.240502537,0,0.240502537,0.226355329,26,NA,20.47166667,19.87,21.17,20.595,0,0,,
Midge,2007-07-12,2007,7,12,193,0.056588832,0.014147208,0.07073604,-0.169766497,27,NA,22.22166667,21.67,22.67,22.17,0,0,,
Midge,2007-07-19,2007,7,19,200,0.091956852,0.190987309,0.282944161,0.212208121,28,NA,22.29166667,21.84,22.67,22.34,0,0,,
Midge,2007-07-26,2007,7,26,207,0.551741115,0.176840101,0.728581215,0.445637054,29,NA,24.35708333,23.68,25.59,24.21,0,0,,
Midge,2007-08-02,2007,8,2,214,1.619855324,3.077017754,4.696873078,3.968291863,30,NA,25.38,24.21,26.64,25.07,0,0,,
Midge,2007-08-09,2007,8,9,221,5.658883227,10.56089082,16.21977405,11.52290097,31,NA,24.58625,24.21,25.07,24.55,0,0,,
Midge,2007-08-16,2007,8,16,228,0.8771269,0.679065987,1.556192887,-14.66358116,32,NA,23.46541667,23.01,24.03,23.34,0,0,,
Midge,2007-08-23,2007,8,23,235,0.580035531,0.077809644,0.657845175,-0.898347712,33,NA,20.67041667,20.51,20.84,20.68,0,0,,
Midge,2007-08-30,2007,8,30,242,22.15452783,0.43856345,22.59309128,21.93524611,34,NA,23.91583333,23.52,24.38,23.86,0,0,,
Midge,2007-09-06,2007,9,6,249,4.78882993,0,4.78882993,-17.80426135,35,NA,20.94666667,20.51,21.51,20.925,0,0,,
Midge,2007-09-13,2007,9,13,256,3.466065976,0,3.466065976,-1.322763954,36,NA,19.89375,19.38,20.68,19.71,0,0,,
Midge,2007-09-20,2007,9,20,263,2.440393391,0.014147208,2.4545406,-1.011525377,37,NA,18.65333,18.25,19.38,18.57,0,0,,
Newbury,2007-07-05,2007,7,5,186,0.028294416,0.028294416,0.056588832,-0.028294416,26,NA,20.40166667,18.72,21.49,20.425,0,0,,
Newbury,2007-07-12,2007,7,12,193,0,0,0,-0.056588832,27,NA,21.15,20.5,21.83,20.99,0,0,,
Newbury,2007-07-19,2007,7,19,200,0.056588832,0,0.056588832,0.056588832,28,NA,21.36791667,20.67,21.66,21.49,0,0,,
Newbury,2007-07-26,2007,7,26,207,0.063662436,0.007073604,0.07073604,0.014147208,29,NA,23.39583333,22.66,24.37,23.245,0,0,,
Newbury,2007-08-02,2007,8,2,214,4.484664957,0,4.484664957,4.413928917,30,NA,26.035,25.24,26.82,25.935,0,0,,
Newbury,2007-08-09,2007,8,9,221,0.671992383,0,0.671992383,-3.812672574,31,NA,24.21083333,23.68,24.89,24.19,0,0,,
Newbury,2007-08-16,2007,8,16,228,2.221111666,0,2.221111666,1.549119283,32,NA,23.45583333,22.99,23.85,23.51,0,0,,
Newbury,2007-08-23,2007,8,23,235,2.044271566,0,2.044271566,-0.176840101,33,NA,20.5225,20.34,20.67,20.5,0,0,,
Newbury,2007-08-30,2007,8,30,242,13.53180452,0,13.53180452,11.48753295,34,NA,23.35916667,22.49,24.19,23.505,0,0,,
Newbury,2007-09-06,2007,9,6,249,28.90274608,0,28.90274608,15.37094156,35,NA,20.825,20.67,21.16,20.83,0,0,,
Newbury,2007-09-13,2007,9,13,256,10.97823346,0,10.97823346,-17.92451262,36,NA,19.50291667,19.04,20.18,19.53,0,0,,
Newbury,2007-09-20,2007,9,20,263,1.223733498,0,1.223733498,-9.754499961,37,NA,18.0375,17.43,18.72,18.15,0,0,,
Coffin,2008-06-12,2008,6,12,164,0.056588832,0,0.056588832,-0.021220812,23,NA,20.17744,19.59924,20.5745,20.31647,0,1,,
Coffin,2008-06-19,2008,6,19,171,0.03536802,0,0.03536802,-0.021220812,24,NA,19.70916667,19.34,20.16,19.67,0,0,,
Coffin,2008-06-26,2008,6,26,178,0.063662436,0,0.063662436,0.028294416,25,NA,20.15625,19.83,20.48,20.24,0,0,,
Coffin,2008-07-03,2008,7,3,185,0.021220812,0,0.021220812,-0.042441624,26,NA,21.2875,20.16,22.13,21.215,0,0,,
Coffin,2008-07-10,2008,7,10,192,0.099030457,0,0.099030457,0.077809644,27,NA,23.74333333,23.14,24.17,23.66,0,0,,
Coffin,2008-07-17,2008,7,17,199,0.141472081,0,0.141472081,0.042441624,28,NA,23.52875,22.81,24,23.66,0,0,,
Coffin,2008-07-24,2008,7,24,206,1.004451773,0.007073604,1.011525377,0.870053296,29,NA,22.22583333,20.64,22.63,22.47,0,0,,
Coffin,2008-07-31,2008,7,31,213,0.622477155,0,0.622477155,-0.389048222,30,NA,23.34958333,22.81,24.17,23.31,0,0,,
Coffin,2008-08-07,2008,8,7,220,1.195439082,0.007073604,1.202512686,0.580035531,31,NA,22.53916667,21.97,23.14,22.55,0,0,,
Coffin,2008-08-14,2008,8,14,227,0.247576141,0.014147208,0.261723349,-0.940789336,32,NA,21.47458333,20.81,21.97,21.63,0,0,,
Coffin,2008-08-21,2008,8,21,234,0.028294416,0.007073604,0.03536802,-0.226355329,33,NA,20.63791667,19.99,21.13,20.81,0,0,,
Coffin,2008-08-26,2008,8,26,239,0.007073604,0,0.007073604,-0.028294416,34,NA,20.80791667,20.32,21.47,20.81,0,0,,
Coffin,2008-09-04,2008,9,4,248,0.452710658,0,0.452710658,0.445637054,35,NA,21.61958333,21.3,22.3,21.63,0,0,,
Coffin,2008-09-10,2008,9,10,254,0.014147208,0,0.014147208,-0.43856345,36,NA,20.38625,19.99,20.97,20.32,0,0,,
Coffin,2008-09-17,2008,9,17,261,0.056588832,0,0.056588832,0.042441624,37,NA,19.50708,18.86,20.48,19.59,0,0,,
Coffin,2008-09-24,2008,9,24,268,0.056588832,0,0.056588832,0,38,NA,18.22919,17.98567,18.55033,18.20842,0,1,,
Fichter,2008-06-05,2008,6,5,157,0,0,0,-0.544667511,22,NA,14.17938,13.9616,14.3312,14.2248,0,1,,
Fichter,2008-06-12,2008,6,12,164,0.049515228,0,0.049515228,0.049515228,23,NA,19.97359,19.2144,20.49493,20.15613,0,1,,
Fichter,2008-06-19,2008,6,19,171,0.099030457,0,0.099030457,0.049515228,24,NA,19.70291667,19.02,20.63,19.66,0,0,,
Fichter,2008-06-26,2008,6,26,178,0.176840101,0,0.176840101,0.077809644,25,NA,20.14833333,19.98,20.47,20.14,0,0,,
Fichter,2008-07-03,2008,7,3,185,3.03457613,0.063662436,3.098238567,2.921398466,26,NA,22.38375,22.13,22.79,22.46,0,0,,
Fichter,2008-07-10,2008,7,10,192,0.212208121,0,0.212208121,-2.886030446,27,NA,23.37125,22.63,23.81,23.47,0,0,,
Fichter,2008-07-17,2008,7,17,199,1.096408625,0,1.096408625,0.884200504,28,NA,23.72,23.3,24.16,23.725,0,0,,
Fichter,2008-07-24,2008,7,24,206,0.466857866,0.007073604,0.47393147,-0.622477155,29,NA,21.69791667,21.46,22.13,21.63,0,0,,
Fichter,2008-07-31,2008,7,31,213,1.768401008,0.106104061,1.874505069,1.400573599,30,NA,23.87916667,23.3,24.68,23.64,0,0,,
Fichter,2008-08-07,2008,8,7,220,0.870053296,0.063662436,0.933715732,-0.940789336,31,NA,21.69708333,21.46,22.13,21.63,0,0,,
Fichter,2008-08-14,2008,8,14,227,0.466857866,0,0.466857866,-0.466857866,32,NA,21.59833333,21.29,22.13,21.63,0,0,,
Fichter,2008-08-21,2008,8,21,234,1.329837558,0.099030457,1.428868015,0.962010149,33,NA,20.75458333,20.47,21.13,20.71,0,0,,
Fichter,2008-08-26,2008,8,26,239,0.360753806,0,0.360753806,-1.068114209,34,NA,20.87791667,20.47,21.29,20.96,0,0,,
Fichter,2008-09-04,2008,9,4,248,0.141472081,0,0.141472081,-0.219281725,35,NA,21.86875,21.13,23.13,21.71,0,0,,
Fichter,2008-09-10,2008,9,10,254,0.212208121,0,0.212208121,0.07073604,36,NA,20.32625,19.98,20.63,20.31,0,0,,
Fichter,2008-09-17,2008,9,17,261,0.056588832,0.014147208,0.07073604,-0.141472081,37,NA,19.74208,19.34,20.31,19.5,0,0,,
Fichter,2008-09-24,2008,9,24,268,0.099030457,0,0.099030457,0.028294416,38,NA,18.23617,18.01257,18.53103,18.21709,0,1,,
Midge,2008-06-05,2008,6,5,157,0,0,0,-2.4545406,22,NA,15.84945,15.65695,15.98365,15.8896,0,1,,
Midge,2008-06-12,2008,6,12,164,0.056588832,0,0.056588832,0.056588832,23,NA,20.97112,20.30005,21.43195,21.13247,0,1,,
Midge,2008-06-19,2008,6,19,171,0.572961927,0,0.572961927,0.516373094,24,NA,21.07792,20.68,21.51,21.01,0,0,,
Midge,2008-06-26,2008,6,26,178,0.247576141,0,0.247576141,-0.325385786,25,NA,20.98,20.84,21.17,21.01,0,0,,
Midge,2008-07-03,2008,7,3,185,2.829441613,0.113177665,2.942619278,2.695043137,26,NA,23.50583333,23.17,24.03,23.34,0,0,,
Midge,2008-07-10,2008,7,10,192,0.954936545,0,0.954936545,-1.987682733,27,NA,25.72541667,25.24,26.28,25.76,0,0,,
Midge,2008-07-17,2008,7,17,199,3.727789325,0,3.727789325,2.772852781,28,NA,25.16958333,24.38,25.76,25.07,0,0,,
Midge,2008-07-24,2008,7,24,206,0.523446698,0.007073604,0.530520303,-3.197269023,29,NA,22.82541667,22.67,23.17,22.84,0,0,,
Midge,2008-07-31,2008,7,31,213,10.8721294,0.113177665,10.98530706,10.45478676,30,NA,24.3275,23.86,25.07,24.21,0,0,,
Midge,2008-08-07,2008,8,7,220,1.181291874,0.014147208,1.195439082,-9.789867981,31,NA,22.46375,22.17,22.84,22.34,0,0,,
Midge,2008-08-14,2008,8,14,227,0.222818527,0.03536802,0.258186547,-0.937252534,32,NA,22.52875,22.01,23.01,22.51,0,0,,
Midge,2008-08-21,2008,8,21,234,0.622477155,0.014147208,0.636624363,0.378437816,33,NA,21.60375,21.01,22.34,21.51,0,0,,
Midge,2008-08-26,2008,8,26,239,0.106104061,0,0.106104061,-0.530520303,34,NA,21.85416667,21.51,22.67,21.755,0,0,,
Midge,2008-09-04,2008,9,4,248,0.749802028,0,0.749802028,0.643697967,35,NA,22.5,21.84,23.17,22.34,0,0,,
Midge,2008-09-10,2008,9,10,254,0.014147208,0,0.014147208,-0.735654819,36,NA,20.63583333,20.35,20.84,20.68,0,0,,
Midge,2008-09-17,2008,9,17,261,0.198060913,0,0.198060913,0.183913705,37,NA,20.28542,19.87,20.68,20.27,0,0,,
Midge,2008-09-24,2008,9,24,268,0.226355329,0,0.226355329,0.028294416,38,NA,18.64064,18.3949,18.9647,18.61968,0,1,,
Newbury,2008-06-05,2008,6,5,157,0,0,0,-1.223733498,22,NA,15.11948,14.93865,15.24555,15.1572,0,1,,
Newbury,2008-06-12,2008,6,12,164,0.014147208,0,0.014147208,0.014147208,23,NA,19.93075,19.30035,20.36365,20.08233,0,1,,
Newbury,2008-06-19,2008,6,19,171,0.07073604,0,0.07073604,0.056588832,24,NA,19.8825,19.04,20.67,19.855,0,0,,
Newbury,2008-06-26,2008,6,26,178,0.353680202,0.007073604,0.360753806,0.290017765,25,NA,20.495,20.34,20.67,20.5,0,0,,
Newbury,2008-07-03,2008,7,3,185,0.183913705,0,0.183913705,-0.176840101,26,NA,21.42625,20.5,22.99,21.245,0,0,,
Newbury,2008-07-10,2008,7,10,192,0.190987309,0.007073604,0.198060913,0.014147208,27,NA,23.66333333,23.16,24.19,23.51,0,0,,
Newbury,2008-07-17,2008,7,17,199,1.167144666,0,1.167144666,0.969083753,28,NA,24.31958333,23.68,25.07,24.19,0,0,,
Newbury,2008-07-24,2008,7,24,206,0.176840101,0.007073604,0.183913705,-0.983230961,29,NA,19.36125,18.39,20.5,19.29,0,0,,
Newbury,2008-07-31,2008,7,31,213,1.626928928,0,1.626928928,1.443015223,30,NA,23.30416667,22.99,24.02,23.16,0,0,,
Newbury,2008-08-07,2008,8,7,220,0.50929949,0.007073604,0.516373094,-1.110555833,31,NA,20.90708333,20.18,21.49,20.99,0,0,,
Newbury,2008-08-14,2008,8,14,227,1.549119283,0.03536802,1.584487303,1.068114209,32,NA,22.01333333,21.49,22.66,21.91,0,0,,
Newbury,2008-08-21,2008,8,21,234,2.603086284,0.014147208,2.617233492,1.032746189,33,NA,21.23875,20.5,21.99,21.075,0,0,,
Newbury,2008-08-26,2008,8,26,239,0.671992383,0,0.671992383,-1.945241109,34,NA,21.08416667,20.83,21.49,20.99,0,0,,
Newbury,2008-09-04,2008,9,4,248,0.141472081,0,0.141472081,-0.530520302,35,NA,21.81916667,20.99,22.83,21.66,0,0,,
Newbury,2008-09-10,2008,9,10,254,0.311238578,0,0.311238578,0.169766497,36,NA,20.26666667,20.02,20.5,20.18,0,0,,
Newbury,2008-09-17,2008,9,17,261,0.07073604,0,0.07073604,-0.240502537,37,NA,19.64,19.21,20.18,19.69,0,0,,
Newbury,2008-09-24,2008,9,24,268,0.155619289,0,0.155619289,0.084883248,38,NA,18.25617,18.03257,18.55103,18.23709,0,1,,
Coffin,2009-05-15,2009,5,15,135,0,0,0,-0.056588832,19,NA,NA,NA,NA,NA,0,0,,
Coffin,2009-05-29,2009,5,29,149,0.014147208,0,0.014147208,0.014147208,21,NA,14.015,13.47,14.56,13.78,0,0,,
Coffin,2009-06-04,2009,6,4,155,0.007073604,0,0.007073604,-0.007073604,22,NA,15.20708333,14.87,15.82,15.03,0,0,,
Coffin,2009-06-17,2009,6,17,168,0.028294416,0,0.028294416,0.021220812,24,NA,17.62916667,17.09,18.37,17.73,0,0,,
Coffin,2009-06-25,2009,6,25,176,0,0,0,-0.028294416,25,922363.7,18.75375,18.53,19.18,18.69,0,0,,
Coffin,2009-07-02,2009,7,2,183,0.063662436,0.014147208,0.077809644,0.077809644,26,111590.1,19.49958333,18.86,19.99,19.51,0,0,,
Coffin,2009-07-09,2009,7,9,190,0.113177665,0.021220812,0.134398477,0.056588832,27,733768.5,19.83125,19.18,20.64,19.83,0,0,,
Coffin,2009-07-16,2009,7,16,197,0.042441624,0,0.042441624,-0.091956852,28,490965.5,20.38625,19.67,21.13,20.32,0,0,,
Coffin,2009-07-23,2009,7,23,204,0.028294416,0,0.028294416,-0.014147208,29,257926.5,21.25916667,20.97,21.63,21.3,0,0,,
Coffin,2009-07-30,2009,7,30,211,0.056588832,0,0.056588832,0.028294416,30,238647.8,22.72583333,22.3,23.14,22.63,0,0,,
Coffin,2009-08-06,2009,8,6,218,0.042441624,0.007073604,0.049515228,-0.007073604,31,552202.2,22.72083333,22.47,22.97,22.81,0,0,,
Coffin,2009-08-13,2009,8,13,225,0.190987309,0,0.190987309,0.141472081,32,197648,23.07708333,22.81,23.48,23.14,0,0,,
Coffin,2009-08-20,2009,8,20,232,0.183913705,0.007073604,0.190987309,0,33,567712.7,24.91458333,24.34,25.38,24.87,0,0,,
Coffin,2009-08-27,2009,8,27,239,0.190987309,0,0.190987309,0,34,895755.2,22.99208333,22.63,23.31,22.97,0,0,,
Coffin,2009-09-01,2009,9,1,244,0.03536802,0,0.03536802,-0.155619289,35,740291.2,20.80666667,20.48,20.97,20.81,0,0,,
Coffin,2009-09-08,2009,9,8,251,0.353680202,0.007073604,0.360753806,0.325385786,36,703199.5,20.52208333,19.99,20.81,20.64,0,0,,
Coffin,2009-09-15,2009,9,15,258,0.233428933,0,0.233428933,-0.127324873,37,454551.6,19.21458333,18.86,19.51,19.18,0,0,,
Coffin,2009-09-21,2009,9,21,264,0.021220812,0,0.021220812,-0.212208121,38,NA,17.45542,16.77,17.89,17.57,0,0,,
Coffin,2009-10-05,2009,10,5,278,0.141472081,0,0.141472081,0.120251269,40,NA,15.48274,15.4065,15.5757,15.47543,0,1,,
Fichter,2009-05-15,2009,5,15,135,0,0,0,-0.099030457,19,NA,NA,NA,NA,NA,0,0,,
Fichter,2009-05-29,2009,5,29,149,0.007073604,0,0.007073604,0.007073604,21,NA,13.30416667,13.01,13.62,13.32,0,0,,
Fichter,2009-06-04,2009,6,4,155,0.021220812,0,0.021220812,0.014147208,22,NA,15.51791667,15.02,16.13,15.5,0,0,,
Fichter,2009-06-17,2009,6,17,168,0.007073604,0,0.007073604,-0.014147208,24,NA,17.61083333,16.45,19.5,17.005,0,0,,
Fichter,2009-06-25,2009,6,25,176,0.084883248,0,0.084883248,0.077809644,25,872580.2,19.11666667,18.53,20.63,18.775,0,0,,
Fichter,2009-07-02,2009,7,2,183,0.063662436,0,0.063662436,-0.021220812,26,177680.3,18.57791667,18.21,18.86,18.53,0,0,,
Fichter,2009-07-09,2009,7,9,190,0.106104061,0.042441624,0.148545685,0.084883248,27,711077.8,19.4675,19.02,20.47,19.18,0,0,,
Fichter,2009-07-16,2009,7,16,197,0.042441624,0,0.042441624,-0.106104061,28,633803.3,20.36708333,19.98,21.13,20.39,0,0,,
Fichter,2009-07-23,2009,7,23,204,0.007073604,0,0.007073604,-0.03536802,29,362971.4,20.91041667,20.79,21.13,20.79,0,0,,
Fichter,2009-07-30,2009,7,30,211,0.233428933,0.007073604,0.240502537,0.233428933,30,630348.4,22.11875,21.46,22.63,22.21,0,0,,
Fichter,2009-08-06,2009,8,6,218,0.212208121,0,0.212208121,-0.028294416,31,294846.2,22.76625,22.29,23.3,22.79,0,0,,
Fichter,2009-08-13,2009,8,13,225,0.205134517,0,0.205134517,-0.007073604,32,262618.8,22.93166667,22.79,23.13,22.96,0,0,,
Fichter,2009-08-20,2009,8,20,232,0.297091369,0,0.297091369,0.091956852,33,738418.3,24.96333333,24.51,25.37,25.03,0,0,,
Fichter,2009-08-27,2009,8,27,239,0.488078678,0,0.488078678,0.190987309,34,617991.5,23.11583333,22.79,23.64,23.13,0,0,,
Fichter,2009-09-01,2009,9,1,244,0.381974618,0,0.381974618,-0.106104061,35,591265.2,20.73458333,20.47,21.46,20.63,0,0,,
Fichter,2009-09-08,2009,9,8,251,0.629550759,0,0.629550759,0.247576141,36,201684.3,20.61791667,20.31,20.96,20.63,0,0,,
Fichter,2009-09-15,2009,9,15,258,0.940789336,0,0.940789336,0.311238578,37,160845.5,19.4,19.18,19.66,19.34,0,0,,
Fichter,2009-09-21,2009,9,21,264,4.095616735,0,4.095616735,3.154827399,38,NA,17.74875,17.41,18.37,17.56,0,0,,
Fichter,2009-10-05,2009,10,5,278,0.226355329,0,0.226355329,-3.869261406,40,NA,15.58331,15.50625,15.67725,15.57592,0,1,,
Midge,2009-05-15,2009,5,15,135,0,0,0,-0.226355329,19,NA,12.75157639,12.11,14.134,12.69,0,0,,
Midge,2009-05-29,2009,5,29,149,0.014147208,0,0.014147208,0.014147208,21,285449,14.02541667,13.81,14.59,13.97,0,0,,
Midge,2009-06-04,2009,6,4,155,0.007073604,0,0.007073604,-0.007073604,22,125431.9,16.28041667,15.54,17.12,16.18,0,0,,
Midge,2009-06-17,2009,6,17,168,0.03536802,0,0.03536802,0.028294416,24,136487.1,18.31958333,17.44,19.54,17.93,0,0,,
Midge,2009-06-25,2009,6,25,176,0.014147208,0,0.014147208,-0.021220812,25,283232.2,18.74208333,17.77,20.35,18.25,0,0,,
Midge,2009-07-02,2009,7,2,183,0,0,0,-0.014147208,26,61440.9,19.42833333,19.06,19.71,19.38,0,0,,
Midge,2009-07-09,2009,7,9,190,0.056588832,0.021220812,0.077809644,0.077809644,27,287569.5,19.53666667,19.06,20.35,19.54,0,0,,
