<<<<<<< HEAD
date,WindSp_ms_mean,AveWindSp_ms_mean,MaxWindSp_ms_mean,WindSp_ms_median,AveWindSp_ms_median,MaxWindSp_ms_median,WindSp_ms_min,AveWindSp_ms_min,MaxWindSp_ms_min,WindSp_ms_max,AveWindSp_ms_max,MaxWindSp_ms_max,WindSp_ms_sd,AveWindSp_ms_sd,MaxWindSp_ms_sd
2008-04-10,4.786111111,NA,NA,4.5,NA,NA,0.6,NA,NA,10.9,NA,NA,2.374120702,NA,NA
2008-04-11,1.71875,NA,NA,1.4,NA,NA,0.1,NA,NA,4,NA,NA,0.958288739,NA,NA
2008-04-12,3.560416667,NA,NA,3.25,NA,NA,0.2,NA,NA,9,NA,NA,2.048783325,NA,NA
2008-04-13,4.279166667,NA,NA,3.8,NA,NA,1.1,NA,NA,9.6,NA,NA,1.767653219,NA,NA
2008-04-14,4.492361111,NA,NA,4.4,NA,NA,0.8,NA,NA,9.9,NA,NA,2.277806572,NA,NA
2008-04-15,2.214583333,NA,NA,1.7,NA,NA,0.2,NA,NA,7.1,NA,NA,1.5749778,NA,NA
2008-04-16,1.423611111,NA,NA,1.4,NA,NA,0.1,NA,NA,3.6,NA,NA,0.685104873,NA,NA
2008-04-17,1.071527778,NA,NA,0.9,NA,NA,0.1,NA,NA,3.2,NA,NA,0.632860439,NA,NA
2008-04-18,1.196527778,NA,NA,1.05,NA,NA,0.1,NA,NA,4.3,NA,NA,0.738872056,NA,NA
2008-04-19,2.675694444,NA,NA,2.95,NA,NA,0.1,NA,NA,6.5,NA,NA,1.737985593,NA,NA
2008-04-20,2.657638889,NA,NA,2.7,NA,NA,0.2,NA,NA,5.6,NA,NA,1.252945054,NA,NA
2008-04-21,1.518055556,NA,NA,1.3,NA,NA,0.2,NA,NA,4.2,NA,NA,0.997735392,NA,NA
2008-04-22,1.29375,NA,NA,1,NA,NA,0.1,NA,NA,4.3,NA,NA,0.881846343,NA,NA
2008-04-23,2.674305556,NA,NA,1.95,NA,NA,0.1,NA,NA,9.3,NA,NA,1.995615702,NA,NA
2008-04-24,4.706944444,NA,NA,4.85,NA,NA,0.3,NA,NA,11.4,NA,NA,2.696531125,NA,NA
2008-04-25,2.170138889,NA,NA,1.5,NA,NA,0.2,NA,NA,8.3,NA,NA,1.682492318,NA,NA
2008-04-26,3.522222222,NA,NA,3.55,NA,NA,0.4,NA,NA,6.9,NA,NA,1.434316896,NA,NA
2008-04-27,2.331944444,NA,NA,2.4,NA,NA,0.3,NA,NA,5.8,NA,NA,1.086384443,NA,NA
2008-04-28,4.781944444,NA,NA,4.85,NA,NA,1.1,NA,NA,9.2,NA,NA,1.933642267,NA,NA
2008-04-29,3.732638889,NA,NA,3.5,NA,NA,0.2,NA,NA,8.5,NA,NA,2.091936897,NA,NA
2008-04-30,3.552083333,NA,NA,3.7,NA,NA,0.4,NA,NA,9.2,NA,NA,1.913403907,NA,NA
2008-05-01,2.226388889,NA,NA,1.9,NA,NA,0.2,NA,NA,6.4,NA,NA,1.443479969,NA,NA
2008-05-02,2.386111111,NA,NA,2.45,NA,NA,0.2,NA,NA,4.4,NA,NA,1.031911195,NA,NA
2008-05-03,3.943055556,NA,NA,3.8,NA,NA,0.8,NA,NA,14.6,NA,NA,1.767011336,NA,NA
2008-05-04,2.509722222,NA,NA,2.4,NA,NA,0.2,NA,NA,6.4,NA,NA,1.544823046,NA,NA
2008-05-05,2.418055556,NA,NA,2.6,NA,NA,0.3,NA,NA,4.9,NA,NA,1.20027111,NA,NA
2008-05-06,2.133333333,NA,NA,1.5,NA,NA,0.1,NA,NA,11.7,NA,NA,1.916399596,NA,NA
2008-05-07,2.966666667,NA,NA,2.85,NA,NA,0.1,NA,NA,8.3,NA,NA,1.784000376,NA,NA
2008-05-08,5.059027778,NA,NA,5.2,NA,NA,0.4,NA,NA,9.2,NA,NA,2.064261774,NA,NA
2008-05-09,1.872916667,NA,NA,1.4,NA,NA,0.1,NA,NA,6.6,NA,NA,1.367618457,NA,NA
2008-05-10,3.440277778,NA,NA,2.9,NA,NA,0.2,NA,NA,9.6,NA,NA,2.219504117,NA,NA
2008-05-11,2.366666667,NA,NA,1.95,NA,NA,0.3,NA,NA,7.5,NA,NA,1.563705479,NA,NA
2008-05-12,4.904861111,NA,NA,5.2,NA,NA,0.4,NA,NA,9.8,NA,NA,2.302334779,NA,NA
2008-05-13,3.133333333,NA,NA,2.8,NA,NA,0.2,NA,NA,8,NA,NA,1.897882515,NA,NA
2008-05-14,2.778472222,NA,NA,2.25,NA,NA,0.2,NA,NA,8,NA,NA,1.839586575,NA,NA
2008-05-15,1.780555556,NA,NA,1.7,NA,NA,0.3,NA,NA,6.7,NA,NA,0.893744991,NA,NA
2008-05-16,1.801388889,NA,NA,1.75,NA,NA,0.1,NA,NA,4.2,NA,NA,0.972056152,NA,NA
2008-05-17,3.938194444,NA,NA,3.8,NA,NA,0.5,NA,NA,8,NA,NA,1.843946684,NA,NA
2008-05-18,3.44375,NA,NA,3.35,NA,NA,0.4,NA,NA,9,NA,NA,1.856597337,NA,NA
2008-05-19,7.277777778,NA,NA,7.9,NA,NA,0.8,NA,NA,14.3,NA,NA,3.02743734,NA,NA
2008-05-20,3.808333333,NA,NA,3.45,NA,NA,0.4,NA,NA,10.1,NA,NA,2.087173617,NA,NA
2008-05-21,3.759722222,NA,NA,3.5,NA,NA,0.3,NA,NA,8.7,NA,NA,1.598177259,NA,NA
2008-05-22,3.592361111,NA,NA,3.5,NA,NA,0.8,NA,NA,7.9,NA,NA,1.148430358,NA,NA
2008-05-23,4.816666667,NA,NA,4.4,NA,NA,1.1,NA,NA,9.5,NA,NA,1.951760905,NA,NA
2008-05-24,4.072222222,NA,NA,3.8,NA,NA,0.3,NA,NA,9.9,NA,NA,2.527234715,NA,NA
2008-05-25,2.284722222,NA,NA,1.8,NA,NA,0.2,NA,NA,7.6,NA,NA,1.547762628,NA,NA
2008-05-26,4.914583333,NA,NA,5.2,NA,NA,0.6,NA,NA,11.2,NA,NA,2.323668692,NA,NA
2008-05-27,5.4875,NA,NA,5.6,NA,NA,1,NA,NA,10.1,NA,NA,2.188746648,NA,NA
2008-05-28,4.835416667,NA,NA,4.75,NA,NA,0.7,NA,NA,9.9,NA,NA,1.790435691,NA,NA
2008-05-29,5.089583333,NA,NA,5,NA,NA,0.3,NA,NA,9.7,NA,NA,2.348268779,NA,NA
2008-05-30,2.161111111,NA,NA,2,NA,NA,0.1,NA,NA,5.8,NA,NA,1.135757725,NA,NA
2008-05-31,2.688194444,NA,NA,2.55,NA,NA,0.2,NA,NA,6.5,NA,NA,1.271390216,NA,NA
2008-06-01,3.690972222,NA,NA,3.25,NA,NA,0.3,NA,NA,9.5,NA,NA,2.349703543,NA,NA
2008-06-02,3.141666667,NA,NA,3.2,NA,NA,0.2,NA,NA,7.1,NA,NA,1.489942975,NA,NA
2008-06-03,2.411805556,NA,NA,2.15,NA,NA,0.2,NA,NA,7.1,NA,NA,1.514429271,NA,NA
2008-06-04,3.558333333,NA,NA,3.5,NA,NA,0.3,NA,NA,7,NA,NA,1.313538966,NA,NA
2008-06-05,3.165972222,NA,NA,3.1,NA,NA,0.9,NA,NA,5.8,NA,NA,0.983796215,NA,NA
2008-06-06,3.054166667,NA,NA,3.1,NA,NA,0.3,NA,NA,6.7,NA,NA,1.586828433,NA,NA
2008-06-07,2.91875,NA,NA,2.45,NA,NA,0.6,NA,NA,8.6,NA,NA,1.714641545,NA,NA
2008-06-08,3.290972222,NA,NA,3,NA,NA,0.1,NA,NA,8.4,NA,NA,1.96553924,NA,NA
2008-06-09,2.115972222,NA,NA,1.8,NA,NA,0.3,NA,NA,6.1,NA,NA,1.349885423,NA,NA
2008-06-10,2.585416667,NA,NA,1.85,NA,NA,0.1,NA,NA,8.8,NA,NA,2.042484732,NA,NA
2008-06-11,4.297222222,NA,NA,4.1,NA,NA,1.1,NA,NA,9.2,NA,NA,1.582816134,NA,NA
2008-06-12,4.035416667,NA,NA,3.95,NA,NA,0.4,NA,NA,8.9,NA,NA,1.843585316,NA,NA
2008-06-13,1.795833333,NA,NA,1.7,NA,NA,0.2,NA,NA,4.2,NA,NA,0.926748961,NA,NA
2008-06-14,2.646527778,NA,NA,2.6,NA,NA,0.2,NA,NA,5.1,NA,NA,1.303567627,NA,NA
2008-06-15,3.104166667,NA,NA,3.2,NA,NA,0.4,NA,NA,5,NA,NA,0.872411255,NA,NA
2008-06-16,3.126388889,NA,NA,2.7,NA,NA,0.6,NA,NA,9.4,NA,NA,1.526914074,NA,NA
2008-06-17,3.368055556,NA,NA,3.35,NA,NA,0.5,NA,NA,7.9,NA,NA,1.438222134,NA,NA
2008-06-18,2.886805556,NA,NA,2.9,NA,NA,0.6,NA,NA,6.3,NA,NA,1.07444873,NA,NA
2008-06-19,3.409027778,NA,NA,3.25,NA,NA,1,NA,NA,6.8,NA,NA,1.366937939,NA,NA
2008-06-20,3.045138889,NA,NA,3.05,NA,NA,0.3,NA,NA,7.6,NA,NA,1.617077994,NA,NA
2008-06-21,2.397222222,NA,NA,2.3,NA,NA,0.3,NA,NA,6.7,NA,NA,1.321735691,NA,NA
2008-06-22,2.443055556,NA,NA,1.8,NA,NA,0.4,NA,NA,8,NA,NA,1.737317794,NA,NA
2008-06-23,2.515972222,NA,NA,2.1,NA,NA,0.3,NA,NA,7.7,NA,NA,1.396782677,NA,NA
2008-06-24,2.968055556,NA,NA,2.7,NA,NA,0.5,NA,NA,11.6,NA,NA,1.378843783,NA,NA
2008-06-25,3.793055556,NA,NA,3.8,NA,NA,0.5,NA,NA,7.5,NA,NA,1.287630924,NA,NA
2008-06-26,2.259722222,NA,NA,2.1,NA,NA,0.2,NA,NA,6.9,NA,NA,1.158146545,NA,NA
2008-06-27,2.181944444,NA,NA,1.85,NA,NA,0.2,NA,NA,13.1,NA,NA,1.718010428,NA,NA
2008-06-28,3.564583333,NA,NA,3.6,NA,NA,0.2,NA,NA,7,NA,NA,1.551379659,NA,NA
2008-06-29,2.4125,NA,NA,2.45,NA,NA,0.2,NA,NA,6.1,NA,NA,1.160773494,NA,NA
2008-06-30,3.346527778,NA,NA,3.55,NA,NA,0.2,NA,NA,6.3,NA,NA,1.597196547,NA,NA
2008-07-01,2.253472222,NA,NA,2.1,NA,NA,0.2,NA,NA,7.1,NA,NA,1.243045729,NA,NA
2008-07-02,2.895833333,NA,NA,2.8,NA,NA,0.4,NA,NA,6.1,NA,NA,1.137281448,NA,NA
2008-07-03,3.995138889,NA,NA,3.6,NA,NA,0.6,NA,NA,10.5,NA,NA,2.011829695,NA,NA
2008-07-04,1.736805556,NA,NA,1.6,NA,NA,0.4,NA,NA,4.2,NA,NA,0.772766036,NA,NA
2008-07-05,2.444444444,NA,NA,2.35,NA,NA,0.2,NA,NA,5.9,NA,NA,1.153394369,NA,NA
2008-07-06,2.464583333,NA,NA,2.2,NA,NA,0.6,NA,NA,7.4,NA,NA,1.329202335,NA,NA
2008-07-07,2.625,NA,NA,2.6,NA,NA,0.4,NA,NA,5.7,NA,NA,0.990479152,NA,NA
2008-07-08,3.247222222,NA,NA,3.3,NA,NA,0.5,NA,NA,8,NA,NA,1.438430791,NA,NA
2008-07-09,3.595138889,NA,NA,3.45,NA,NA,1,NA,NA,8,NA,NA,1.587200987,NA,NA
2008-07-10,4.178472222,NA,NA,4,NA,NA,1.2,NA,NA,8.2,NA,NA,1.626578338,NA,NA
2008-07-11,2.127777778,NA,NA,2.1,NA,NA,0.4,NA,NA,4.9,NA,NA,0.782987326,NA,NA
2008-07-12,3.065277778,NA,NA,2.9,NA,NA,0.3,NA,NA,7.1,NA,NA,1.434993211,NA,NA
2008-07-13,4.000694444,NA,NA,3.9,NA,NA,0.3,NA,NA,9.8,NA,NA,1.766253058,NA,NA
2008-07-14,3.315277778,NA,NA,3.15,NA,NA,0.8,NA,NA,7,NA,NA,1.227614632,NA,NA
2008-07-15,2.932638889,NA,NA,2.6,NA,NA,0.3,NA,NA,7.3,NA,NA,1.511671601,NA,NA
2008-07-16,1.936111111,NA,NA,1.7,NA,NA,0.2,NA,NA,4.7,NA,NA,1.077916347,NA,NA
2008-07-17,2.2375,NA,NA,2.05,NA,NA,0.2,NA,NA,6,NA,NA,1.171268812,NA,NA
2008-07-18,2.811111111,NA,NA,2.2,NA,NA,0.2,NA,NA,10,NA,NA,1.937668959,NA,NA
2008-07-19,3.622222222,NA,NA,3.65,NA,NA,0.4,NA,NA,9.7,NA,NA,1.876518292,NA,NA
2008-07-20,2.947916667,NA,NA,2.75,NA,NA,0.3,NA,NA,8.9,NA,NA,1.589650476,NA,NA
2008-07-21,2.094444444,NA,NA,1.95,NA,NA,0.3,NA,NA,4.7,NA,NA,0.89675232,NA,NA
2008-07-22,2.991666667,NA,NA,2.9,NA,NA,0.4,NA,NA,8.2,NA,NA,1.597572459,NA,NA
2008-07-23,4.288194444,NA,NA,4.35,NA,NA,0.5,NA,NA,7.4,NA,NA,1.289792986,NA,NA
2008-07-24,4.190972222,NA,NA,4.1,NA,NA,1.1,NA,NA,8.5,NA,NA,1.420524536,NA,NA
2008-07-25,2.964583333,NA,NA,3.1,NA,NA,0.5,NA,NA,6.2,NA,NA,1.438650725,NA,NA
2008-07-26,3.404166667,NA,NA,3.1,NA,NA,0.5,NA,NA,8.7,NA,NA,1.836341567,NA,NA
2008-07-27,3.138194444,NA,NA,2.9,NA,NA,0.3,NA,NA,7.8,NA,NA,1.558150083,NA,NA
2008-07-28,3.484027778,NA,NA,3.5,NA,NA,1,NA,NA,8.4,NA,NA,1.081287965,NA,NA
2008-07-29,3.2,NA,NA,3.2,NA,NA,1.4,NA,NA,6.8,NA,NA,0.968525662,NA,NA
2008-07-30,2.347916667,NA,NA,2.3,NA,NA,0.4,NA,NA,4.5,NA,NA,0.887832967,NA,NA
2008-07-31,2.185416667,NA,NA,2,NA,NA,0.2,NA,NA,6.8,NA,NA,1.297225051,NA,NA
2008-08-01,1.722916667,NA,NA,1.5,NA,NA,0.2,NA,NA,4.5,NA,NA,0.941707922,NA,NA
2008-08-02,2.277777778,NA,NA,2.1,NA,NA,0.2,NA,NA,6,NA,NA,1.360555442,NA,NA
2008-08-03,3.3,NA,NA,3.3,NA,NA,0.6,NA,NA,7.6,NA,NA,1.245748013,NA,NA
2008-08-04,3.497222222,NA,NA,3.2,NA,NA,1.1,NA,NA,7.4,NA,NA,1.256921784,NA,NA
2008-08-05,2.644444444,NA,NA,2.4,NA,NA,0.2,NA,NA,7,NA,NA,1.354700585,NA,NA
2008-08-06,3.634722222,NA,NA,3.6,NA,NA,0.9,NA,NA,8,NA,NA,1.072759949,NA,NA
2008-08-07,2.661805556,NA,NA,2.3,NA,NA,0.2,NA,NA,9.2,NA,NA,1.756187723,NA,NA
2008-08-08,1.954166667,NA,NA,1.8,NA,NA,0.2,NA,NA,6,NA,NA,1.006543278,NA,NA
2008-08-09,2.485416667,NA,NA,2.4,NA,NA,0.4,NA,NA,5,NA,NA,1.161381427,NA,NA
2008-08-10,2.665277778,NA,NA,2.35,NA,NA,0.2,NA,NA,6.9,NA,NA,1.631907351,NA,NA
2008-08-11,3.351388889,NA,NA,3.25,NA,NA,0.7,NA,NA,7.8,NA,NA,1.339553527,NA,NA
2008-08-12,3.15625,NA,NA,2.95,NA,NA,0.5,NA,NA,11.5,NA,NA,1.561410459,NA,NA
2008-08-13,2.985416667,NA,NA,3.15,NA,NA,0.3,NA,NA,6.6,NA,NA,1.414904121,NA,NA
2008-08-14,2.107638889,NA,NA,2.05,NA,NA,0.3,NA,NA,5.1,NA,NA,0.994325147,NA,NA
2008-08-15,2.058333333,NA,NA,2,NA,NA,0.4,NA,NA,5,NA,NA,0.902870326,NA,NA
2008-08-16,2.863194444,NA,NA,2.7,NA,NA,0.3,NA,NA,7.2,NA,NA,1.257578233,NA,NA
2008-08-17,3.800694444,NA,NA,3.5,NA,NA,0.6,NA,NA,7.4,NA,NA,1.457437954,NA,NA
2008-08-18,3.835416667,NA,NA,3.65,NA,NA,1.2,NA,NA,7.6,NA,NA,1.554081869,NA,NA
2008-08-19,4.627777778,NA,NA,4.55,NA,NA,0.6,NA,NA,10.6,NA,NA,1.960749266,NA,NA
2008-08-20,4.313888889,NA,NA,4.1,NA,NA,0.5,NA,NA,10.5,NA,NA,1.948806739,NA,NA
2008-08-21,2.319444444,NA,NA,2,NA,NA,0.1,NA,NA,5.2,NA,NA,1.223332476,NA,NA
2008-08-22,1.663194444,NA,NA,1.3,NA,NA,0.2,NA,NA,4.4,NA,NA,0.979991903,NA,NA
2008-08-23,2.145138889,NA,NA,2,NA,NA,0.2,NA,NA,5.3,NA,NA,1.120553676,NA,NA
2008-08-24,2.4125,NA,NA,2.1,NA,NA,0.4,NA,NA,6.3,NA,NA,1.242199437,NA,NA
2008-08-25,4.496527778,NA,NA,4.4,NA,NA,0.3,NA,NA,9.9,NA,NA,1.82002894,NA,NA
2008-08-26,4.365972222,NA,NA,4.25,NA,NA,0.4,NA,NA,10.3,NA,NA,2.013387473,NA,NA
2008-08-27,1.947916667,NA,NA,1.8,NA,NA,0.2,NA,NA,5.5,NA,NA,0.951110411,NA,NA
2008-08-28,2.652777778,NA,NA,2.7,NA,NA,0.3,NA,NA,6.6,NA,NA,1.257144308,NA,NA
2008-08-29,2.571527778,NA,NA,2.4,NA,NA,0.3,NA,NA,6.4,NA,NA,1.158529523,NA,NA
2008-08-30,3.449305556,NA,NA,3.5,NA,NA,1.1,NA,NA,6.1,NA,NA,1.039364823,NA,NA
2008-08-31,4.719444444,NA,NA,4.55,NA,NA,1.3,NA,NA,9.1,NA,NA,1.852017527,NA,NA
2008-09-01,4.196527778,NA,NA,3.9,NA,NA,0.2,NA,NA,9.8,NA,NA,2.094027912,NA,NA
2008-09-02,2.385416667,NA,NA,2.3,NA,NA,0.2,NA,NA,6,NA,NA,1.330280414,NA,NA
2008-09-03,1.328472222,NA,NA,1.2,NA,NA,0.1,NA,NA,4.4,NA,NA,0.773301269,NA,NA
2008-09-04,2.238194444,NA,NA,2.2,NA,NA,0.1,NA,NA,5.9,NA,NA,1.157583481,NA,NA
2008-09-05,4.078472222,NA,NA,3.55,NA,NA,0.3,NA,NA,10.9,NA,NA,2.382370072,NA,NA
2008-09-06,2.311111111,NA,NA,2,NA,NA,0.1,NA,NA,6.3,NA,NA,1.478759219,NA,NA
2008-09-07,3.955555556,NA,NA,4.1,NA,NA,1.3,NA,NA,8,NA,NA,1.403231923,NA,NA
2008-09-08,3.75,NA,NA,4,NA,NA,0.8,NA,NA,7.1,NA,NA,1.296903251,NA,NA
2008-09-09,3.752083333,NA,NA,3.7,NA,NA,0.3,NA,NA,9,NA,NA,1.945371726,NA,NA
2008-09-10,3.520833333,NA,NA,3.05,NA,NA,0.3,NA,NA,8.3,NA,NA,1.62600695,NA,NA
2008-09-11,2.348611111,NA,NA,2.4,NA,NA,0.2,NA,NA,4.6,NA,NA,0.839995514,NA,NA
2008-09-12,4.283333333,NA,NA,4.5,NA,NA,0.8,NA,NA,7.8,NA,NA,1.580563766,NA,NA
2008-09-13,1.684027778,NA,NA,1.6,NA,NA,0.2,NA,NA,4.1,NA,NA,0.833869,NA,NA
2008-09-14,3.563194444,NA,NA,3.5,NA,NA,0.5,NA,NA,9.9,NA,NA,1.50666336,NA,NA
2008-09-15,7.904166667,NA,NA,8.5,NA,NA,2.1,NA,NA,17.2,NA,NA,3.49308758,NA,NA
2008-09-16,2.570833333,NA,NA,2.45,NA,NA,0.1,NA,NA,6.6,NA,NA,1.526679976,NA,NA
2008-09-17,2.886111111,NA,NA,2.9,NA,NA,1,NA,NA,5.4,NA,NA,0.911742442,NA,NA
2008-09-18,4.870833333,NA,NA,4.6,NA,NA,1.5,NA,NA,9.6,NA,NA,1.935385435,NA,NA
2008-09-19,3.190972222,NA,NA,2.9,NA,NA,0.4,NA,NA,7.7,NA,NA,1.51905902,NA,NA
2008-09-20,2.175694444,NA,NA,2.15,NA,NA,0.3,NA,NA,4.4,NA,NA,0.901920758,NA,NA
2008-09-21,2.863194444,NA,NA,2.8,NA,NA,0.3,NA,NA,6.8,NA,NA,1.183614621,NA,NA
2008-09-22,1.918055556,NA,NA,1.8,NA,NA,0.2,NA,NA,5.5,NA,NA,1.141931426,NA,NA
2008-09-23,2.286111111,NA,NA,2.2,NA,NA,0.2,NA,NA,4.9,NA,NA,1.080443519,NA,NA
2008-09-24,2.547916667,NA,NA,2.6,NA,NA,0.4,NA,NA,5,NA,NA,1.058430607,NA,NA
2008-09-25,2.247222222,NA,NA,2.05,NA,NA,0.2,NA,NA,5.8,NA,NA,1.355380082,NA,NA
2008-09-26,4.919444444,NA,NA,4.9,NA,NA,1,NA,NA,9.5,NA,NA,2.176167086,NA,NA
2008-09-27,2.285416667,NA,NA,2.3,NA,NA,0.2,NA,NA,5.3,NA,NA,0.942765516,NA,NA
2008-09-28,2.066666667,NA,NA,1.85,NA,NA,0.1,NA,NA,6.7,NA,NA,1.320997716,NA,NA
2008-09-29,3.445833333,NA,NA,3.6,NA,NA,0.6,NA,NA,6.9,NA,NA,1.357387196,NA,NA
2008-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-10-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-10-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-10-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-10-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-10-06,2.5,NA,NA,2.5,NA,NA,2.3,NA,NA,2.7,NA,NA,0.282842712,NA,NA
2008-10-07,3.977083333,NA,NA,3.8,NA,NA,1.4,NA,NA,8,NA,NA,1.196598837,NA,NA
2008-10-08,2.913888889,NA,NA,2.4,NA,NA,0.1,NA,NA,7.6,NA,NA,1.946868064,NA,NA
2008-10-09,4.266666667,NA,NA,4.4,NA,NA,0.2,NA,NA,9.4,NA,NA,2.030363914,NA,NA
2008-10-10,3.51875,NA,NA,3.25,NA,NA,0.4,NA,NA,9.2,NA,NA,1.799804525,NA,NA
2008-10-11,2.698611111,NA,NA,2.5,NA,NA,0.2,NA,NA,6.3,NA,NA,1.261034436,NA,NA
2008-10-12,2.169444444,NA,NA,2.15,NA,NA,0.2,NA,NA,4.9,NA,NA,1.198441749,NA,NA
2008-10-13,2.142361111,NA,NA,2.2,NA,NA,0.3,NA,NA,4.4,NA,NA,1.019294961,NA,NA
2008-10-14,3.290972222,NA,NA,3.3,NA,NA,0.7,NA,NA,6,NA,NA,1.017120108,NA,NA
2008-10-15,2.0375,NA,NA,1.95,NA,NA,0.4,NA,NA,5.9,NA,NA,1.082335922,NA,NA
2008-10-16,2.841666667,NA,NA,2.3,NA,NA,0.2,NA,NA,8.1,NA,NA,1.764113914,NA,NA
2008-10-17,4.039583333,NA,NA,3.65,NA,NA,0.9,NA,NA,8.6,NA,NA,1.685322021,NA,NA
2008-10-18,3.408333333,NA,NA,3.4,NA,NA,0.3,NA,NA,7.3,NA,NA,1.656582547,NA,NA
2008-10-19,2.011805556,NA,NA,1.9,NA,NA,0.2,NA,NA,6.1,NA,NA,1.04248872,NA,NA
2008-10-20,2.556944444,NA,NA,2.75,NA,NA,0.2,NA,NA,4.4,NA,NA,0.982550753,NA,NA
2008-10-21,2.0875,NA,NA,1.9,NA,NA,0.2,NA,NA,6.4,NA,NA,1.213840637,NA,NA
2008-10-22,5.625694444,NA,NA,5.5,NA,NA,0.7,NA,NA,14.7,NA,NA,1.90614562,NA,NA
2008-10-23,3.271527778,NA,NA,3.4,NA,NA,0.8,NA,NA,7.1,NA,NA,1.113908459,NA,NA
2008-10-24,2.997916667,NA,NA,3.1,NA,NA,0.3,NA,NA,6.1,NA,NA,1.462944093,NA,NA
2008-10-25,4.638888889,NA,NA,4,NA,NA,0.5,NA,NA,12.3,NA,NA,2.769668661,NA,NA
2008-10-26,3.083333333,NA,NA,3.15,NA,NA,0.2,NA,NA,6.6,NA,NA,1.502399014,NA,NA
2008-10-27,1.822916667,NA,NA,1.7,NA,NA,0.2,NA,NA,5.4,NA,NA,1.102807527,NA,NA
2008-10-28,5.030555556,NA,NA,5.1,NA,NA,0.5,NA,NA,9.6,NA,NA,1.870540021,NA,NA
2008-10-29,8.333333333,NA,NA,8.35,NA,NA,3.6,NA,NA,13.4,NA,NA,1.662502958,NA,NA
2008-10-30,5.210416667,NA,NA,5.1,NA,NA,1.7,NA,NA,9.2,NA,NA,1.699967863,NA,NA
2008-10-31,3.858333333,NA,NA,3.5,NA,NA,0.5,NA,NA,8.6,NA,NA,1.845368423,NA,NA
2008-11-01,3.747222222,NA,NA,3.6,NA,NA,0.2,NA,NA,7.4,NA,NA,1.834705992,NA,NA
2008-11-02,3.1625,NA,NA,3.05,NA,NA,0.3,NA,NA,8,NA,NA,1.706625305,NA,NA
2008-11-03,3.054861111,NA,NA,2.7,NA,NA,0,NA,NA,13.7,NA,NA,1.668709558,NA,NA
2008-11-04,2.596527778,NA,NA,2.5,NA,NA,0.3,NA,NA,5.4,NA,NA,1.129850117,NA,NA
2008-11-05,1.273611111,NA,NA,1.2,NA,NA,0.1,NA,NA,3.9,NA,NA,0.627904286,NA,NA
2008-11-06,2.457638889,NA,NA,2.35,NA,NA,0.2,NA,NA,6.1,NA,NA,1.422082579,NA,NA
2008-11-07,1.449305556,NA,NA,1.4,NA,NA,0.2,NA,NA,4.3,NA,NA,0.694130893,NA,NA
2008-11-08,2.529861111,NA,NA,2.4,NA,NA,0.1,NA,NA,15.2,NA,NA,1.591457961,NA,NA
2008-11-09,4.1375,NA,NA,4.05,NA,NA,0.8,NA,NA,10.1,NA,NA,1.542900502,NA,NA
2008-11-10,5.18125,NA,NA,4.75,NA,NA,1.6,NA,NA,10.6,NA,NA,1.857736375,NA,NA
2008-11-11,4.702083333,NA,NA,4.8,NA,NA,1.4,NA,NA,8.7,NA,NA,1.455371952,NA,NA
2008-11-12,2.56875,NA,NA,2.4,NA,NA,0.4,NA,NA,6.3,NA,NA,1.226483332,NA,NA
2008-11-13,2.771527778,NA,NA,2.7,NA,NA,0.8,NA,NA,5.2,NA,NA,0.99864686,NA,NA
2008-11-14,2.366666667,NA,NA,2.2,NA,NA,0.2,NA,NA,10.9,NA,NA,1.490294944,NA,NA
2008-11-15,2.866666667,NA,NA,2.45,NA,NA,0.1,NA,NA,9.7,NA,NA,1.956118606,NA,NA
2008-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-17,5.647368421,NA,NA,5.3,NA,NA,1.8,NA,NA,10.7,NA,NA,1.981489299,NA,NA
2008-11-18,4.988888889,NA,NA,4.8,NA,NA,1.8,NA,NA,9.8,NA,NA,1.841977924,NA,NA
2008-11-19,6.589583333,NA,NA,6.4,NA,NA,2.7,NA,NA,14.4,NA,NA,1.855240876,NA,NA
2008-11-20,5.471527778,NA,NA,5.4,NA,NA,1.2,NA,NA,10.3,NA,NA,1.618281191,NA,NA
2008-11-21,5.388194444,NA,NA,5.35,NA,NA,2.5,NA,NA,9.9,NA,NA,1.177023419,NA,NA
2008-11-22,6.95625,NA,NA,6.65,NA,NA,3.7,NA,NA,12.8,NA,NA,1.857463446,NA,NA
2008-11-23,7.922916667,NA,NA,8.1,NA,NA,2.1,NA,NA,14.4,NA,NA,2.665388589,NA,NA
2008-11-24,3.623611111,NA,NA,3.6,NA,NA,0.6,NA,NA,7.8,NA,NA,1.45371413,NA,NA
