date,ppt_mm,sum_3,sum_5,sum_7,sum_10,sum_14
2011-05-27,0.59,0.5900000000000011,5.059999999999999,22.529999999999998,51.86,94.32000000000001
2011-05-28,0,0.5900000000000011,1.9499999999999993,13.66,44.25,94.32000000000001
2011-05-29,0.01,0.6000000000000011,0.5999999999999992,5.07,26.550000000000004,91.47
2011-05-30,0,0.01000000000000111,0.5999999999999992,1.96,22.540000000000003,54.1
2011-05-31,0,0.01000000000000111,0.5999999999999992,0.6,13.670000000000003,51.870000000000005
2011-06-01,0,1.1102230246251565e-15,0.009999999999999232,0.6,5.070000000000005,44.260000000000005
2011-06-02,0.36,0.3600000000000011,0.3699999999999992,0.96,2.3200000000000043,26.910000000000004
2011-06-03,0.01,0.3700000000000011,0.3699999999999992,0.38,0.9700000000000043,22.910000000000004
2011-06-04,0,0.3700000000000011,0.3699999999999992,0.38,0.9700000000000043,14.040000000000003
2011-06-05,0,0.01000000000000111,0.3699999999999992,0.37,0.9700000000000043,5.440000000000004
2011-06-06,0.95,0.9500000000000011,1.3199999999999992,1.32,1.3300000000000043,3.280000000000004
2011-06-07,0,0.9500000000000011,0.9599999999999992,1.32,1.3300000000000043,1.9200000000000035
2011-06-08,0,0.9500000000000011,0.9499999999999992,1.32,1.3200000000000043,1.9200000000000035
2011-06-09,4.45,4.450000000000001,5.3999999999999995,5.41,5.770000000000005,6.370000000000004
2011-06-10,16.05,20.5,21.45,21.45,21.820000000000004,21.830000000000005
2011-06-11,1.22,21.720000000000002,21.72,22.669999999999998,23.040000000000006,23.050000000000004
2011-06-12,14.53,31.8,36.25,37.199999999999996,37.21000000000001,37.57000000000001
2011-06-13,0.63,16.38,36.88,36.879999999999995,37.830000000000005,38.2
2011-06-14,3.74,18.900000000000002,36.17,40.62,41.57000000000001,41.940000000000005
2011-06-15,1.3,5.670000000000002,21.419999999999998,41.92,42.870000000000005,43.24
2011-06-16,9.36,14.4,29.56,46.83,51.28000000000001,52.24
2011-06-17,0,10.66,15.03,30.779999999999998,51.28000000000001,52.230000000000004
2011-06-18,1.41,10.77,15.809999999999999,30.97,52.690000000000005,53.64000000000001
2011-06-19,1.05,2.4600000000000013,13.12,17.49,49.290000000000006,54.690000000000005
2011-06-20,0,2.4600000000000013,11.819999999999999,16.86,33.24,53.74
2011-06-21,0,1.0500000000000016,2.459999999999999,13.119999999999997,32.02,53.74
2011-06-22,0,1.5456386170953351e-15,2.459999999999999,11.819999999999999,17.490000000000006,53.74
2011-06-23,32.06,32.06,33.11,34.52,48.92000000000001,81.35000000000001
2011-06-24,8.61,40.67,40.67,43.13,53.790000000000006,73.91000000000001
2011-06-25,9.34,50.010000000000005,50.01,51.06,61.830000000000005,82.03
2011-06-26,0.99,18.939999999999998,51,51,53.46000000000001,68.49000000000001
2011-06-27,0,10.33,51,51,53.46000000000001,67.86
2011-06-28,0,0.99,18.939999999999998,51,52.050000000000004,64.12
2011-06-29,3.37,3.3699999999999997,13.7,54.37,54.370000000000005,66.19000000000001
2011-06-30,0,3.3699999999999997,4.359999999999999,22.31,54.370000000000005,56.830000000000005
2011-07-01,0,3.3699999999999997,3.369999999999999,13.7,54.370000000000005,56.830000000000005
2011-07-02,0,-2.2898349882893854e-16,3.369999999999999,4.3599999999999985,54.370000000000005,55.42000000000001
2011-07-03,0,-2.2898349882893854e-16,3.369999999999999,3.3699999999999988,22.310000000000006,54.370000000000005
2011-07-04,1.4,1.3999999999999997,1.399999999999999,4.769999999999999,15.100000000000007,55.77000000000001
2011-07-05,0,1.3999999999999997,1.399999999999999,4.769999999999999,5.760000000000007,55.77000000000001
2011-07-06,0,1.3999999999999997,1.399999999999999,1.3999999999999986,4.770000000000007,55.77000000000001
2011-07-07,8.43,8.43,9.829999999999998,9.829999999999998,13.200000000000006,32.14000000000001
2011-07-08,0,8.43,9.829999999999998,9.829999999999998,13.200000000000006,23.530000000000005
2011-07-09,4.9,13.33,13.329999999999998,14.729999999999999,14.730000000000006,19.090000000000007
2011-07-10,0,4.8999999999999995,13.329999999999998,14.729999999999999,14.730000000000006,18.100000000000005
2011-07-11,0,4.8999999999999995,13.329999999999998,13.329999999999998,14.730000000000006,18.100000000000005
2011-07-12,0,-6.730727086790012e-16,4.8999999999999995,13.329999999999998,14.730000000000006,18.100000000000005
2011-07-13,1.04,1.0399999999999994,5.9399999999999995,14.37,15.770000000000007,15.770000000000005
2011-07-14,12.47,13.51,13.51,18.41,26.840000000000007,28.240000000000006
2011-07-15,0,13.51,13.51,18.41,26.840000000000007,28.240000000000006
2011-07-16,0,12.47,13.51,13.51,26.840000000000007,28.240000000000006
2011-07-17,0,-6.730727086790012e-16,13.51,13.51,18.410000000000007,28.240000000000006
2011-07-18,5,4.999999999999999,17.47,18.509999999999998,23.410000000000007,31.840000000000007
2011-07-19,2.08,7.079999999999999,7.079999999999999,20.59,20.590000000000007,33.92000000000001
2011-07-20,0,7.079999999999999,7.079999999999999,19.55,20.590000000000007,33.92000000000001
2011-07-21,0,2.079999999999999,7.079999999999999,7.079999999999998,20.590000000000007,25.490000000000006
2011-07-22,0,-6.730727086790012e-16,7.079999999999999,7.079999999999998,20.590000000000007,25.490000000000006
2011-07-23,1.37,1.3699999999999994,3.4499999999999993,8.45,20.920000000000005,21.960000000000004
2011-07-24,0,1.3699999999999994,1.3699999999999992,8.45,8.450000000000006,21.960000000000004
2011-07-25,0,1.3699999999999994,1.3699999999999992,3.449999999999999,8.450000000000006,21.960000000000004
2011-07-26,6.74,6.739999999999999,8.11,8.11,15.190000000000007,28.700000000000006
2011-07-27,9.86,16.599999999999998,17.97,17.97,25.050000000000004,37.52
2011-07-28,0,16.599999999999998,16.599999999999998,17.97,20.050000000000004,25.050000000000004
2011-07-29,0,9.86,16.599999999999998,17.97,17.970000000000006,25.050000000000004
2011-07-30,15.34,15.34,31.939999999999998,31.939999999999998,33.31,40.39000000000001
2011-07-31,0,15.34,25.2,31.939999999999998,33.31,40.39000000000001
2011-08-01,0.06,15.399999999999999,15.399999999999999,31.999999999999996,33.370000000000005,35.45
2011-08-02,1.39,1.45,16.79,26.649999999999995,33.39000000000001,34.760000000000005
2011-08-03,0.55,2,17.34,17.339999999999996,33.940000000000005,35.31
2011-08-04,0,1.94,1.9999999999999996,17.339999999999996,33.940000000000005,35.31
2011-08-05,0.88,1.43,2.8799999999999994,18.22,28.080000000000005,36.190000000000005
2011-08-06,0,0.88,2.8199999999999994,2.879999999999998,18.220000000000006,34.82000000000001
2011-08-07,12.17,13.05,13.6,15.049999999999997,30.390000000000004,46.99
2011-08-08,4.19,16.36,17.24,19.18,34.580000000000005,51.18000000000001
2011-08-09,2.98,19.34,20.22,20.77,22.220000000000006,47.42000000000001
2011-08-10,12.46,19.630000000000003,31.8,32.68,34.68000000000001,50.02000000000001
2011-08-11,1.05,16.490000000000002,32.85,33.73,35.67000000000001,51.07000000000001
2011-08-12,0,13.510000000000002,20.68,32.85,34.28000000000001,51.07000000000001
2011-08-13,0,1.0499999999999998,16.49,32.85,33.73000000000001,35.730000000000004
2011-08-14,0.05,0.049999999999999926,13.559999999999999,20.73,33.78000000000001,35.78000000000001
2011-08-15,8.15,8.200000000000001,9.249999999999998,24.69,41.05000000000001,43.870000000000005
2011-08-16,55.56,63.760000000000005,63.760000000000005,77.27000000000001,96.61000000000001,98.04
2011-08-17,4.25,67.96000000000001,68.01,69.06,88.69000000000001,101.74000000000001
2011-08-18,0,59.81,68.01,68.01,84.50000000000001,101.74000000000001
2011-08-19,0,4.25,67.96000000000001,68.01,81.52000000000001,100.86000000000001
2011-08-20,0,1.0408340855860843e-16,59.81,68.01,69.06,100.86000000000001
2011-08-21,0,1.0408340855860843e-16,4.250000000000001,67.96000000000001,68.01,88.69000000000001
2011-08-22,16.45,16.45,16.45,76.26,84.46000000000001,100.95
2011-08-23,4.03,20.48,20.48,24.73,88.49000000000001,102
2011-08-24,0,20.48,20.48,20.48,88.44000000000001,89.54
2011-08-25,0,4.03,20.48,20.48,80.29,88.49000000000001
2011-08-26,4.26,4.26,24.740000000000002,24.740000000000002,28.990000000000006,92.75
2011-08-27,0,4.26,8.290000000000001,24.740000000000002,24.740000000000006,92.75
2011-08-28,31.83,36.089999999999996,36.089999999999996,56.57,56.57,124.53
2011-08-29,89.93,121.76,126.02000000000001,130.05,146.5,206.31
2011-08-30,0,121.76,126.02000000000001,126.02000000000001,146.5,150.75
2011-08-31,0,89.93,121.76,126.02000000000001,146.5,146.5
2011-09-01,0,-5.224987109642143e-15,121.76,126.02000000000001,130.05,146.5
2011-09-02,0,-5.224987109642143e-15,89.93,121.76,126.02000000000001,146.5
2011-09-03,0,-5.224987109642143e-15,1.0408340855860843e-16,121.76,126.02000000000001,146.5
2011-09-04,0,-5.224987109642143e-15,1.0408340855860843e-16,89.93,126.02000000000001,146.5
2011-09-05,15.75,15.749999999999995,15.75,15.749999999999998,137.51000000000002,145.8
2011-09-06,39.64,55.38999999999999,55.39,55.39,177.15,181.41
2011-09-07,6.54,61.92999999999999,61.93,61.93,151.86,187.95
2011-09-08,22.23,68.41,84.16,84.16,84.16000000000001,210.18
2011-09-09,0.46,29.229999999999997,84.62,84.62,84.62,206.38
2011-09-10,0,22.689999999999998,68.87,84.62,84.62,206.38
2011-09-11,0,0.45999999999999563,29.23,84.62,84.62,174.55
2011-09-12,0,-4.3923198411732756e-15,22.69,68.87,84.62,84.62
2011-09-13,0,-4.3923198411732756e-15,0.46000000000000013,29.23,84.62,84.62
2011-09-14,0,-4.3923198411732756e-15,1.0408340855860843e-16,22.689999999999998,84.62,84.62
2011-09-15,1.02,1.0199999999999956,1.02,1.4799999999999986,69.89000000000001,85.64
2011-09-16,4.69,5.709999999999996,5.710000000000001,5.709999999999999,34.940000000000005,90.33
2011-09-17,0,5.709999999999996,5.710000000000001,5.709999999999999,28.400000000000006,90.33
2011-09-18,0,4.689999999999996,5.710000000000001,5.709999999999999,6.170000000000004,90.33
2011-09-19,0,-4.3923198411732756e-15,5.710000000000001,5.709999999999999,5.710000000000004,74.58
2011-09-20,1.05,1.0499999999999956,5.74,6.759999999999999,6.760000000000005,35.989999999999995
2011-09-21,4.37,5.4199999999999955,5.42,11.129999999999999,11.130000000000004,33.81999999999999
2011-09-22,12.1,17.519999999999996,17.52,22.21,23.230000000000004,23.689999999999994
2011-09-23,3.8,20.269999999999996,21.32,21.32,27.030000000000005,27.029999999999994
2011-09-24,7.81,23.709999999999994,29.13,29.13,34.84,34.839999999999996
2011-09-25,0.73,12.339999999999996,28.81,29.86,34.550000000000004,35.56999999999999
2011-09-26,0,8.539999999999996,24.439999999999998,29.86,29.860000000000003,35.56999999999999
2011-09-27,0,0.7299999999999962,12.34,28.81,29.860000000000003,35.56999999999999
2011-09-28,1.01,1.0099999999999962,9.549999999999999,25.45,30.870000000000005,36.57999999999999
2011-09-29,12.71,13.719999999999997,14.450000000000001,26.06,43.580000000000005,48.269999999999996
2011-09-30,31.52,45.239999999999995,45.24,53.78,74.05,75.1
2011-10-01,22.1,66.33,67.34,68.07000000000001,91.78,97.19999999999999
2011-10-02,15.14,68.75999999999999,82.48,82.48,94.82000000000001,112.33999999999999
2011-10-03,3.61,40.849999999999994,85.08,86.09,94.63000000000001,115.94999999999999
2011-10-04,9.21,27.959999999999997,81.58,95.3,96.03,124.11
2011-10-05,4.19,17.009999999999998,54.25,98.48,99.49000000000001,123.92999999999999
2011-10-06,0.22,13.619999999999997,32.37,85.99,99.71000000000001,112.05
2011-10-07,0,4.409999999999996,17.23,54.47,99.71000000000001,108.25
2011-10-08,0,0.21999999999999537,13.620000000000001,32.37,98.7,100.44
2011-10-09,0,-4.642120021713936e-15,4.409999999999999,17.23,85.99000000000001,99.71
2011-10-10,0,-4.642120021713936e-15,0.21999999999999897,13.620000000000001,54.470000000000006,99.71
2011-10-11,0,-4.642120021713936e-15,-1.033895191682177e-15,4.409999999999999,32.370000000000005,99.71
2011-10-12,0,-4.642120021713936e-15,-1.033895191682177e-15,0.21999999999999925,17.230000000000004,98.7
2011-10-13,3.06,3.0599999999999956,3.059999999999999,3.059999999999999,16.680000000000003,89.05
2011-10-14,5.32,8.379999999999995,8.379999999999999,8.379999999999999,12.790000000000003,62.849999999999994
2011-10-15,34.35,42.73,42.730000000000004,42.730000000000004,42.95,75.1
2011-10-16,2.03,41.699999999999996,44.76,44.76,44.760000000000005,61.989999999999995
2011-10-17,0.84,37.22,45.6,45.6,45.6,59.22
2011-10-18,0,2.8699999999999952,42.54,45.6,45.6,50.01
2011-10-19,0,0.8399999999999952,37.22,45.6,45.6,45.81999999999999
2011-10-20,12,11.999999999999995,14.87,54.54,57.6,57.599999999999994
2011-10-21,2.1,14.099999999999996,14.94,51.32,59.7,59.699999999999996
2011-10-22,0,14.099999999999996,14.1,16.97,59.7,59.699999999999996
2011-10-23,0,2.0999999999999956,14.1,14.94,56.64,59.699999999999996
2011-10-24,0,-4.642120021713936e-15,14.1,14.099999999999998,51.32,59.699999999999996
2011-10-25,0.87,0.8699999999999953,2.9699999999999984,14.969999999999999,17.84,60.56999999999999
2011-10-26,0,0.8699999999999953,0.8699999999999982,14.969999999999999,15.809999999999999,60.56999999999999
2011-10-27,5.96,6.829999999999996,6.829999999999998,8.929999999999998,20.93,63.46999999999999
2011-10-28,11.07,17.029999999999998,17.9,17.9,32,69.22
2011-10-29,0,17.029999999999998,17.9,17.9,32,34.86999999999999
2011-10-30,22.1,33.169999999999995,39.129999999999995,40,42.1,54.93999999999999
2011-10-31,0,22.099999999999998,39.129999999999995,40,40,54.099999999999994
2012-04-01,0,NA,NA,NA,NA,NA
2012-04-02,1.65,NA,NA,NA,NA,NA
2012-04-03,0,1.65,NA,NA,NA,NA
2012-04-04,0,1.65,NA,NA,NA,NA
2012-04-05,0,0,1.65,NA,NA,NA
2012-04-06,0,0,1.65,NA,NA,NA
2012-04-07,0,0,0,1.65,NA,NA
2012-04-08,0,0,0,1.65,NA,NA
2012-04-09,0,0,0,0,NA,NA
2012-04-10,0.43,0.43,0.43,0.43,2.08,NA
2012-04-11,0,0.43,0.43,0.43,2.08,NA
2012-04-12,0.92,1.35,1.35,1.35,1.35,NA
2012-04-13,0,0.92,1.35,1.35,1.35,NA
2012-04-14,0,0.92,1.35,1.35,1.35,3
2012-04-15,0,0,0.92,1.35,1.35,3
2012-04-16,0,0,0.92,1.35,1.35,1.35
2012-04-17,0,0,0,0.92,1.35,1.35
2012-04-18,0,0,0,0.92,1.35,1.35
2012-04-19,0,0,0,0,1.35,1.35
2012-04-20,0,0,0,0,0.9200000000000002,1.35
2012-04-21,0,0,0,0,0.9200000000000002,1.35
2012-04-22,6.07,6.07,6.07,6.07,6.07,7.42
2012-04-23,35.66,41.73,41.73,41.73,41.73,43.08
2012-04-24,7.18,48.91,48.91,48.91,48.91,49.83
2012-04-25,0.37,43.209999999999994,49.279999999999994,49.279999999999994,49.279999999999994,50.199999999999996
2012-04-26,0.72,8.27,50,50,50,50
2012-04-27,7.85,8.939999999999998,51.779999999999994,57.849999999999994,57.849999999999994,57.849999999999994
2012-04-28,0,8.569999999999999,16.12,57.849999999999994,57.849999999999994,57.849999999999994
2012-04-29,0,7.849999999999999,8.94,51.779999999999994,57.849999999999994,57.849999999999994
2012-04-30,0,-9.992007221626409e-16,8.57,16.12,57.849999999999994,57.849999999999994
2012-05-01,6.15,6.1499999999999995,14,15.09,64,64
2012-05-02,11.87,18.02,18.02,26.59,69.8,75.86999999999999
2012-05-03,2.55,20.569999999999997,20.57,28.419999999999998,36.69,78.42
2012-05-04,6.58,20.999999999999996,27.15,27.15,36.089999999999996,85
2012-05-05,0.91,10.04,28.06,28.06,36.629999999999995,85.91
2012-05-06,0,7.489999999999999,21.91,28.06,35.91,79.83999999999999
2012-05-07,0,0.9099999999999991,10.040000000000001,28.06,28.06,44.18
2012-05-08,4.76,4.759999999999999,12.25,26.669999999999998,32.82,41.76
2012-05-09,24.24,28.999999999999996,29.909999999999997,39.04,57.059999999999995,65.63
2012-05-10,11.03,40.029999999999994,40.029999999999994,47.519999999999996,68.08999999999999,75.94
2012-05-11,2.52,37.79,42.55,43.46,64.46,70.61
2012-05-12,0,13.549999999999999,42.55,42.55,52.589999999999996,70.61
2012-05-13,0,2.519999999999999,37.79,42.55,50.03999999999999,70.61
2012-05-14,0.74,0.739999999999999,14.289999999999996,43.29,44.199999999999996,71.35
2012-05-15,14.97,15.709999999999999,18.229999999999997,53.5,58.26,80.17
2012-05-16,6.03,21.74,21.74,35.29,64.28999999999999,74.33
2012-05-17,10.31,31.31,32.05,34.57,74.6,82.09
2012-05-18,0,16.34,32.05,32.050000000000004,69.84,75.50999999999999
2012-05-19,0,10.309999999999999,31.31,32.050000000000004,45.6,74.6
2012-05-20,0,-1.2212453270876722e-15,16.339999999999996,32.050000000000004,34.57,74.6
2012-05-21,0,-1.2212453270876722e-15,10.309999999999997,31.310000000000002,32.05,74.6
2012-05-22,0.64,0.6399999999999988,0.6399999999999973,16.980000000000004,32.69,70.48
2012-05-23,1.79,2.429999999999999,2.4299999999999975,12.740000000000004,34.48,48.03
2012-05-24,0.39,2.819999999999999,2.8199999999999976,2.8200000000000034,34.13,37.39
2012-05-25,0,2.179999999999999,2.8199999999999976,2.8200000000000034,19.16,34.87
2012-05-26,2.71,3.0999999999999988,5.529999999999998,5.530000000000003,15.839999999999998,37.58
2012-05-27,0,2.7099999999999986,4.889999999999997,5.530000000000003,5.529999999999998,37.58
2012-05-28,0,2.7099999999999986,3.0999999999999974,5.530000000000003,5.529999999999998,36.839999999999996
2012-05-29,0.78,0.7799999999999988,3.4899999999999975,5.6700000000000035,6.309999999999998,22.65
2012-05-30,24.76,25.54,28.25,28.640000000000004,31.07,41.379999999999995
2012-05-31,0,25.54,25.54,28.250000000000007,31.07,31.069999999999997
2012-06-01,0,24.76,25.54,28.250000000000007,30.43,31.069999999999997
2012-06-02,5.94,5.94,31.48,31.480000000000008,34.58,37.01
2012-06-03,40.22,46.16,70.92,71.7,74.41,77.22999999999999
2012-06-04,2.21,48.37,48.37,73.91000000000001,76.62,79.44
2012-06-05,3.49,45.92,51.86,76.62,77.39999999999999,82.28999999999999
2012-06-06,1.5,7.2,53.36,53.36000000000001,78.89999999999999,82
2012-06-07,3.66,8.65,51.08,57.02,82.56,85.27
2012-06-08,1.82,6.9799999999999995,12.679999999999998,58.84,83.6,87.09
2012-06-09,1.4,6.88,11.869999999999997,54.300000000000004,60.239999999999995,85.78
2012-06-10,0,3.2199999999999998,8.379999999999997,14.080000000000004,60.239999999999995,85.78
2012-06-11,0,1.3999999999999995,6.879999999999997,11.870000000000005,60.239999999999995,85.78
2012-06-12,0,-3.3306690738754696e-16,3.219999999999997,8.380000000000004,54.3,85
2012-06-13,14.62,14.62,16.019999999999996,21.500000000000004,28.699999999999992,74.86
2012-06-14,2.19,16.81,16.809999999999995,20.03,28.679999999999993,77.05
2012-06-15,0,16.81,16.809999999999995,18.21,25.189999999999994,77.05
2012-06-16,0,2.1899999999999995,16.809999999999995,16.810000000000002,23.689999999999994,71.11
2012-06-17,0,-3.3306690738754696e-16,16.809999999999995,16.810000000000002,20.029999999999994,30.889999999999993
2012-06-18,0,-3.3306690738754696e-16,2.189999999999997,16.810000000000002,18.209999999999994,28.679999999999996
2012-06-19,0,-3.3306690738754696e-16,-2.886579864025407e-15,16.810000000000002,16.80999999999999,25.189999999999994
2012-06-20,0,-3.3306690738754696e-16,-2.886579864025407e-15,2.1900000000000035,16.80999999999999,23.689999999999994
2012-06-21,0,-3.3306690738754696e-16,-2.886579864025407e-15,3.4416913763379853e-15,16.80999999999999,20.029999999999994
2012-06-22,0,-3.3306690738754696e-16,-2.886579864025407e-15,3.4416913763379853e-15,16.80999999999999,18.209999999999994
2012-06-23,0,-3.3306690738754696e-16,-2.886579864025407e-15,3.4416913763379853e-15,2.189999999999994,16.809999999999995
2012-06-24,0.19,0.18999999999999967,0.18999999999999712,0.19000000000000344,0.189999999999994,16.999999999999996
2012-06-25,0.67,0.8599999999999997,0.8599999999999972,0.8600000000000034,0.8599999999999941,17.669999999999995
2012-06-26,2.43,3.29,3.2899999999999974,3.2900000000000036,3.2899999999999943,20.099999999999994
2012-06-27,0.89,3.9899999999999998,4.179999999999997,4.180000000000003,4.179999999999994,6.3699999999999966
2012-06-28,0,3.32,4.179999999999997,4.180000000000003,4.179999999999994,4.179999999999996
2012-06-29,0.28,1.1699999999999995,4.269999999999998,4.4600000000000035,4.459999999999995,4.459999999999996
2012-06-30,1.2,1.4799999999999993,4.799999999999997,5.660000000000004,5.659999999999994,5.659999999999997
2012-07-01,0,1.4799999999999993,2.369999999999997,5.470000000000003,5.659999999999994,5.659999999999997
2012-07-02,0,1.1999999999999993,1.479999999999997,4.800000000000003,5.659999999999994,5.659999999999997
2012-07-03,6.31,6.309999999999999,7.7899999999999965,8.680000000000003,11.969999999999994,11.969999999999995
2012-07-04,9.36,15.669999999999998,16.869999999999997,17.150000000000002,21.139999999999993,21.329999999999995
2012-07-05,0.54,16.209999999999997,16.209999999999997,17.69,21.009999999999994,21.869999999999994
2012-07-06,0,9.899999999999999,16.209999999999997,17.410000000000004,18.579999999999995,21.869999999999994
2012-07-07,0,0.5399999999999991,16.209999999999997,16.21,17.689999999999994,21.869999999999994
2012-07-08,0.36,0.35999999999999915,10.259999999999998,16.57,18.049999999999994,22.039999999999996
2012-07-09,0,0.35999999999999915,0.8999999999999981,16.57,17.769999999999992,21.369999999999994
2012-07-10,0,0.35999999999999915,0.3599999999999981,10.260000000000002,16.569999999999993,18.939999999999994
2012-07-11,0,-8.326672684688674e-16,0.3599999999999981,0.9000000000000029,16.569999999999993,18.049999999999997
2012-07-12,0,-8.326672684688674e-16,0.3599999999999981,0.3600000000000029,16.569999999999993,18.049999999999997
2012-07-13,0,-8.326672684688674e-16,-1.887379141862766e-15,0.3600000000000029,10.259999999999994,17.769999999999996
2012-07-14,0,-8.326672684688674e-16,-1.887379141862766e-15,0.3600000000000029,0.8999999999999946,16.569999999999997
2012-07-15,0,-8.326672684688674e-16,-1.887379141862766e-15,2.886579864025407e-15,0.3599999999999945,16.569999999999997
2012-07-16,2.78,2.779999999999999,2.779999999999998,2.780000000000003,3.1399999999999944,19.349999999999994
2012-07-17,0.08,2.859999999999999,2.859999999999998,2.8600000000000025,3.2199999999999944,13.119999999999996
2012-07-18,8.47,11.33,11.329999999999998,11.330000000000004,11.329999999999995,12.229999999999997
2012-07-19,0,8.549999999999999,11.329999999999998,11.330000000000004,11.329999999999995,11.689999999999998
2012-07-20,0,8.47,11.329999999999998,11.330000000000004,11.329999999999995,11.689999999999998
2012-07-21,0,-8.326672684688674e-16,8.549999999999999,11.330000000000004,11.329999999999995,11.689999999999998
2012-07-22,0,-8.326672684688674e-16,8.469999999999999,11.330000000000004,11.329999999999995,11.329999999999997
2012-07-23,3.57,3.569999999999999,3.5699999999999985,12.120000000000003,14.899999999999995,14.899999999999997
2012-07-24,8.33,11.899999999999999,11.899999999999999,20.370000000000005,23.229999999999997,23.229999999999997
2012-07-25,0.03,11.93,11.929999999999998,11.930000000000001,23.259999999999994,23.259999999999998
2012-07-26,0,8.36,11.929999999999998,11.930000000000001,20.479999999999997,23.259999999999998
2012-07-27,10.16,10.19,22.09,22.090000000000003,30.559999999999995,33.419999999999995
2012-07-28,1.39,11.549999999999999,19.91,23.48,23.479999999999993,34.809999999999995
2012-07-29,6.61,18.16,18.189999999999998,30.090000000000003,30.089999999999996,41.419999999999995
2012-07-30,1.31,9.31,19.47,27.830000000000002,31.399999999999995,39.949999999999996
2012-07-31,0.17,8.09,19.64,19.67,31.569999999999997,40.04
2012-08-01,0,1.4799999999999995,9.479999999999999,19.640000000000004,31.569999999999997,31.569999999999997
2012-08-02,0.68,0.8499999999999995,8.77,20.320000000000004,28.679999999999996,32.25
2012-08-03,0,0.6799999999999995,2.159999999999999,10.160000000000002,20.349999999999994,32.25
2012-08-04,0,0.6799999999999995,0.8499999999999988,8.770000000000003,20.319999999999997,32.25
2012-08-05,0.17,0.16999999999999954,0.8499999999999988,2.3300000000000023,20.489999999999995,32.419999999999995
2012-08-06,13.52,13.69,14.37,14.540000000000001,23.849999999999994,42.37
2012-08-07,0,13.69,13.689999999999998,14.370000000000001,22.459999999999994,34.04
2012-08-08,0,13.52,13.689999999999998,14.370000000000001,15.849999999999994,34.01
2012-08-09,0,-4.718447854656915e-16,13.689999999999998,13.690000000000001,14.539999999999994,34.01
2012-08-10,5.96,5.959999999999999,19.479999999999997,19.650000000000002,20.329999999999995,29.809999999999995
2012-08-11,36.01,41.97,41.97,55.66,56.33999999999999,64.42999999999999
2012-08-12,8.6,50.57,50.56999999999999,64.09,64.25999999999999,66.41999999999999
2012-08-13,0.06,44.669999999999995,50.629999999999995,50.63,64.32,65.16999999999999
2012-08-14,0,8.659999999999998,50.629999999999995,50.63,64.32,64.99999999999999
2012-08-15,1.11,1.1699999999999995,45.779999999999994,51.74,65.25999999999999,66.11
2012-08-16,0.22,1.3299999999999994,9.989999999999998,51.96,51.959999999999994,65.64999999999999
2012-08-17,0,1.3299999999999994,1.389999999999998,46,51.959999999999994,65.64999999999999
2012-08-18,3.86,4.079999999999999,5.189999999999998,13.850000000000001,55.81999999999999,69.50999999999999
2012-08-19,0,3.8599999999999994,5.189999999999998,5.250000000000002,55.81999999999999,69.33999999999999
2012-08-20,0,3.8599999999999994,4.079999999999997,5.190000000000001,49.85999999999999,55.81999999999999
2012-08-21,0,-4.163336342344337e-16,3.8599999999999977,5.190000000000001,13.849999999999996,55.81999999999999
2012-08-22,0,-4.163336342344337e-16,3.8599999999999977,4.080000000000002,5.249999999999996,55.81999999999999
2012-08-23,0,-4.163336342344337e-16,-2.1371793224034263e-15,3.8600000000000017,5.189999999999996,55.81999999999999
2012-08-24,0,-4.163336342344337e-16,-2.1371793224034263e-15,3.8600000000000017,5.189999999999996,49.85999999999999
2012-08-25,0,-4.163336342344337e-16,-2.1371793224034263e-15,1.7069679003611782e-15,4.079999999999996,13.849999999999994
2012-08-26,0,-4.163336342344337e-16,-2.1371793224034263e-15,1.7069679003611782e-15,3.859999999999996,5.249999999999996
2012-08-27,0,-4.163336342344337e-16,-2.1371793224034263e-15,1.7069679003611782e-15,3.859999999999996,5.189999999999995
2012-08-28,7.07,7.07,7.0699999999999985,7.070000000000002,7.069999999999996,12.259999999999996
2012-08-29,0.77,7.84,7.839999999999998,7.840000000000002,7.839999999999996,11.919999999999996
2012-08-30,0,7.84,7.839999999999998,7.840000000000002,7.839999999999996,11.699999999999996
2012-08-31,0,0.7699999999999996,7.839999999999998,7.840000000000002,7.839999999999996,11.699999999999996
2012-09-01,0,-4.163336342344337e-16,7.839999999999998,7.840000000000002,7.839999999999996,7.839999999999995
2012-09-02,0,-4.163336342344337e-16,0.7699999999999979,7.840000000000002,7.839999999999996,7.839999999999995
2012-09-03,0,-4.163336342344337e-16,-2.1371793224034263e-15,7.840000000000002,7.839999999999996,7.839999999999995
2012-09-04,4.56,4.56,4.559999999999998,5.330000000000001,12.399999999999995,12.399999999999995
2012-09-05,4.1,8.659999999999998,8.659999999999997,8.66,16.499999999999996,16.499999999999996
2012-09-06,0.37,9.03,9.029999999999998,9.030000000000001,16.869999999999994,16.869999999999994
2012-09-07,0,4.469999999999999,9.029999999999998,9.030000000000001,9.799999999999995,16.869999999999994
2012-09-08,0,0.36999999999999955,9.029999999999998,9.030000000000001,9.029999999999996,16.869999999999994
2012-09-09,22.12,22.12,26.59,31.150000000000002,31.149999999999995,38.989999999999995
2012-09-10,0,22.12,22.49,31.150000000000002,31.149999999999995,38.989999999999995
2012-09-11,0,22.12,22.12,26.590000000000003,31.149999999999995,31.919999999999995
