year,week,site,max,mean,median,min,obs,sd,watertemp_weekly_range,watertemp_weekly_cv
2014,23,fichter,20.82,17.585271317829456,16.79,15.53,129,1.684341060659637,5.290000000000001,0.09578135191760775
2014,24,fichter,19.85,17.56172619047619,17.27,16,168,1.1155885088089597,3.8500000000000014,0.06352385276419745
2014,25,fichter,20.82,19.226309523809523,19.04,18.39,168,0.5230169957781737,2.4299999999999997,0.027203192330305444
2014,26,fichter,24.01,21.032916666666665,20.66,18.88,168,1.3671419351546068,5.130000000000003,0.06500011181622173
2014,27,fichter,24.36,22.364166666666666,22.48,20.99,168,0.819670166369819,3.370000000000001,0.036651048911718255
2014,28,fichter,24.36,22.776071428571427,22.65,21.48,168,0.6819969231973423,2.879999999999999,0.02994357149503016
2014,29,fichter,24.88,23.29934523809524,23.15,22.65,168,0.48080912328187025,2.2300000000000004,0.020636164594691298
2014,30,fichter,25.39,23.728571428571428,23.66,22.48,168,0.5286954747745143,2.91,0.02228096522228537
2014,31,fichter,24.01,22.916428571428572,22.82,22.32,168,0.4297350328518984,1.6900000000000013,0.018752268989578835
2014,32,fichter,24.53,23.096488095238094,23.15,22.32,168,0.4935538239168419,2.210000000000001,0.02136921517599033
2014,33,fichter,23.15,21.119047619047617,20.99,20.17,168,0.662752596152495,2.979999999999997,0.031381746379261326
2014,34,fichter,23.32,20.968869047619048,20.82,19.85,168,0.7812184752692942,3.469999999999999,0.037256109211001975
2014,35,fichter,23.32,21.930297619047618,21.82,21.15,168,0.5309819460774212,2.1700000000000017,0.024212254448213025
2014,36,fichter,24.01,22.329642857142858,22.15,21.32,168,0.6584657297036672,2.6900000000000013,0.029488412954756942
2014,37,fichter,21.48,19.63261904761905,19.52,18.07,168,1.062889654141259,3.41,0.05413896391323098
2014,38,fichter,18.23,18.084545454545456,18.07,17.91,11,0.08629758239529506,0.3200000000000003,0.004771896678973738
2014,39,fichter,NA,NaN,NA,NA,0,NA,NA,NA
2015,23,fichter,18.23,16.006969696969698,15.84,14.89,132,0.7361587318398319,3.34,0.045989887266369676
2015,24,fichter,20.01,18.237559523809523,18.07,17.11,168,0.6417085138869372,2.900000000000002,0.03518609565326836
2015,25,fichter,21.65,19.763333333333332,19.765,18.39,168,0.7006486871709187,3.259999999999998,0.035451949089437614
2015,26,fichter,21.98,20.331785714285715,20.33,19.04,168,0.7096421645525749,2.9400000000000013,0.03490309088069718
2015,27,fichter,22.65,20.77059523809524,20.66,19.36,168,0.8081580316058513,3.289999999999999,0.038908756457957105
2015,28,fichter,24.36,22.284583333333334,22.15,21.15,168,0.8171828738424449,3.210000000000001,0.03667032322835046
2015,29,fichter,25.22,22.89327380952381,22.65,21.48,168,0.9418713040123515,3.7399999999999984,0.041141835451272354
2015,30,fichter,25.05,23.218333333333334,23.15,22.65,168,0.5037008743870547,2.400000000000002,0.021694101258504975
2015,31,fichter,25.74,24.334464285714287,24.18,23.49,168,0.5602156972625517,2.25,0.0230214929198762
2015,32,fichter,24.88,23.380416666666665,23.32,22.65,168,0.389537349053188,2.2300000000000004,0.016660838624341083
2015,33,fichter,26.79,24.044761904761906,23.83,22.65,168,0.9600342760728253,4.140000000000001,0.039926961218222624
2015,34,fichter,25.39,23.915416666666665,23.83,23.15,168,0.46122961687324243,2.240000000000002,0.019285870001842988
2015,35,fichter,24.36,23.171190476190475,23.15,22.48,168,0.3781958582720639,1.879999999999999,0.016321813877481977
2015,36,fichter,25.39,24.06797619047619,24.01,23.32,168,0.4682616080370552,2.0700000000000003,0.019455794884089526
2015,37,fichter,24.7,22.550238095238093,22.564999999999998,20.99,168,1.059018273426027,3.710000000000001,0.046962620481140666
2015,38,fichter,24.01,21.38422619047619,21.48,20.01,168,0.8766829816575177,4,0.0409967128970962
2015,39,fichter,20.01,19.93888888888889,20.01,19.85,9,0.08432740427115686,0.16000000000000014,0.004229293053443364
2016,22,fichter,19.2,17.340555555555554,17.11,15.84,54,0.8518446502597176,3.3599999999999994,0.049124415162512154
2016,23,fichter,20.17,18.10982142857143,18.23,14.89,168,1.071518857758499,5.280000000000001,0.0591678312226751
2016,24,fichter,17.43,16.549464285714286,16.549999999999997,15.37,168,0.5513470264969527,2.0600000000000005,0.033315098119090336
2016,25,fichter,21.65,19.142083333333332,19.2,17.27,168,0.9752578987436484,4.379999999999999,0.05094836762335945
2016,26,fichter,22.15,20.92059523809524,20.99,19.36,168,0.7016684157960164,2.789999999999999,0.03353960094396919
2016,27,fichter,23.66,22.022559523809523,21.82,20.66,168,0.8483269882954512,3,0.03852081713654986
2016,28,fichter,24.53,21.667142857142856,21.82,19.85,168,1.2311389706683702,4.68,0.05682054984293922
2016,29,fichter,24.36,23.097261904761904,23.15,21.32,168,0.64817265237171,3.039999999999999,0.028062748521636576
2016,30,fichter,25.39,23.87672619047619,23.83,22.82,168,0.5705722487524948,2.5700000000000003,0.02389658633268079
2016,31,fichter,25.22,24.23625,24.36,23.32,168,0.500411432519689,1.8999999999999986,0.020647230182874374
2016,32,fichter,25.57,24.1475,24.01,23.32,168,0.4837116352826181,2.25,0.020031540957971553
2016,33,fichter,25.74,24.184166666666666,24.18,22.98,168,0.6483423512244264,2.759999999999998,0.026808546275776564
2016,34,fichter,24.7,23.34767857142857,23.32,22.32,168,0.572724315507902,2.379999999999999,0.02453024671192648
2016,35,fichter,24.18,23.172261904761903,23.15,22.65,168,0.3888686220906099,1.5300000000000011,0.016781642797274673
2016,36,fichter,23.15,22.38922619047619,22.32,21.82,168,0.3158905234143713,1.3299999999999983,0.014109041586651312
2016,37,fichter,23.32,22.03107142857143,22.15,20.82,168,0.5561114303906373,2.5,0.025242141862852535
2016,38,fichter,22.65,21.23095238095238,21.15,20.66,168,0.4016347405102257,1.9899999999999984,0.018917415163653112
2016,39,fichter,21.82,19.844511278195487,19.68,18.72,133,0.8209062491829359,3.1000000000000014,0.04136691691092042
2006,28,midge,25.45,24.369629629629628,24.24,23.55,54,0.6127080715906338,1.8999999999999986,0.025142280818485536
2006,29,midge,28.09,26.171488095238097,26.32,23.72,168,0.9940389032501663,4.370000000000001,0.03798174943789428
2006,30,midge,26.67,25.03690476190476,24.93,23.04,168,1.097915254945962,3.6300000000000026,0.04385187647542239
2006,31,midge,27.38,26.19309523809524,26.14,24.93,168,0.5867222995111534,2.4499999999999993,0.022399884174735655
2006,32,midge,26.49,24.865714285714287,25.11,22.87,168,0.9135615449008581,3.6199999999999974,0.03673980704530625
2006,33,midge,23.55,22.73017857142857,22.71,21.87,168,0.41399683705911666,1.6799999999999997,0.018213532100425436
2006,34,midge,23.21,22.170119047619046,22.21,21.04,168,0.5773395394623796,2.1700000000000017,0.026041336910384467
2006,35,midge,21.37,20.203690476190477,20.23,18.77,168,0.504400467649507,2.6000000000000014,0.024965759015360574
2006,36,midge,21.04,19.246964285714284,18.93,18.29,168,0.7413951558784061,2.75,0.03852010867130321
2006,37,midge,20.39,18.760952380952382,18.61,18.13,168,0.6254160178022617,2.2600000000000016,0.03333604846400197
2006,38,midge,19.42,18.805833333333332,18.77,18.29,24,0.36270621321043,1.1300000000000026,0.019286899271171002
2007,26,midge,22.67,21.434166666666666,21.51,20.68,48,0.4237162505650542,1.990000000000002,0.019768263313170758
2007,27,midge,21.84,20.684166666666666,20.68,19.38,168,0.6815906164722882,2.460000000000001,0.03295228797255332
2007,28,midge,23.01,21.811488095238097,22.01,20.35,168,0.8758261385726785,2.66,0.04015435053071366
2007,29,midge,23.68,22.56440476190476,22.51,21.67,168,0.5090177253962846,2.009999999999998,0.022558437980852646
2007,30,midge,26.28,23.898511904761904,24.12,21.17,168,1.4690379922289003,5.109999999999999,0.06146985210138489
2007,31,midge,27.17,25.501309523809525,25.42,23.68,168,0.9532481876269913,3.490000000000002,0.03738036224127952
2007,32,midge,25.76,24.351845238095237,24.21,23.34,168,0.5171439761546072,2.4200000000000017,0.02123633634734192
2007,33,midge,24.72,23.39702380952381,23.52,21.67,168,0.743075466645421,3.049999999999997,0.03175940122533664
2007,34,midge,23.52,21.683988095238096,21.51,20.51,168,0.9326551755628306,3.009999999999998,0.04301123812956003
2007,35,midge,24.38,22.55,22.34,21.01,168,0.8584584429100761,3.3699999999999974,0.03806911055033597
2007,36,midge,23.01,21.607202380952383,21.51,20.51,168,0.5985510704579793,2.5,0.027701460832598397
2007,37,midge,20.84,19.819345238095238,19.71,18.57,168,0.5933717113929352,2.2699999999999996,0.0299390168678429
2007,38,midge,19.38,18.65740740740741,18.57,18.25,81,0.2807301986684799,1.129999999999999,0.015046581367839122
2008,25,midge,22.17,20.93443396226415,20.68,20.35,106,0.505563486077295,1.8200000000000003,0.02414985219990233
2008,26,midge,22.84,20.96404761904762,20.84,20.03,168,0.5950929460893609,2.8099999999999987,0.02838635729622501
2008,27,midge,25.59,23.38732142857143,23.34,21.84,168,0.7775675823790551,3.75,0.033247397943961615
2008,28,midge,26.64,24.99160714285714,24.805,23.68,168,0.8802988947739803,2.960000000000001,0.03522378091741006
2008,29,midge,25.76,24.58125,24.55,23.34,168,0.5846521945761897,2.4200000000000017,0.023784477785962457
2008,30,midge,24.55,23.610714285714288,23.68,22.51,168,0.5470449427382856,2.039999999999999,0.02316935168154893
2008,31,midge,25.24,24.15416666666667,24.03,23.34,168,0.40466799678841725,1.8999999999999986,0.01675354825413492
2008,32,midge,24.03,22.51107142857143,22.34,21.51,168,0.5388544466067684,2.5199999999999996,0.023937307840569744
2008,33,midge,23.52,22.26875,22.34,21.34,168,0.501366023202168,2.1799999999999997,0.022514331662179872
2008,34,midge,23.86,22.393333333333334,22.425,21.01,168,0.7706437674874592,2.849999999999998,0.03441398187648671
2008,35,midge,22.67,21.841904761904765,21.84,20.84,168,0.41250070205848793,1.8300000000000018,0.018885747674257096
2008,36,midge,23.17,22.05029761904762,22.01,20.84,168,0.5576494999412412,2.330000000000002,0.02528988540542551
2008,37,midge,21.67,20.497500000000002,20.51,19.71,168,0.45254139321707365,1.9600000000000009,0.02207788233770331
2008,38,midge,20.68,20.285416666666666,20.270000000000003,19.87,24,0.2857481281716872,0.8099999999999987,0.014086381998809681
2009,21,midge,17.12,15.340392156862745,15.38,13.97,153,0.7141565528953321,3.1500000000000004,0.04655399585569551
2009,22,midge,16.49,14.889047619047618,14.91,13.81,168,0.6522978619563764,2.679999999999998,0.04381058336611733
2009,23,midge,18.57,16.81565476190476,16.49,15.23,168,0.9101593200541214,3.34,0.054125713981477155
2009,24,midge,19.54,17.05,16.81,16.18,168,0.7062026307573651,3.3599999999999994,0.04141950913532933
2009,25,midge,19.38,17.87982142857143,17.77,16.81,168,0.5833246373949573,2.5700000000000003,0.032624746266359334
2009,26,midge,22.51,20.23761904761905,20.19,17.77,168,0.9854882604533165,4.740000000000002,0.04869585983086577
2009,27,midge,20.68,19.818690476190476,19.71,19.06,168,0.4630755807011302,1.620000000000001,0.0233655993193624
2009,28,midge,22.34,20.933988095238096,21.01,19.06,168,0.8336214479128419,3.280000000000001,0.03982143508061265
2009,29,midge,23.01,21.90416666666667,22.01,20.35,168,0.709788208832188,2.66,0.03240425530145047
2009,30,midge,24.72,22.452261904761905,22.34,21.01,168,1.009333510088695,3.7099999999999973,0.044954647080552065
2009,31,midge,24.55,23.52184523809524,23.34,22.34,168,0.6469825307278462,2.210000000000001,0.0275056027356227
2009,32,midge,24.38,23.04047619047619,23.01,22.01,168,0.5976078155664623,2.3699999999999974,0.025937303145387426
2009,33,midge,26.81,24.412857142857142,24.38,22.51,168,1.2841438084525412,4.299999999999997,0.05260112738701965
2009,34,midge,26.28,25.182559523809523,25.24,24.38,168,0.3557702229326121,1.9000000000000021,0.014127643482634863
2009,35,midge,24.38,22.196369047619047,21.84,20.84,168,0.974903910877066,3.539999999999999,0.04392177426792431
2009,36,midge,22.67,21.168511904761907,21.17,20.19,168,0.5929795261392272,2.4800000000000004,0.028012338741951675
2009,37,midge,20.35,19.708928571428572,19.71,19.06,168,0.2746626362097399,1.2900000000000027,0.013935949649130593
2009,38,midge,19.22,18.22433962264151,18.25,17.28,106,0.5867456963023926,1.9399999999999977,0.03219571783953329
2010,21,midge,19.71,18.676,19.38,15.86,10,1.4282561239342038,3.8500000000000014,0.07647548318345491
2010,22,midge,21.67,19.32011904761905,19.54,15.23,168,1.295191932275454,6.440000000000001,0.0670385068064614
2010,23,midge,22.01,19.854464285714286,20.03,17.77,168,1.3166750716201152,4.240000000000002,0.06631632325468943
2010,24,midge,19.22,18.08267857142857,18.09,17.61,168,0.34563050641286935,1.6099999999999994,0.01911389980458873
2010,25,midge,22.51,20.680238095238096,21.01,17.77,168,1.2508210249209817,4.740000000000002,0.060483879303546324
2010,26,midge,23.52,22.456130952380953,22.51,21.34,168,0.4817295755363097,2.1799999999999997,0.021452029138850092
2010,27,midge,26.46,22.924583333333334,22.51,20.84,168,1.3393665739301084,5.620000000000001,0.058424903713849036
2010,28,midge,26.99,25.916130952380954,25.93,24.72,168,0.4440139793818575,2.2699999999999996,0.01713272633934832
2010,29,midge,27.17,26.16154761904762,26.11,25.24,168,0.46317569265856984,1.9300000000000033,0.017704445448072127
2010,30,midge,25.93,24.565059523809524,24.38,23.34,168,0.6224896863477763,2.59,0.025340450966317922
2010,31,midge,25.07,23.982142857142858,24.03,22.67,168,0.5783593798703391,2.3999999999999986,0.024116251133833946
2010,32,midge,25.59,24.26904761904762,24.21,23.17,168,0.5148294736516209,2.419999999999998,0.021213418908435276
2010,33,midge,24.89,24.075892857142858,24.03,23.34,168,0.3677725969433374,1.5500000000000007,0.015275553813333502
2010,34,midge,24.55,22.511488095238096,22.090000000000003,21.01,168,1.0680659334426787,3.539999999999999,0.04744537228832105
2010,35,midge,24.72,22.249880952380952,22.01,21.01,168,0.9725169444794706,3.7099999999999973,0.043708860580460855
2010,36,midge,24.55,22.377559523809524,22.01,20.68,168,1.1039024391847745,3.870000000000001,0.04933077881036277
2010,37,midge,20.68,19.444285714285716,19.38,18.09,168,0.6472841201897255,2.59,0.033289169358078595
2010,38,midge,18.73,18.25123076923077,18.25,17.61,130,0.28068304114882164,1.120000000000001,0.015378855524747251
2011,22,midge,20.03,17.542439024390244,17.61,13.82,41,1.6613364808006308,6.210000000000001,0.09470384810748271
2011,23,midge,23.01,18.524166666666666,17.93,15.07,168,2.405724813075574,7.940000000000001,0.12986952969952265
2011,24,midge,20.2,18.3775,18.09,17.29,168,0.7656023811274522,2.91,0.04165976771200937
2011,25,midge,21.18,19.667142857142856,19.71,17.93,168,0.7431871347071227,3.25,0.037788261371031154
2011,26,midge,22.18,20.223869047619047,20.439999999999998,17.93,168,1.2138087359297784,4.25,0.06001862121791576
2011,27,midge,24.56,22.76125,22.68,20.68,168,0.8888694208405357,3.879999999999999,0.03905187196839082
2011,28,midge,25.42,23.899285714285714,23.69,22.34,168,0.7739219439733948,3.080000000000002,0.03238263909748506
2011,29,midge,26.82,25.048630952380954,24.9,23.18,168,0.7491039961981552,3.6400000000000006,0.02990598558548967
2011,30,midge,26.82,25.051607142857144,24.73,23.86,168,0.7898891988978582,2.960000000000001,0.031530480036410596
2011,31,midge,25.25,24.54047619047619,24.56,23.86,168,0.3353000435284655,1.3900000000000006,0.013663143328025177
2011,32,midge,25.59,24.486964285714286,24.56,23.35,168,0.594562949159514,2.2399999999999984,0.02428079455755087
2011,33,midge,24.38,23.13904761904762,23.35,21.68,168,0.7158046752069934,2.6999999999999993,0.03093492381327556
2011,34,midge,24.73,23.125654761904762,23.01,22.01,168,0.6611155876370708,2.719999999999999,0.0285879727274203
2011,35,midge,23.18,21.620416666666667,21.51,20.36,168,0.636564839909637,2.8200000000000003,0.02944276466655994
2011,36,midge,23.69,22.07940476190476,22.01,20.68,168,0.9445403801836889,3.0100000000000016,0.04277925018220485
2011,37,midge,22.34,21.004761904761907,21.01,19.07,168,0.8125548916554723,3.2699999999999996,0.03868431812460875
2011,38,midge,19.55,18.883953488372093,18.9,18.09,129,0.332951804424856,1.4600000000000009,0.017631467088174785
2012,21,midge,20.03,18.970338983050848,18.9,17.28,59,0.5542561529737788,2.75,0.029216987291001074
2012,22,midge,21.34,19.49125,19.54,16.65,168,0.956726697157497,4.690000000000001,0.04908493283691385
2012,23,midge,19.06,17.13529761904762,16.97,14.91,168,0.9785929809015322,4.149999999999999,0.05710977437670688
2012,24,midge,21.01,19.52077380952381,19.71,17.61,168,0.6918421101795819,3.400000000000002,0.03544132609343823
2012,25,midge,24.89,22.289880952380955,22.255000000000003,20.03,168,1.4919709217179071,4.859999999999999,0.06693489861634
2012,26,midge,23.34,21.63791666666667,21.84,20.03,168,0.9879343078397401,3.3099999999999987,0.0456575521136773
2012,27,midge,24.38,23.001488095238095,23.01,21.84,168,0.6661855308651443,2.539999999999999,0.028962714416858187
2012,28,midge,26.28,24.17238095238095,23.86,22.51,168,1.105497551350613,3.7699999999999996,0.04573391233277426
2012,29,midge,26.28,25.33922619047619,25.42,23.86,168,0.5504141032517742,2.4200000000000017,0.02172181972386547
2012,30,midge,26.46,24.468630952380952,24.38,23.17,168,0.9127932557041426,3.289999999999999,0.03730463128405319
2012,31,midge,25.93,24.413630952380952,24.295,23.01,168,0.8939721127850752,2.919999999999998,0.036617745001912144
