"site","date","year","month","dayofmonth","dayofyr","coloniesperL","filbundperL","totalperL","totalperL_diff","week","light_sum","watertemp_mean","watertemp_min","watertemp_max","watertemp_median","ysi_readings","buoy_interp","daylength","TMAX","TMIN","TOBS","season_week"
"coffin",2014-06-26,2014,6,26,177,0.120251269,0.091956852,0.212208121,0.212208121,26,617442.4,19.95125,19.19,20.33,19.925,0,0,15.4135394783367,26.6666666666667,18.8888888888889,19.4444444444444,5
"fichter",2014-06-26,2014,6,26,177,0.03536802,0.03536802,0.07073604,-0.134398477,26,509253.3,19.68916667,19.52,19.85,19.68,0,0,15.4135394783367,26.6666666666667,18.8888888888889,19.4444444444444,5
"midge",2014-06-26,2014,6,26,177,0.091956852,0.134398477,0.226355329,0.091956853,26,398901.1,20.39083333,19.63,21.09,20.515,0,0,15.4135394783367,26.6666666666667,18.8888888888889,19.4444444444444,5
"newbury",2014-06-26,2014,6,26,177,0.084883248,0.077809644,0.162692893,-0.198060913,26,NA,18.02041667,16.95,19.21,17.91,0,0,15.4135394783367,26.6666666666667,18.8888888888889,19.4444444444444,5
"coffin",2014-07-02,2014,7,2,183,0.049515228,0.014147208,0.063662436,-0.148545685,27,984719.3,22.69375,22.14,23.83,22.48,0,0,15.365408971586,31.6666666666667,17.7777777777778,22.7777777777778,6
"fichter",2014-07-02,2014,7,2,183,0.127324873,0.056588832,0.183913705,0.113177665,27,553364.2,22.62,21.15,24.36,22.48,0,0,15.365408971586,31.6666666666667,17.7777777777778,22.7777777777778,6
"midge",2014-07-02,2014,7,2,183,0.671992383,0.650771571,1.322763954,1.096408625,27,509458.4,24.75458333,23.44,25.52,24.82,0,0,15.365408971586,31.6666666666667,17.7777777777778,22.7777777777778,6
"newbury",2014-07-02,2014,7,2,183,0.021220812,0.021220812,0.042441624,-0.120251269,27,NA,21.83708333,19.53,23.33,22.91,0,0,15.365408971586,31.6666666666667,17.7777777777778,22.7777777777778,6
"coffin",2014-07-09,2014,7,9,190,0.049515228,0.049515228,0.099030457,0.03536802,28,1028969.8,21.91458333,21.48,22.48,21.81,0,0,15.2594533653071,30,17.2222222222222,20,7
"fichter",2014-07-09,2014,7,9,190,0.360753806,0.162692893,0.523446698,0.339532994,28,746319.3,22.32333333,21.82,22.65,22.48,0,0,15.2594533653071,30,17.2222222222222,20,7
"midge",2014-07-09,2014,7,9,190,3.027502526,0.700286799,3.727789325,2.405025371,28,587744.3,23.25375,22.93,23.61,23.27,0,0,15.2594533653071,30,17.2222222222222,20,7
"newbury",2014-07-09,2014,7,9,190,0.084883248,0.042441624,0.127324873,0.084883248,28,NA,20.8875,19.37,22.33,20.995,0,0,15.2594533653071,30,17.2222222222222,20,7
"coffin",2014-07-17,2014,7,17,198,0.183913705,0.077809644,0.261723349,0.162692893,29,1231913.9,23.33916667,22.98,23.66,23.32,0,0,15.0783954680112,25.5555555555556,12.2222222222222,12.7777777777778,8
"fichter",2014-07-17,2014,7,17,198,0.099030457,0.007073604,0.106104061,-0.417342638,29,1173637.7,22.99791667,22.65,23.32,23.065,0,0,15.0783954680112,25.5555555555556,12.2222222222222,12.7777777777778,8
"midge",2014-07-17,2014,7,17,198,0.742728424,0.190987309,0.933715732,-2.794073593,29,634094.1,24.26125,23.78,24.64,24.3,0,0,15.0783954680112,25.5555555555556,12.2222222222222,12.7777777777778,8
"coffin",2014-07-23,2014,7,23,204,0.275870557,0.028294416,0.304164973,0.042441624,30,1106255,23.75291667,23.14,24.18,23.83,0,0,14.9057802922791,31.1111111111111,16.1111111111111,20,9
"fichter",2014-07-23,2014,7,23,204,0.381974618,0.056588832,0.43856345,0.33245939,30,682553.8,24.54333333,24.01,25.39,24.445,0,0,14.9057802922791,31.1111111111111,16.1111111111111,20,9
"midge",2014-07-23,2014,7,23,204,1.025672585,0.693213195,1.71888578,0.785170048,30,630692.1,25.53833333,25.17,26.22,25.52,0,0,14.9057802922791,31.1111111111111,16.1111111111111,20,9
"newbury",2014-07-23,2014,7,23,204,0.099030457,0,0.099030457,-0.028294416,30,677064.1,24.17666667,23.16,25.24,24.105,0,0,14.9057802922791,31.1111111111111,16.1111111111111,20,9
"coffin",2014-07-30,2014,7,30,211,0.360753806,0.084883248,0.445637054,0.141472081,31,859469.6,22.89083333,22.31,23.66,22.895,0,0,14.6707171715547,22.2222222222222,11.1111111111111,12.2222222222222,10
"fichter",2014-07-30,2014,7,30,211,0.36782741,0.007073604,0.374901014,-0.063662436,31,352519.3,22.69791667,22.32,23.15,22.65,0,0,14.6707171715547,22.2222222222222,11.1111111111111,12.2222222222222,10
"midge",2014-07-30,2014,7,30,211,1.202512686,0.099030457,1.301543142,-0.417342638,31,409514.7,23.19708333,22.76,23.78,23.09,0,0,14.6707171715547,22.2222222222222,11.1111111111111,12.2222222222222,10
"newbury",2014-07-30,2014,7,30,211,0.827611672,0.014147208,0.84175888,0.742728423,31,470762,22.44458333,22.16,22.83,22.49,0,0,14.6707171715547,22.2222222222222,11.1111111111111,12.2222222222222,10
"coffin",2014-08-06,2014,8,6,218,0.162692893,0.028294416,0.190987309,-0.254649745,32,1269877.9,23.34458333,22.98,23.83,23.23,0,0,14.405761486518,27.7777777777778,15.5555555555556,17.2222222222222,11
"fichter",2014-08-06,2014,8,6,218,0.530520303,0.028294416,0.558814719,0.183913705,32,980951.8,23.49,23.32,23.66,23.49,0,0,14.405761486518,27.7777777777778,15.5555555555556,17.2222222222222,11
"midge",2014-08-06,2014,8,6,218,1.626928928,0.077809644,1.704738572,0.40319543,32,370150.7,24.01791667,23.78,24.3,23.95,0,0,14.405761486518,27.7777777777778,15.5555555555556,17.2222222222222,11
"newbury",2014-08-06,2014,8,6,218,0.47393147,0,0.47393147,-0.36782741,32,785790.4,23.7225,23.51,24.02,23.68,0,0,14.405761486518,27.7777777777778,15.5555555555556,17.2222222222222,11
"coffin",2014-08-12,2014,8,12,224,0.091956852,0.021220812,0.113177665,-0.077809644,32,999756.4,23.76083333,23.14,24.18,23.83,0,0,14.1596035159914,29.4444444444444,11.1111111111111,13.3333333333333,11
"fichter",2014-08-12,2014,8,12,224,0.445637054,0.028294416,0.47393147,-0.084883248,32,747148.2,23.39125,22.98,24.01,23.32,0,0,14.1596035159914,29.4444444444444,11.1111111111111,13.3333333333333,11
"midge",2014-08-12,2014,8,12,224,0.551741115,0.028294416,0.580035531,-1.124703041,32,472365.5,24.19166667,23.78,24.64,24.13,0,0,14.1596035159914,29.4444444444444,11.1111111111111,13.3333333333333,11
"newbury",2014-08-12,2014,8,12,224,0.233428933,0,0.233428933,-0.240502537,32,791140.6,22.86125,22.49,23.33,22.83,0,0,14.1596035159914,29.4444444444444,11.1111111111111,13.3333333333333,11
"coffin",2014-08-20,2014,8,20,232,3.515581204,0.028294416,3.543875621,3.430697956,34,686912.9,21.92291667,20.82,23.14,21.81,0,0,13.810306529702,24.4444444444444,6.66666666666667,8.88888888888889,13
"fichter",2014-08-20,2014,8,20,232,3.119459379,0.212208121,3.3316675,2.857736029,34,1197512.5,21.335,20.66,22.15,21.32,0,0,13.810306529702,24.4444444444444,6.66666666666667,8.88888888888889,13
"midge",2014-08-20,2014,8,20,232,2.440393391,0.007073604,2.447466995,1.867431465,34,388783.4,21.08583333,20.76,21.59,21.09,0,0,13.810306529702,24.4444444444444,6.66666666666667,8.88888888888889,13
"newbury",2014-08-20,2014,8,20,232,4.067322319,0.077809644,4.145131963,3.91170303,34,NA,21.09166667,20.67,21.33,21.16,0,0,13.810306529702,24.4444444444444,6.66666666666667,8.88888888888889,13
"coffin",2014-08-27,2014,8,27,239,0.905421316,0.134398477,1.039819793,-2.504055828,35,854884.6,21.30291667,20.98,21.81,21.31,0,0,13.4898408040286,28.8888888888889,12.7777777777778,15.5555555555556,14
"fichter",2014-08-27,2014,8,27,239,1.195439082,0.042441624,1.237880706,-2.093786794,35,890491.2,22.46958333,21.98,22.98,22.48,0,0,13.4898408040286,28.8888888888889,12.7777777777778,15.5555555555556,14
"midge",2014-08-27,2014,8,27,239,0.282944161,0.021220812,0.304164973,-2.143302022,35,326427.9,22.92375,22.43,23.61,22.76,0,0,13.4898408040286,28.8888888888889,12.7777777777778,15.5555555555556,14
"newbury",2014-08-27,2014,8,27,239,22.82652022,0.8771269,23.70364712,19.55851515,35,882138.6,22.55333333,21.16,23.68,22.66,0,0,13.4898408040286,28.8888888888889,12.7777777777778,15.5555555555556,14
"coffin",2014-09-04,2014,9,4,247,0.749802028,0.021220812,0.77102284,-0.268796953,36,1041240.7,22.34791667,21.31,23.66,22.48,0,0,13.1116391122564,25,10.5555555555556,11.1111111111111,15
"fichter",2014-09-04,2014,9,4,247,0.884200504,0.042441624,0.926642128,-0.311238578,36,953019.6,22.40291667,21.65,23.83,22.235,0,0,13.1116391122564,25,10.5555555555556,11.1111111111111,15
"midge",2014-09-04,2014,9,4,247,1.138850249,0.007073604,1.145923853,0.84175888,36,268431.3,22.99333333,22.43,23.61,22.93,0,0,13.1116391122564,25,10.5555555555556,11.1111111111111,15
"newbury",2014-09-04,2014,9,4,247,6.139888301,0.063662436,6.203550737,-17.50009638,36,724533.4,22.43708333,21.99,22.99,22.33,0,0,13.1116391122564,25,10.5555555555556,11.1111111111111,15
"coffin",2014-09-10,2014,9,10,253,0.954936545,0.014147208,0.969083753,0.198060913,37,826424.5,21.67083333,21.14,22.48,21.48,0,0,12.8221558039875,20.5555555555556,6.66666666666667,10,16
"fichter",2014-09-10,2014,9,10,253,0.261723349,0.014147208,0.275870557,-0.650771571,37,991887.9,21.25541667,20.99,21.48,21.32,0,0,12.8221558039875,20.5555555555556,6.66666666666667,10,16
"midge",2014-09-10,2014,9,10,253,0.40319543,0,0.40319543,-0.742728424,37,228163.6,21.70333333,21.59,21.93,21.76,0,0,12.8221558039875,20.5555555555556,6.66666666666667,10,16
"newbury",2014-09-10,2014,9,10,253,0.106104061,0,0.106104061,-6.097446677,37,304770.6,20.97333333,20.67,21.33,20.99,0,0,12.8221558039875,20.5555555555556,6.66666666666667,10,16
"coffin",2014-09-17,2014,9,17,260,0.021220812,0,0.021220812,-0.94786294,38,NA,18.71167,18.22,19.36,18.54,0,0,12.4803305755533,17.2222222222222,4.44444444444444,4.44444444444444,17
"fichter",2014-09-17,2014,9,17,260,0.240502537,0,0.240502537,-0.03536802,38,NA,18.42083,18.07,18.72,18.39,0,0,12.4803305755533,17.2222222222222,4.44444444444444,4.44444444444444,17
"midge",2014-09-17,2014,9,17,260,1.945241109,0.021220812,1.966461921,1.563266491,38,208325.4,18.81833333,18.33,19.31,18.66,0,0,12.4803305755533,17.2222222222222,4.44444444444444,4.44444444444444,17
"newbury",2014-09-17,2014,9,17,260,0.608329947,0.007073604,0.615403551,0.50929949,38,NA,18.51458333,18.07,19.04,18.39,0,0,12.4803305755533,17.2222222222222,4.44444444444444,4.44444444444444,17
"coffin",2014-09-25,2014,9,25,268,0.014147208,0,0.014147208,-0.007073604,39,NA,17.14411,17.0697,17.3766,17.1192,0,1,12.0867478240245,20,5.55555555555556,6.11111111111111,18
"fichter",2014-09-25,2014,9,25,268,0.028294416,0,0.028294416,-0.212208121,39,NA,16.23883,16.1539,16.5042,16.2104,0,1,12.0867478240245,20,5.55555555555556,6.11111111111111,18
"midge",2014-09-25,2014,9,25,268,0.099030457,0,0.099030457,-1.867431465,39,NA,17.43,17.21,17.69,17.37,0,0,12.0867478240245,20,5.55555555555556,6.11111111111111,18
"newbury",2014-09-25,2014,9,25,268,0.014147208,0,0.014147208,-0.601256343,39,NA,17.04333,16.79,17.27,17.11,0,0,12.0867478240245,20,5.55555555555556,6.11111111111111,18
"coffin",2014-10-03,2014,10,3,276,0.049515228,0,0.049515228,0.03536802,40,NA,17.25147,17.0697,17.5944,17.2182,0,1,11.6927363241537,20,5.55555555555556,5.55555555555556,19
"fichter",2014-10-03,2014,10,3,276,0.007073604,0,0.007073604,-0.021220812,40,NA,16.36138,16.1539,16.7528,16.3234,0,1,11.6927363241537,20,5.55555555555556,5.55555555555556,19
"midge",2014-10-03,2014,10,3,276,0.014147208,0,0.014147208,-0.084883248,40,NA,17.14497,16.943,17.526,17.108,0,1,11.6927363241537,20,5.55555555555556,5.55555555555556,19
"newbury",2014-10-03,2014,10,3,276,0.021220812,0,0.021220812,0.007073604,40,NA,16.95575,16.7703,17.3056,16.9218,0,1,11.6927363241537,20,5.55555555555556,5.55555555555556,19
