date,site,watertemp_daily_mean,watertemp_daily_median,watertemp_daily_max,watertemp_daily_min,watertemp_daily_sd,watertemp_daily_range,watertemp_daily_cv,watertemp_daily_obs
2015-07-28,fichter,23.18166667,23.065,24.01,22.82,0.373394146,1.19,0.016107304,24
2015-07-29,fichter,24.07333333,24.005,25.05,23.49,0.488152388,1.56,0.020277723,24
2015-07-30,fichter,25.24375,25.305,25.74,24.7,0.360842161,1.04,0.014294317,24
2015-07-31,fichter,24.58041667,24.53,25.22,24.18,0.291509999,1.04,0.011859441,24
2015-08-01,fichter,24.19666667,24.18,24.7,23.83,0.251355744,0.87,0.010388032,24
2015-08-02,fichter,24.18875,24.095,25.05,23.49,0.441837197,1.56,0.018266227,24
2015-08-03,fichter,24.17416667,24.095,24.88,23.66,0.398986942,1.22,0.016504682,24
2015-08-04,fichter,24.10833333,23.83,25.05,23.66,0.498019265,1.39,0.020657557,24
2015-08-05,fichter,23.84916667,23.83,24.53,23.49,0.322799125,1.04,0.013535027,24
2015-08-06,fichter,23.56083333,23.49,23.83,23.32,0.180166992,0.51,0.007646885,24
2015-08-07,fichter,23.24208333,23.32,23.49,22.98,0.180602354,0.51,0.007770489,24
2015-08-08,fichter,23.27041667,23.235,23.66,22.98,0.203501504,0.68,0.008745074,24
2015-08-09,fichter,23.49791667,23.405,24.01,23.15,0.300072153,0.86,0.01277016,24
2015-08-10,fichter,23.82333333,23.575,24.88,23.15,0.56334148,1.73,0.023646627,24
2015-08-11,fichter,23.24916667,23.15,23.83,22.98,0.223721812,0.85,0.009622788,24
2015-08-12,fichter,23.01916667,22.98,23.66,22.65,0.313048359,1.01,0.013599465,24
2015-08-13,fichter,23.09041667,22.98,23.66,22.65,0.360211039,1.01,0.015600023,24
2015-08-14,fichter,23.33208333,23.32,24.01,22.65,0.505095593,1.36,0.021648114,24
2015-08-15,fichter,23.405,23.32,23.83,22.98,0.224189361,0.85,0.009578695,24
2015-08-16,fichter,23.63541667,23.575,24.36,23.15,0.408549706,1.21,0.017285488,24
2015-08-17,fichter,24.30458333,24.18,24.88,23.83,0.372103062,1.05,0.015309996,24
2015-08-18,fichter,24.99875,24.79,25.92,24.36,0.511751574,1.56,0.020471087,24
2015-08-19,fichter,25.54708333,25.39,26.79,24.88,0.48185763,1.91,0.018861552,24
2015-08-20,fichter,24.69625,24.88,25.39,23.83,0.442097889,1.56,0.017901418,24
2015-08-21,fichter,23.72375,23.66,23.83,23.66,0.08407101,0.17,0.003543749,24
2015-08-22,fichter,23.67875,23.83,24.18,23.15,0.414606283,1.03,0.017509636,24
2015-08-23,fichter,23.94875,23.92,24.36,23.66,0.176569053,0.7,0.007372788,24
2015-08-24,fichter,24.0725,24.01,24.7,23.66,0.298390611,1.04,0.012395497,24
2015-08-25,fichter,23.82625,23.83,24.01,23.32,0.173501347,0.69,0.007281941,24
2015-08-26,fichter,23.46166667,23.405,23.83,23.15,0.191984299,0.68,0.008182893,24
2015-08-27,fichter,23.13666667,23.15,23.66,22.82,0.222469669,0.84,0.009615459,24
2015-08-28,fichter,22.89333333,22.82,23.15,22.65,0.189476778,0.5,0.008276505,24
2015-08-29,fichter,22.92833333,22.815,23.66,22.48,0.404621849,1.18,0.017647242,24
2015-08-30,fichter,23.04833333,23.065,23.49,22.65,0.25987734,0.84,0.01127532,24
2015-08-31,fichter,23.23666667,23.15,23.83,22.82,0.318702078,1.01,0.013715482,24
2015-09-01,fichter,23.3425,23.235,24.18,22.98,0.343893942,1.2,0.014732524,24
2015-09-02,fichter,23.6125,23.575,24.36,23.32,0.323476362,1.04,0.013699369,24
2015-09-03,fichter,23.86875,23.83,24.18,23.66,0.154337645,0.52,0.006466097,24
2015-09-04,fichter,24.07208333,24.01,24.7,23.66,0.31654355,1.04,0.013149819,24
2015-09-05,fichter,23.87958333,23.83,24.88,23.32,0.466583132,1.56,0.019538998,24
2015-09-06,fichter,23.85041667,23.83,24.53,23.32,0.404662814,1.21,0.016966698,24
2015-09-07,fichter,23.95708333,24.01,24.36,23.49,0.277809431,0.87,0.011596129,24
2015-09-08,fichter,24.15958333,24.01,25.05,23.66,0.476887364,1.39,0.019739056,24
2015-09-09,fichter,24.68833333,24.79,25.39,24.01,0.480612532,1.38,0.019467192,24
2015-09-10,fichter,24.11625,24.01,24.7,23.66,0.298355092,1.04,0.012371538,24
2015-09-11,fichter,23.39791667,23.32,23.66,23.15,0.166105759,0.51,0.007099169,24
2015-09-12,fichter,23.27416667,23.235,24.18,22.82,0.439712521,1.36,0.018892729,24
2015-09-13,fichter,22.57333333,22.565,23.15,22.15,0.277859312,1,0.012309184,24
2015-09-14,fichter,21.77541667,21.82,22.15,21.48,0.186033638,0.67,0.008543287,24
2015-09-15,fichter,21.31791667,21.32,21.65,20.99,0.212438823,0.66,0.009965271,24
2015-09-16,fichter,21.39666667,21.32,22.32,20.99,0.469464697,1.33,0.02194102,24
2015-09-17,fichter,21.99708333,21.9,22.82,21.48,0.437606923,1.34,0.019893861,24
2015-09-18,fichter,22.47125,22.15,24.01,21.82,0.667091758,2.19,0.029686455,24
2015-09-19,fichter,22.12208333,22.15,22.82,21.65,0.356736161,1.17,0.016125794,24
2015-09-20,fichter,21.49166667,21.565,21.98,20.99,0.278343964,0.99,0.012951251,24
2015-09-21,fichter,20.8225,20.82,21.32,20.49,0.217280624,0.83,0.010434896,24
2015-09-22,fichter,20.5,20.49,20.99,20.33,0.19076505,0.66,0.009305612,24
2015-09-23,fichter,20.285,20.17,20.66,20.01,0.21131061,0.65,0.010417087,24
2015-09-24,fichter,19.93888889,20.01,20.01,19.85,0.084327404,0.16,0.004229293,9
2016-05-31,fichter,17.32333333,17.27,17.75,17.11,0.218601616,0.64,0.012618912,6
2016-06-01,fichter,17.92041667,17.83,19.2,16.95,0.886495196,2.25,0.049468448,24
2016-06-02,fichter,16.765,16.87,17.43,15.84,0.423392099,1.59,0.025254524,24
2016-06-03,fichter,16.64791667,16.87,17.59,14.89,0.756938796,2.7,0.045467479,24
2016-06-04,fichter,17.25333333,17.11,18.88,16,0.914666329,2.88,0.053013891,24
2016-06-05,fichter,18.69083333,19.04,19.2,16.95,0.752762545,2.25,0.040274424,24
2016-06-06,fichter,18.4675,18.23,19.68,16.47,0.920662569,3.21,0.049853124,24
2016-06-07,fichter,19.09416667,18.72,20.17,18.39,0.690336507,1.78,0.036154315,24
2016-06-08,fichter,18.71166667,18.72,19.2,18.23,0.236085222,0.97,0.012617007,24
2016-06-09,fichter,17.90333333,17.91,18.23,17.27,0.256170233,0.96,0.014308522,24
2016-06-10,fichter,17.11,17.11,17.43,16.79,0.188725704,0.64,0.01103014,24
2016-06-11,fichter,17.02333333,16.95,17.27,16.79,0.13327535,0.48,0.007828981,24
2016-06-12,fichter,16.82458333,16.95,17.27,16.16,0.291830492,1.11,0.017345481,24
2016-06-13,fichter,15.94666667,16,16.16,15.68,0.16115525,0.48,0.010105889,24
2016-06-14,fichter,15.88291667,16,16.32,15.37,0.299194268,0.95,0.018837489,24
2016-06-15,fichter,16.22125,16.47,16.79,15.84,0.357239568,0.95,0.022022937,24
2016-06-16,fichter,16.8375,17.11,17.27,16.32,0.377661569,0.95,0.022429789,24
2016-06-17,fichter,17.79083333,17.59,18.56,17.27,0.408187049,1.29,0.022943672,24
2016-06-18,fichter,19.04583333,18.8,20.17,18.23,0.724070118,1.94,0.038017245,24
2016-06-19,fichter,18.50333333,18.31,20.99,17.43,0.955040025,3.56,0.051614485,24
2016-06-20,fichter,20.07416667,19.765,21.65,18.72,1.019752385,2.93,0.050799239,24
2016-06-21,fichter,19.67083333,19.68,20.49,17.91,0.601649303,2.58,0.030585857,24
2016-06-22,fichter,19.50166667,19.36,20.01,19.2,0.240464526,0.81,0.01233046,24
2016-06-23,fichter,19.40791667,19.52,19.85,18.88,0.3093609,0.97,0.015939933,24
2016-06-24,fichter,19.9,20.09,20.66,19.36,0.498580594,1.3,0.025054301,24
2016-06-25,fichter,21.05666667,21.07,21.82,20.49,0.525924996,1.33,0.02497665,24
2016-06-26,fichter,21.14833333,21.235,22.15,20.17,0.628259616,1.98,0.029707287,24
2016-06-27,fichter,21.51333333,21.65,22.15,20.99,0.399027804,1.16,0.01854793,24
2016-06-28,fichter,20.84583333,21.07,21.65,19.68,0.55434973,1.97,0.026592831,24
2016-06-29,fichter,20.70166667,20.655,21.82,20.01,0.554316396,1.81,0.026776414,24
2016-06-30,fichter,21.27833333,21.4,21.82,20.66,0.405930672,1.16,0.019077184,24
2016-07-01,fichter,21.94791667,21.9,22.82,21.48,0.443856412,1.34,0.020223168,24
2016-07-02,fichter,21.48416667,21.48,21.82,20.99,0.255392565,0.83,0.011887478,24
2016-07-03,fichter,21.18708333,21.235,21.98,20.66,0.383275122,1.32,0.018090037,24
2016-07-04,fichter,21.39541667,21.4,21.98,20.66,0.47408474,1.32,0.022158238,24
2016-07-05,fichter,21.87166667,21.82,22.48,21.48,0.325918991,1,0.014901425,24
2016-07-06,fichter,22.88791667,23.15,23.66,22.15,0.53150303,1.51,0.023221993,24
2016-07-07,fichter,23.38375,23.32,23.66,23.15,0.130843833,0.51,0.005595503,24
2016-07-08,fichter,22.92791667,22.98,23.32,22.65,0.159536807,0.67,0.00695819,24
2016-07-09,fichter,21.56833333,21.565,22.48,20.66,0.551603722,1.82,0.025574703,24
2016-07-10,fichter,20.19041667,20.17,20.66,20.01,0.173317481,0.65,0.008584146,24
2016-07-11,fichter,20.24541667,20.25,20.66,19.85,0.315732126,0.81,0.01559524,24
2016-07-12,fichter,21.23041667,21.235,22.32,20.49,0.680399366,1.83,0.032048328,24
2016-07-13,fichter,23.06583333,22.57,24.53,21.98,0.949901215,2.55,0.041182176,24
2016-07-14,fichter,22.44166667,22.32,23.83,21.48,0.510555253,2.35,0.022750327,24
2016-07-15,fichter,22.415,22.485,23.32,21.32,0.766958986,2,0.034216328,24
2016-07-16,fichter,23.03291667,23.15,23.49,22.48,0.337593519,1.01,0.014657003,24
2016-07-17,fichter,23.45708333,23.235,24.18,22.98,0.468535917,1.2,0.019974176,24
2016-07-18,fichter,23.86583333,24.01,24.36,23.32,0.413699289,1.04,0.017334374,24
2016-07-19,fichter,23.33541667,23.32,24.01,22.82,0.339218785,1.19,0.01453665,24
2016-07-20,fichter,22.67166667,22.65,22.82,22.32,0.160018115,0.5,0.007058066,24
2016-07-21,fichter,22.90291667,22.9,23.83,22.32,0.536490035,1.51,0.023424529,24
2016-07-22,fichter,23.36416667,23.405,24.01,22.82,0.394416649,1.19,0.016881263,24
2016-07-23,fichter,23.665,23.49,24.36,23.15,0.458067776,1.21,0.01935634,24
2016-07-24,fichter,23.47583333,23.49,23.83,23.15,0.234686038,0.68,0.00999692,24
2016-07-25,fichter,23.90375,23.75,25.05,23.15,0.652099036,1.9,0.027280198,24
2016-07-26,fichter,24.00166667,24.01,24.53,23.49,0.30550979,1.04,0.012728691,24
2016-07-27,fichter,24.05875,24.095,24.53,23.49,0.361558372,1.04,0.015028145,24
2016-07-28,fichter,24.66791667,24.7,25.39,24.36,0.317161037,1.03,0.012857228,24
2016-07-29,fichter,24.83208333,24.7,25.22,24.7,0.165002745,0.52,0.00664474,24
2016-07-30,fichter,24.66791667,24.7,25.05,24.36,0.210402909,0.69,0.008529415,24
2016-07-31,fichter,24.38583333,24.36,24.7,24.01,0.195468593,0.69,0.008015662,24
2016-08-01,fichter,23.86208333,23.83,24.01,23.66,0.13374145,0.35,0.005604768,24
2016-08-02,fichter,23.85791667,23.745,24.7,23.32,0.440365255,1.38,0.018457825,24
2016-08-03,fichter,23.94458333,24.01,24.88,23.32,0.475869722,1.56,0.019873794,24
2016-08-04,fichter,24.10333333,24.095,25.05,23.32,0.528539141,1.73,0.021928052,24
2016-08-05,fichter,24.66458333,24.705,25.57,23.66,0.664025793,1.91,0.026922238,24
2016-08-06,fichter,24.45041667,24.445,25.05,24.01,0.275672761,1.04,0.011274767,24
2016-08-07,fichter,23.96333333,23.92,24.36,23.66,0.220210703,0.7,0.009189485,24
2016-08-08,fichter,23.82083333,23.83,24.36,23.32,0.326442174,1.04,0.013704062,24
2016-08-09,fichter,24.00208333,24.01,24.88,23.49,0.43916897,1.39,0.018297119,24
2016-08-10,fichter,24.0075,24.01,24.18,23.83,0.12643094,0.35,0.00526631,24
2016-08-11,fichter,24.12375,24.095,25.05,23.49,0.503430082,1.56,0.020868649,24
2016-08-12,fichter,24.99708333,25.22,25.74,24.53,0.442261768,1.21,0.017692535,24
2016-08-13,fichter,24.84791667,24.88,25.22,24.18,0.291562197,1.04,0.011733869,24
2016-08-14,fichter,24.34166667,24.36,24.88,23.83,0.323307186,1.05,0.013282048,24
2016-08-15,fichter,24.25583333,24.27,24.53,24.01,0.170112921,0.52,0.007013279,24
2016-08-16,fichter,23.98583333,24.01,24.18,23.83,0.119488645,0.35,0.004981634,24
2016-08-17,fichter,23.46166667,23.32,23.83,23.15,0.233343685,0.68,0.009945742,24
2016-08-18,fichter,23.39916667,23.405,24.18,22.98,0.399999094,1.2,0.017094587,24
2016-08-19,fichter,23.56916667,23.66,24.01,23.15,0.281052628,0.86,0.011924589,24
2016-08-20,fichter,23.93875,24.095,24.7,23.32,0.517807355,1.38,0.021630509,24
2016-08-21,fichter,23.95625,23.83,24.36,23.66,0.23968843,0.7,0.010005257,24
2016-08-22,fichter,23.265,23.32,23.66,22.65,0.308728106,1.01,0.013270067,24
2016-08-23,fichter,22.78916667,22.65,23.32,22.32,0.321814376,1,0.014121375,24
2016-08-24,fichter,22.81208333,22.82,23.66,22.32,0.473956329,1.34,0.020776547,24
2016-08-25,fichter,23.10333333,23.235,23.32,22.65,0.23897729,0.67,0.010343845,24
2016-08-26,fichter,23.1575,23.065,23.66,22.82,0.247425878,0.84,0.010684481,24
2016-08-27,fichter,23.33541667,23.49,23.83,22.82,0.389525678,1.01,0.016692467,24
2016-08-28,fichter,23.63375,23.66,24.18,23.15,0.34928265,1.03,0.014778977,24
2016-08-29,fichter,23.335,23.32,23.66,22.82,0.253428662,0.84,0.010860453,24
2016-08-30,fichter,22.9775,22.98,23.49,22.65,0.289711251,0.84,0.012608476,24
2016-08-31,fichter,22.94958333,22.9,23.32,22.65,0.26535422,0.67,0.011562485,24
2016-09-01,fichter,22.81708333,22.82,23.49,22.65,0.208878562,0.84,0.009154481,24
2016-09-02,fichter,22.56666667,22.48,23.15,22.32,0.239885238,0.83,0.01063007,24
2016-09-03,fichter,22.35208333,22.32,22.98,21.98,0.255189259,1,0.0114168,24
2016-09-04,fichter,22.4275,22.565,22.98,21.82,0.456929735,1.16,0.020373637,24
2016-09-05,fichter,22.17833333,22.15,22.65,21.82,0.238740657,0.83,0.01076459,24
2016-09-06,fichter,22.29541667,22.32,22.98,21.98,0.280046257,1,0.01256071,24
2016-09-07,fichter,22.40708333,22.32,22.98,22.15,0.239918087,0.83,0.010707243,24
2016-09-08,fichter,22.4975,22.565,22.98,22.15,0.310038567,0.83,0.013781023,24
2016-09-09,fichter,22.66916667,22.65,23.32,22.48,0.243487642,0.84,0.010740917,24
2016-09-10,fichter,22.54458333,22.48,22.82,22.32,0.129311863,0.5,0.005735828,24
2016-09-11,fichter,22.27583333,22.32,22.65,21.82,0.236531396,0.83,0.010618296,24
2016-09-12,fichter,21.90625,21.82,22.65,21.48,0.3711066,1.17,0.016940672,24
2016-09-13,fichter,21.83833333,21.82,22.48,21.32,0.481145975,1.16,0.022032175,24
2016-09-14,fichter,21.74083333,21.82,22.32,21.32,0.260616604,1,0.011987425,24
2016-09-15,fichter,21.2425,21.15,22.15,20.82,0.349362774,1.33,0.016446406,24
2016-09-16,fichter,21.24333333,21.235,22.15,20.66,0.516885881,1.49,0.024331675,24
2016-09-17,fichter,21.18625,21.15,21.65,20.82,0.28428113,0.83,0.01341819,24
2016-09-18,fichter,21.04291667,20.99,21.32,20.82,0.166928237,0.5,0.007932752,24
2016-09-19,fichter,20.98666667,20.99,21.15,20.82,0.137640574,0.33,0.006558477,24
2016-09-20,fichter,21.31958333,21.15,22.15,20.82,0.443047541,1.33,0.020781248,24
2016-09-21,fichter,21.28333333,21.15,22.15,20.99,0.276038225,1.16,0.012969689,24
2016-09-22,fichter,21.55458333,21.485,22.65,20.99,0.531233013,1.66,0.024645942,24
2016-09-23,fichter,21.12541667,21.15,21.82,20.49,0.36385591,1.33,0.017223609,24
2016-09-24,fichter,20.41916667,20.49,20.99,19.85,0.266538466,1.14,0.013053347,24
2016-09-25,fichter,19.67125,19.68,20.17,19.04,0.294829538,1.13,0.01498784,24
2016-09-26,fichter,19.3625,19.2,20.17,18.88,0.451338589,1.29,0.023309934,24
2016-09-27,fichter,19.16,19.2,19.52,18.88,0.190194409,0.64,0.009926639,24
2016-09-28,fichter,18.89230769,18.88,19.04,18.72,0.102482018,0.32,0.005424537,13
2006-07-13,midge,23.97666667,23.975,24.24,23.72,0.181181309,0.52,0.007556568,6
2006-07-14,midge,24.29708333,23.975,25.45,23.55,0.679036909,1.9,0.02794726,24
2006-07-15,midge,24.54041667,24.24,25.45,23.89,0.5662499,1.56,0.023074176,24
2006-07-16,midge,25.26416667,25.195,26.32,24.06,0.57221854,2.26,0.022649413,24
2006-07-17,midge,25.565,25.02,27.92,23.72,1.368912612,4.2,0.053546357,24
2006-07-18,midge,27.47791667,27.47,28.09,26.32,0.404474744,1.77,0.014719993,24
2006-07-19,midge,26.57625,26.755,27.56,25.28,0.667876665,2.28,0.025130583,24
2006-07-20,midge,26.405,26.405,26.84,25.97,0.237138741,0.87,0.008980827,24
2006-07-21,midge,26.3825,26.32,26.84,26.14,0.252229192,0.7,0.009560473,24
2006-07-22,midge,25.52958333,25.79,26.49,23.72,0.718061879,2.77,0.028126659,24
2006-07-23,midge,23.82083333,23.72,24.24,23.38,0.242969253,0.86,0.010199864,24
2006-07-24,midge,23.71666667,23.55,24.41,23.04,0.53381862,1.37,0.022508164,24
2006-07-25,midge,24.30875,24.15,24.93,23.72,0.421563472,1.21,0.017342046,24
2006-07-26,midge,25.08,24.76,26.14,24.41,0.636628347,1.73,0.025383905,24
2006-07-27,midge,26.09833333,25.97,26.67,25.62,0.366079899,1.05,0.014026946,24
2006-07-28,midge,26.26583333,26.14,26.67,25.97,0.209614899,0.7,0.007980516,24
2006-07-29,midge,25.96791667,25.97,26.32,25.45,0.272524098,0.87,0.010494646,24
2006-07-30,midge,25.82333333,25.79,26.32,25.45,0.249044551,0.87,0.009644167,24
2006-07-31,midge,25.47833333,25.365,26.14,24.93,0.479253647,1.21,0.018810243,24
2006-08-01,midge,26.24416667,26.14,27.02,25.79,0.435469928,1.23,0.016593018,24
2006-08-02,midge,26.85333333,26.755,27.38,26.32,0.355914825,1.06,0.013254028,24
2006-08-03,midge,26.79833333,26.84,27.2,26.49,0.157581357,0.71,0.005880267,24
2006-08-04,midge,26.25166667,26.23,26.84,25.62,0.440016469,1.22,0.016761468,24
2006-08-05,midge,25.9025,25.88,26.49,25.62,0.256417628,0.87,0.009899339,24
2006-08-06,midge,25.50083333,25.45,26.14,24.93,0.462120977,1.21,0.018121799,24
2006-08-07,midge,25.78708333,25.79,26.49,25.45,0.290987512,1.04,0.011284235,24
2006-08-08,midge,25.59958333,25.62,25.97,25.28,0.184637816,0.69,0.007212532,24
2006-08-09,midge,25.03916667,25.02,25.62,24.58,0.374919315,1.04,0.014973314,24
2006-08-10,midge,24.83083333,24.76,25.28,24.41,0.277534434,0.87,0.011177008,24
2006-08-11,midge,24.12083333,24.06,24.58,23.72,0.196112582,0.86,0.008130423,24
2006-08-12,midge,23.18166667,23.21,23.72,22.87,0.178414921,0.85,0.00769638,24
2006-08-13,midge,22.44833333,22.37,22.71,22.21,0.121714801,0.5,0.005421997,24
2006-08-14,midge,22.40041667,22.29,23.04,21.87,0.430555548,1.17,0.019220872,24
2006-08-15,midge,22.8175,22.87,23.04,22.71,0.103766041,0.33,0.004547652,24
2006-08-16,midge,22.88916667,22.79,23.38,22.37,0.363484545,1.01,0.0158802,24
2006-08-17,midge,22.75083333,22.625,23.55,22.04,0.520793013,1.51,0.022891162,24
2006-08-18,midge,22.69416667,22.455,23.38,22.21,0.459885777,1.17,0.020264493,24
2006-08-19,midge,23.11083333,23.04,23.38,22.87,0.187011199,0.51,0.008091928,24
2006-08-20,midge,22.8675,22.87,23.21,22.71,0.186693192,0.5,0.008164128,24
2006-08-21,midge,22.33791667,22.37,22.54,22.04,0.146138087,0.5,0.006542154,24
2006-08-22,midge,22.40041667,22.125,23.21,21.87,0.493888556,1.34,0.022048186,24
2006-08-23,midge,22.67291667,22.71,22.87,22.37,0.129764977,0.5,0.005723347,24
2006-08-24,midge,22.03916667,22.04,22.37,21.87,0.164499681,0.5,0.00746397,24
2006-08-25,midge,21.51916667,21.54,21.71,21.21,0.134549705,0.5,0.006252552,24
2006-08-26,midge,21.35375,21.29,21.71,21.04,0.215785975,0.67,0.010105296,24
2006-08-27,midge,20.91375,20.88,21.37,20.39,0.272505485,0.98,0.013029968,24
2006-08-28,midge,20.39041667,20.39,20.72,20.07,0.170943143,0.65,0.008383504,24
2006-08-29,midge,20.25,20.23,20.39,20.07,0.071748353,0.32,0.003543129,24
2006-08-30,midge,20.30333333,20.23,20.55,20.07,0.194414767,0.48,0.00957551,24
2006-08-31,midge,20.25,20.23,20.55,20.07,0.158690292,0.48,0.007836558,24
2006-09-01,midge,20.07583333,20.07,20.55,19.74,0.204235939,0.81,0.010173223,24
2006-09-02,midge,19.2425,19.26,19.74,18.77,0.274863603,0.97,0.014284194,24
2006-09-03,midge,18.61,18.61,18.77,18.29,0.156483087,0.48,0.008408548,24
2006-09-04,midge,18.71666667,18.77,18.93,18.45,0.174422442,0.48,0.009319098,24
2006-09-05,midge,18.78333333,18.77,19.09,18.45,0.188233589,0.64,0.010021309,24
2006-09-06,midge,18.97291667,18.93,19.26,18.61,0.226398632,0.65,0.011932727,24
2006-09-07,midge,19.43791667,19.09,20.72,18.61,0.708942747,2.11,0.036472157,24
2006-09-08,midge,19.81666667,19.905,20.72,18.93,0.709088004,1.79,0.035782406,24
2006-09-09,midge,20.39125,20.39,21.04,19.91,0.285555332,1.13,0.014003817,24
2006-09-10,midge,20.04958333,20.07,20.39,19.74,0.166354236,0.65,0.008297142,24
2006-09-11,midge,18.91791667,18.93,19.58,18.61,0.242594297,0.97,0.012823521,24
2006-09-12,midge,18.78583333,18.69,19.58,18.13,0.428109257,1.45,0.022788942,24
2006-09-13,midge,18.61,18.61,18.93,18.45,0.149200769,0.48,0.008017236,24
2006-09-14,midge,18.27666667,18.29,18.45,18.13,0.065319726,0.32,0.003573941,24
2006-09-15,midge,18.22333333,18.13,18.45,18.13,0.11476504,0.32,0.006297697,24
2006-09-16,midge,18.46333333,18.45,18.93,18.13,0.32998902,0.8,0.017872668,24
2006-09-17,midge,18.80583333,18.77,19.42,18.29,0.362706213,1.13,0.019286899,24
2007-06-30,midge,21.79083333,21.84,22.67,21.51,0.232807378,1.16,0.01068373,24
2007-07-01,midge,21.0775,21.01,21.51,20.68,0.2172406,0.83,0.010306754,24
2007-07-02,midge,20.09666667,20.03,20.51,19.87,0.169568933,0.64,0.008437665,24
2007-07-03,midge,20.16458333,20.19,20.84,19.38,0.481519146,1.46,0.023879449,24
2007-07-04,midge,20.04958333,20.03,20.51,19.54,0.307620308,0.97,0.015342978,24
2007-07-05,midge,20.47166667,20.595,21.17,19.87,0.522216569,1.3,0.025509236,24
2007-07-06,midge,21.23666667,21.255,21.67,20.84,0.289387159,0.83,0.013626769,24
2007-07-07,midge,21.36125,21.34,21.84,20.84,0.314881793,1,0.014740794,24
2007-07-08,midge,21.40875,21.34,21.84,20.68,0.329179646,1.16,0.01537594,24
2007-07-09,midge,20.51958333,20.51,20.68,20.35,0.124008386,0.33,0.006043416,24
2007-07-10,midge,20.6925,20.68,21.34,20.35,0.30288827,0.99,0.014637587,24
2007-07-11,midge,21.625,21.51,22.34,21.01,0.385779843,1.33,0.01783953,24
2007-07-12,midge,22.22166667,22.17,22.67,21.67,0.313058776,1,0.014087997,24
2007-07-13,midge,22.40166667,22.51,22.84,21.84,0.334997296,1,0.014954124,24
2007-07-14,midge,22.57625,22.67,23.01,22.01,0.361997027,1,0.016034418,24
2007-07-15,midge,22.64375,22.67,22.84,22.34,0.125933471,0.5,0.005561511,24
2007-07-16,midge,22.81166667,22.755,23.34,22.17,0.444059012,1.17,0.019466312,24
2007-07-17,midge,22.95375,22.755,23.68,22.17,0.620818622,1.51,0.027046501,24
2007-07-18,midge,23.0275,23.17,23.68,22.51,0.324147712,1.17,0.014076548,24
2007-07-19,midge,22.29166667,22.34,22.67,21.84,0.205673161,0.83,0.00922646,24
2007-07-20,midge,22.33208333,22.425,23.01,21.67,0.49097046,1.34,0.021984982,24
2007-07-21,midge,22.38875,22.425,22.67,22.01,0.251263113,0.66,0.01122274,24
2007-07-22,midge,22.14541667,22.17,22.67,21.84,0.22813,0.83,0.010301454,24
2007-07-23,midge,21.90333333,22.01,22.17,21.34,0.201746002,0.83,0.009210744,24
2007-07-24,midge,22.04791667,21.755,23.34,21.17,0.764881231,2.17,0.034691769,24
2007-07-25,midge,23.49,23.34,24.21,22.84,0.515254264,1.37,0.021935047,24
2007-07-26,midge,24.35708333,24.21,25.59,23.68,0.639085482,1.91,0.026238178,24
2007-07-27,midge,25.3425,25.24,26.28,24.55,0.510739021,1.73,0.020153458,24
2007-07-28,midge,25.4675,25.42,25.93,25.24,0.186669902,0.69,0.00732973,24
2007-07-29,midge,24.68125,24.89,25.42,22.84,0.754524397,2.58,0.030570753,24
2007-07-30,midge,24.47,24.465,25.07,23.68,0.397087221,1.39,0.016227512,24
2007-07-31,midge,24.86625,24.72,25.59,24.38,0.330188517,1.21,0.013278581,24
2007-08-01,midge,25.08291667,24.89,25.93,24.21,0.522739266,1.72,0.02084045,24
2007-08-02,midge,25.38,25.07,26.64,24.21,0.750588175,2.43,0.029574002,24
2007-08-03,midge,26.60125,26.46,27.17,25.93,0.463486902,1.24,0.017423501,24
2007-08-04,midge,26.85791667,26.81,27.17,26.46,0.235020428,0.71,0.008750508,24
2007-08-05,midge,25.25083333,25.42,26.46,24.03,0.497383735,2.43,0.019697716,24
2007-08-06,midge,24.38666667,24.21,25.07,24.03,0.287790181,1.04,0.011801128,24
2007-08-07,midge,24.60166667,24.38,25.76,23.86,0.736440716,1.9,0.029934586,24
2007-08-08,midge,24.92291667,24.89,25.42,24.55,0.221780917,0.87,0.008898674,24
2007-08-09,midge,24.58625,24.55,25.07,24.21,0.231419298,0.86,0.00941255,24
2007-08-10,midge,24.01625,24.03,24.72,23.68,0.294335102,1.04,0.012255664,24
2007-08-11,midge,23.93208333,23.945,24.38,23.34,0.315111839,1.04,0.013166921,24
2007-08-12,midge,24.01708333,23.945,24.55,23.52,0.381638107,1.03,0.015890277,24
2007-08-13,midge,24.34375,24.38,24.72,24.03,0.182084846,0.69,0.007479737,24
2007-08-14,midge,23.73666667,23.68,24.03,23.52,0.184924583,0.51,0.007790672,24
2007-08-15,midge,23.40083333,23.43,23.68,23.01,0.186848385,0.67,0.007984689,24
2007-08-16,midge,23.46541667,23.34,24.03,23.01,0.357965011,1.02,0.015255003,24
2007-08-17,midge,23.85208333,23.86,24.38,23.34,0.344635651,1.04,0.01444887,24
2007-08-18,midge,22.9525,22.84,23.68,22.34,0.432115625,1.34,0.018826517,24
2007-08-19,midge,22.02791667,22.01,22.34,21.67,0.185776377,0.67,0.008433679,24
2007-08-20,midge,21.83291667,21.84,22.17,21.34,0.295465427,0.83,0.013533026,24
2007-08-21,midge,21.3325,21.34,21.67,21.01,0.193486321,0.66,0.009070026,24
2007-08-22,midge,20.96666667,21.01,21.17,20.68,0.155218406,0.49,0.007403104,24
