datetime,year,date,time,dayofyr,temp_Coffin,temp_Fichter,temp_Midge,temp_OldNewbury,light_Coffin,light_Fichter,light_Midge,light_OldNewbury,week,week_day,day,minute
2011-06-29T14:31:00Z,2011,2011-06-29T00:00:00Z,1899-12-31T14:31:00Z,180,19.948,"NA",NA,"NA",6200,"NA",NA,"NA",26,4,29,31
2011-06-29T14:41:00Z,2011,2011-06-29T00:00:00Z,1899-12-31T14:41:00Z,180,19.948,"NA",NA,"NA",3272.2,"NA",NA,"NA",26,4,29,41
2011-06-29T14:51:00Z,2011,2011-06-29T00:00:00Z,1899-12-31T14:51:00Z,180,19.661999999999999,"NA",NA,"NA",2755.6,"NA",NA,"NA",26,4,29,51
2011-06-29T15:01:00Z,2011,2011-06-29T00:00:00Z,1899-12-31T15:01:00Z,180,19.567,"NA",NA,"NA",2238.9,"NA",NA,"NA",26,4,29,1
2011-06-29T15:11:00Z,2011,2011-06-29T00:00:00Z,1899-12-31T15:11:00Z,180,19.567,"NA",NA,"NA",3616.7,"NA",NA,"NA",26,4,29,11
2011-06-30T09:31:00Z,2011,2011-06-30T00:00:00Z,1899-12-31T09:31:00Z,181,19.948,"NA",NA,"NA",22044.6,"NA",NA,"NA",26,5,30,31
2011-06-30T09:41:00Z,2011,2011-06-30T00:00:00Z,1899-12-31T09:41:00Z,181,19.661999999999999,"NA",NA,"NA",4477.8,"NA",NA,"NA",26,5,30,41
2011-06-30T09:51:00Z,2011,2011-06-30T00:00:00Z,1899-12-31T09:51:00Z,181,19.757999999999999,"NA",NA,"NA",14466.8,"NA",NA,"NA",26,5,30,51
2011-06-30T10:01:00Z,2011,2011-06-30T00:00:00Z,1899-12-31T10:01:00Z,181,20.138000000000002,"NA",NA,"NA",23422.400000000001,"NA",NA,"NA",26,5,30,1
2011-06-30T10:11:00Z,2011,2011-06-30T00:00:00Z,1899-12-31T10:11:00Z,181,20.234000000000002,"NA",NA,"NA",34444.699999999997,"NA",NA,"NA",26,5,30,11
2011-06-30T10:21:00Z,2011,2011-06-30T00:00:00Z,1899-12-31T10:21:00Z,181,20.329000000000001,"NA",NA,"NA",20666.8,"NA",NA,"NA",26,5,30,21
2011-06-30T10:31:00Z,2011,2011-06-30T00:00:00Z,1899-12-31T10:31:00Z,181,20.423999999999999,"NA",NA,"NA",17222.3,"NA",NA,"NA",26,5,30,31
2011-06-30T10:41:00Z,2011,2011-06-30T00:00:00Z,1899-12-31T10:41:00Z,181,20.234000000000002,"NA",NA,"NA",19977.900000000001,"NA",NA,"NA",26,5,30,41
2011-06-30T10:51:00Z,2011,2011-06-30T00:00:00Z,1899-12-31T10:51:00Z,181,20.138000000000002,"NA",NA,"NA",24800.2,"NA",NA,"NA",26,5,30,51
2011-06-30T11:01:00Z,2011,2011-06-30T00:00:00Z,1899-12-31T11:01:00Z,181,20.042999999999999,"NA",NA,"NA",19977.900000000001,"NA",NA,"NA",26,5,30,1
2011-06-30T11:11:00Z,2011,2011-06-30T00:00:00Z,1899-12-31T11:11:00Z,181,19.757999999999999,"NA",NA,"NA",20666.8,"NA",NA,"NA",26,5,30,11
2011-06-30T11:21:00Z,2011,2011-06-30T00:00:00Z,1899-12-31T11:21:00Z,181,19.472000000000001,"NA",NA,"NA",5166.7,"NA",NA,"NA",26,5,30,21
2011-07-01T05:41:00Z,2011,2011-07-01T00:00:00Z,1899-12-31T05:41:00Z,182,19.757999999999999,"NA",NA,"NA",258.3,"NA",NA,"NA",26,6,1,41
2011-07-01T05:51:00Z,2011,2011-07-01T00:00:00Z,1899-12-31T05:51:00Z,182,19.757999999999999,"NA",NA,"NA",204.5,"NA",NA,"NA",26,6,1,51
2011-07-01T06:01:00Z,2011,2011-07-01T00:00:00Z,1899-12-31T06:01:00Z,182,19.757999999999999,"NA",NA,"NA",290.60000000000002,"NA",NA,"NA",26,6,1,1
2011-07-01T06:11:00Z,2011,2011-07-01T00:00:00Z,1899-12-31T06:11:00Z,182,19.757999999999999,"NA",NA,"NA",495.1,"NA",NA,"NA",26,6,1,11
2011-07-01T06:21:00Z,2011,2011-07-01T00:00:00Z,1899-12-31T06:21:00Z,182,19.757999999999999,"NA",NA,"NA",635.1,"NA",NA,"NA",26,6,1,21
2011-07-01T06:31:00Z,2011,2011-07-01T00:00:00Z,1899-12-31T06:31:00Z,182,19.757999999999999,"NA",NA,"NA",1033.3,"NA",NA,"NA",26,6,1,31
2011-07-01T06:41:00Z,2011,2011-07-01T00:00:00Z,1899-12-31T06:41:00Z,182,19.757999999999999,"NA",NA,"NA",1722.2,"NA",NA,"NA",26,6,1,41
2011-07-01T06:51:00Z,2011,2011-07-01T00:00:00Z,1899-12-31T06:51:00Z,182,19.853000000000002,"NA",NA,"NA",2583.4,"NA",NA,"NA",26,6,1,51
2011-07-01T07:01:00Z,2011,2011-07-01T00:00:00Z,1899-12-31T07:01:00Z,182,19.757999999999999,"NA",NA,"NA",1463.9,"NA",NA,"NA",26,6,1,1
2011-07-01T07:11:00Z,2011,2011-07-01T00:00:00Z,1899-12-31T07:11:00Z,182,19.757999999999999,"NA",NA,"NA",2066.6999999999998,"NA",NA,"NA",26,6,1,11
2011-07-01T07:21:00Z,2011,2011-07-01T00:00:00Z,1899-12-31T07:21:00Z,182,19.853000000000002,"NA",NA,"NA",2411.1,"NA",NA,"NA",26,6,1,21
2011-07-01T07:31:00Z,2011,2011-07-01T00:00:00Z,1899-12-31T07:31:00Z,182,19.853000000000002,"NA",NA,"NA",2411.1,"NA",NA,"NA",26,6,1,31
2011-07-02T01:51:00Z,2011,2011-07-02T00:00:00Z,1899-12-31T01:51:00Z,183,20.234000000000002,"NA",NA,"NA",0,"NA",NA,"NA",27,7,2,51
2011-07-02T02:01:00Z,2011,2011-07-02T00:00:00Z,1899-12-31T02:01:00Z,183,20.234000000000002,"NA",NA,"NA",0,"NA",NA,"NA",27,7,2,1
2011-07-02T02:11:00Z,2011,2011-07-02T00:00:00Z,1899-12-31T02:11:00Z,183,20.234000000000002,"NA",NA,"NA",0,"NA",NA,"NA",27,7,2,11
2011-07-02T02:21:00Z,2011,2011-07-02T00:00:00Z,1899-12-31T02:21:00Z,183,20.234000000000002,"NA",NA,"NA",0,"NA",NA,"NA",27,7,2,21
2011-07-02T02:31:00Z,2011,2011-07-02T00:00:00Z,1899-12-31T02:31:00Z,183,20.234000000000002,"NA",NA,"NA",0,"NA",NA,"NA",27,7,2,31
2011-07-02T02:41:00Z,2011,2011-07-02T00:00:00Z,1899-12-31T02:41:00Z,183,20.234000000000002,"NA",NA,"NA",0,"NA",NA,"NA",27,7,2,41
2011-07-02T02:51:00Z,2011,2011-07-02T00:00:00Z,1899-12-31T02:51:00Z,183,20.234000000000002,"NA",NA,"NA",0,"NA",NA,"NA",27,7,2,51
2011-07-02T03:01:00Z,2011,2011-07-02T00:00:00Z,1899-12-31T03:01:00Z,183,20.234000000000002,"NA",NA,"NA",0,"NA",NA,"NA",27,7,2,1
2011-07-02T03:11:00Z,2011,2011-07-02T00:00:00Z,1899-12-31T03:11:00Z,183,20.234000000000002,"NA",NA,"NA",0,"NA",NA,"NA",27,7,2,11
2011-07-02T03:21:00Z,2011,2011-07-02T00:00:00Z,1899-12-31T03:21:00Z,183,20.138000000000002,"NA",NA,"NA",0,"NA",NA,"NA",27,7,2,21
2011-07-02T03:31:00Z,2011,2011-07-02T00:00:00Z,1899-12-31T03:31:00Z,183,20.234000000000002,"NA",NA,"NA",0,"NA",NA,"NA",27,7,2,31
2011-07-02T03:41:00Z,2011,2011-07-02T00:00:00Z,1899-12-31T03:41:00Z,183,20.138000000000002,"NA",NA,"NA",0,"NA",NA,"NA",27,7,2,41
2011-07-02T22:01:00Z,2011,2011-07-02T00:00:00Z,1899-12-31T22:01:00Z,183,21.951000000000001,"NA",NA,"NA",0,"NA",NA,"NA",27,7,2,1
2011-07-02T22:11:00Z,2011,2011-07-02T00:00:00Z,1899-12-31T22:11:00Z,183,21.855,"NA",NA,"NA",0,"NA",NA,"NA",27,7,2,11
2011-07-02T22:21:00Z,2011,2011-07-02T00:00:00Z,1899-12-31T22:21:00Z,183,21.855,"NA",NA,"NA",0,"NA",NA,"NA",27,7,2,21
2011-07-02T22:31:00Z,2011,2011-07-02T00:00:00Z,1899-12-31T22:31:00Z,183,21.855,"NA",NA,"NA",0,"NA",NA,"NA",27,7,2,31
2011-07-02T22:41:00Z,2011,2011-07-02T00:00:00Z,1899-12-31T22:41:00Z,183,21.855,"NA",NA,"NA",0,"NA",NA,"NA",27,7,2,41
2011-07-02T22:51:00Z,2011,2011-07-02T00:00:00Z,1899-12-31T22:51:00Z,183,21.76,"NA",NA,"NA",0,"NA",NA,"NA",27,7,2,51
2011-07-02T23:01:00Z,2011,2011-07-02T00:00:00Z,1899-12-31T23:01:00Z,183,21.76,"NA",NA,"NA",0,"NA",NA,"NA",27,7,2,1
2011-07-02T23:11:00Z,2011,2011-07-02T00:00:00Z,1899-12-31T23:11:00Z,183,21.76,"NA",NA,"NA",0,"NA",NA,"NA",27,7,2,11
2011-07-02T23:21:00Z,2011,2011-07-02T00:00:00Z,1899-12-31T23:21:00Z,183,21.855,"NA",NA,"NA",0,"NA",NA,"NA",27,7,2,21
2011-07-02T23:31:00Z,2011,2011-07-02T00:00:00Z,1899-12-31T23:31:00Z,183,21.76,"NA",NA,"NA",0,"NA",NA,"NA",27,7,2,31
2011-07-02T23:41:00Z,2011,2011-07-02T00:00:00Z,1899-12-31T23:41:00Z,183,21.76,"NA",NA,"NA",0,"NA",NA,"NA",27,7,2,41
2011-07-02T23:51:00Z,2011,2011-07-02T00:00:00Z,1899-12-31T23:51:00Z,183,21.76,"NA",NA,"NA",0,"NA",NA,"NA",27,7,2,51
2011-07-03T18:11:00Z,2011,2011-07-03T00:00:00Z,1899-12-31T18:11:00Z,184,22.045999999999999,"NA",NA,"NA",1894.5,"NA",NA,"NA",27,1,3,11
2011-07-03T18:21:00Z,2011,2011-07-03T00:00:00Z,1899-12-31T18:21:00Z,184,22.045999999999999,"NA",NA,"NA",2066.6999999999998,"NA",NA,"NA",27,1,3,21
2011-07-03T18:31:00Z,2011,2011-07-03T00:00:00Z,1899-12-31T18:31:00Z,184,22.141999999999999,"NA",NA,"NA",2583.4,"NA",NA,"NA",27,1,3,31
2011-07-03T18:41:00Z,2011,2011-07-03T00:00:00Z,1899-12-31T18:41:00Z,184,22.141999999999999,"NA",NA,"NA",2497.1999999999998,"NA",NA,"NA",27,1,3,41
2011-07-03T18:51:00Z,2011,2011-07-03T00:00:00Z,1899-12-31T18:51:00Z,184,22.045999999999999,"NA",NA,"NA",1550,"NA",NA,"NA",27,1,3,51
2011-07-03T19:01:00Z,2011,2011-07-03T00:00:00Z,1899-12-31T19:01:00Z,184,22.045999999999999,"NA",NA,"NA",979.5,"NA",NA,"NA",27,1,3,1
2011-07-03T19:11:00Z,2011,2011-07-03T00:00:00Z,1899-12-31T19:11:00Z,184,22.045999999999999,"NA",NA,"NA",312.2,"NA",NA,"NA",27,1,3,11
2011-07-03T19:21:00Z,2011,2011-07-03T00:00:00Z,1899-12-31T19:21:00Z,184,22.045999999999999,"NA",NA,"NA",290.60000000000002,"NA",NA,"NA",27,1,3,21
2011-07-03T19:31:00Z,2011,2011-07-03T00:00:00Z,1899-12-31T19:31:00Z,184,21.951000000000001,"NA",NA,"NA",344.4,"NA",NA,"NA",27,1,3,31
2011-07-03T19:41:00Z,2011,2011-07-03T00:00:00Z,1899-12-31T19:41:00Z,184,21.951000000000001,"NA",NA,"NA",215.3,"NA",NA,"NA",27,1,3,41
2011-07-03T19:51:00Z,2011,2011-07-03T00:00:00Z,1899-12-31T19:51:00Z,184,21.951000000000001,"NA",NA,"NA",172.2,"NA",NA,"NA",27,1,3,51
2011-07-03T20:01:00Z,2011,2011-07-03T00:00:00Z,1899-12-31T20:01:00Z,184,21.951000000000001,"NA",NA,"NA",86.1,"NA",NA,"NA",27,1,3,1
2011-07-04T14:21:00Z,2011,2011-07-04T00:00:00Z,1899-12-31T14:21:00Z,185,22.428999999999998,"NA",NA,"NA",6544.5,"NA",NA,"NA",27,2,4,21
2011-07-04T14:31:00Z,2011,2011-07-04T00:00:00Z,1899-12-31T14:31:00Z,185,22.716999999999999,"NA",NA,"NA",8611.2000000000007,"NA",NA,"NA",27,2,4,31
2011-07-04T14:41:00Z,2011,2011-07-04T00:00:00Z,1899-12-31T14:41:00Z,185,22.524999999999999,"NA",NA,"NA",6544.5,"NA",NA,"NA",27,2,4,41
2011-07-04T14:51:00Z,2011,2011-07-04T00:00:00Z,1899-12-31T14:51:00Z,185,22.524999999999999,"NA",NA,"NA",6544.5,"NA",NA,"NA",27,2,4,51
2011-07-04T15:01:00Z,2011,2011-07-04T00:00:00Z,1899-12-31T15:01:00Z,185,22.238,"NA",NA,"NA",3444.5,"NA",NA,"NA",27,2,4,1
2011-07-04T15:11:00Z,2011,2011-07-04T00:00:00Z,1899-12-31T15:11:00Z,185,22.332999999999998,"NA",NA,"NA",6544.5,"NA",NA,"NA",27,2,4,11
2011-07-04T15:21:00Z,2011,2011-07-04T00:00:00Z,1899-12-31T15:21:00Z,185,22.238,"NA",NA,"NA",6200,"NA",NA,"NA",27,2,4,21
2011-07-04T15:31:00Z,2011,2011-07-04T00:00:00Z,1899-12-31T15:31:00Z,185,21.76,"NA",NA,"NA",2325,"NA",NA,"NA",27,2,4,31
2011-07-04T15:41:00Z,2011,2011-07-04T00:00:00Z,1899-12-31T15:41:00Z,185,21.855,"NA",NA,"NA",2497.1999999999998,"NA",NA,"NA",27,2,4,41
2011-07-04T15:51:00Z,2011,2011-07-04T00:00:00Z,1899-12-31T15:51:00Z,185,21.855,"NA",NA,"NA",4822.3,"NA",NA,"NA",27,2,4,51
2011-07-04T16:01:00Z,2011,2011-07-04T00:00:00Z,1899-12-31T16:01:00Z,185,21.855,"NA",NA,"NA",3961.1,"NA",NA,"NA",27,2,4,1
2011-07-04T16:11:00Z,2011,2011-07-04T00:00:00Z,1899-12-31T16:11:00Z,185,21.855,"NA",NA,"NA",3961.1,"NA",NA,"NA",27,2,4,11
2011-07-05T10:31:00Z,2011,2011-07-05T00:00:00Z,1899-12-31T10:31:00Z,186,23.196000000000002,"NA",NA,"NA",38578,"NA",NA,"NA",27,3,5,31
2011-07-05T10:41:00Z,2011,2011-07-05T00:00:00Z,1899-12-31T10:41:00Z,186,23.388000000000002,"NA",NA,"NA",17911.2,"NA",NA,"NA",27,3,5,41
2011-07-05T10:51:00Z,2011,2011-07-05T00:00:00Z,1899-12-31T10:51:00Z,186,23.292000000000002,"NA",NA,"NA",33066.9,"NA",NA,"NA",27,3,5,51
2011-07-05T11:01:00Z,2011,2011-07-05T00:00:00Z,1899-12-31T11:01:00Z,186,23.388000000000002,"NA",NA,"NA",24800.2,"NA",NA,"NA",27,3,5,1
2011-07-05T11:11:00Z,2011,2011-07-05T00:00:00Z,1899-12-31T11:11:00Z,186,23.388000000000002,"NA",NA,"NA",30311.3,"NA",NA,"NA",27,3,5,11
2011-07-05T11:21:00Z,2011,2011-07-05T00:00:00Z,1899-12-31T11:21:00Z,186,23.388000000000002,"NA",NA,"NA",44089.2,"NA",NA,"NA",27,3,5,21
2011-07-05T11:31:00Z,2011,2011-07-05T00:00:00Z,1899-12-31T11:31:00Z,186,23.292000000000002,"NA",NA,"NA",5338.9,"NA",NA,"NA",27,3,5,31
2011-07-05T11:41:00Z,2011,2011-07-05T00:00:00Z,1899-12-31T11:41:00Z,186,23.292000000000002,"NA",NA,"NA",4994.5,"NA",NA,"NA",27,3,5,41
2011-07-05T11:51:00Z,2011,2011-07-05T00:00:00Z,1899-12-31T11:51:00Z,186,23.388000000000002,"NA",NA,"NA",19977.900000000001,"NA",NA,"NA",27,3,5,51
2011-07-05T12:01:00Z,2011,2011-07-05T00:00:00Z,1899-12-31T12:01:00Z,186,23.484000000000002,"NA",NA,"NA",20666.8,"NA",NA,"NA",27,3,5,1
2011-07-05T12:11:00Z,2011,2011-07-05T00:00:00Z,1899-12-31T12:11:00Z,186,23.196000000000002,"NA",NA,"NA",3100,"NA",NA,"NA",27,3,5,11
2011-07-05T12:21:00Z,2011,2011-07-05T00:00:00Z,1899-12-31T12:21:00Z,186,23.1,"NA",NA,"NA",3961.1,"NA",NA,"NA",27,3,5,21
2011-07-06T06:41:00Z,2011,2011-07-06T00:00:00Z,1899-12-31T06:41:00Z,187,22.524999999999999,"NA",NA,"NA",1377.8,"NA",NA,"NA",27,4,6,41
2011-07-06T06:51:00Z,2011,2011-07-06T00:00:00Z,1899-12-31T06:51:00Z,187,22.524999999999999,"NA",NA,"NA",2066.6999999999998,"NA",NA,"NA",27,4,6,51
2011-07-06T07:01:00Z,2011,2011-07-06T00:00:00Z,1899-12-31T07:01:00Z,187,22.524999999999999,"NA",NA,"NA",1377.8,"NA",NA,"NA",27,4,6,1
2011-07-06T07:11:00Z,2011,2011-07-06T00:00:00Z,1899-12-31T07:11:00Z,187,22.620999999999999,"NA",NA,"NA",3961.1,"NA",NA,"NA",27,4,6,11
2011-07-06T07:21:00Z,2011,2011-07-06T00:00:00Z,1899-12-31T07:21:00Z,187,22.620999999999999,"NA",NA,"NA",3100,"NA",NA,"NA",27,4,6,21
2011-07-06T07:31:00Z,2011,2011-07-06T00:00:00Z,1899-12-31T07:31:00Z,187,22.524999999999999,"NA",NA,"NA",1894.5,"NA",NA,"NA",27,4,6,31
2011-07-06T07:41:00Z,2011,2011-07-06T00:00:00Z,1899-12-31T07:41:00Z,187,22.524999999999999,"NA",NA,"NA",1463.9,"NA",NA,"NA",27,4,6,41
2011-07-06T07:51:00Z,2011,2011-07-06T00:00:00Z,1899-12-31T07:51:00Z,187,22.524999999999999,"NA",NA,"NA",1011.8,"NA",NA,"NA",27,4,6,51
2011-07-06T08:01:00Z,2011,2011-07-06T00:00:00Z,1899-12-31T08:01:00Z,187,22.524999999999999,"NA",NA,"NA",1130.2,"NA",NA,"NA",27,4,6,1
2011-07-06T08:11:00Z,2011,2011-07-06T00:00:00Z,1899-12-31T08:11:00Z,187,22.524999999999999,"NA",NA,"NA",1808.3,"NA",NA,"NA",27,4,6,11
2011-07-06T08:21:00Z,2011,2011-07-06T00:00:00Z,1899-12-31T08:21:00Z,187,22.620999999999999,"NA",NA,"NA",2238.9,"NA",NA,"NA",27,4,6,21
2011-07-06T08:31:00Z,2011,2011-07-06T00:00:00Z,1899-12-31T08:31:00Z,187,22.716999999999999,"NA",NA,"NA",4133.3999999999996,"NA",NA,"NA",27,4,6,31
2011-07-07T02:51:00Z,2011,2011-07-07T00:00:00Z,1899-12-31T02:51:00Z,188,21.472999999999999,"NA",NA,"NA",0,"NA",NA,"NA",27,5,7,51
2011-07-07T03:01:00Z,2011,2011-07-07T00:00:00Z,1899-12-31T03:01:00Z,188,21.472999999999999,"NA",NA,"NA",0,"NA",NA,"NA",27,5,7,1
2011-07-07T03:11:00Z,2011,2011-07-07T00:00:00Z,1899-12-31T03:11:00Z,188,21.568999999999999,"NA",NA,"NA",0,"NA",NA,"NA",27,5,7,11
2011-07-07T03:21:00Z,2011,2011-07-07T00:00:00Z,1899-12-31T03:21:00Z,188,21.664000000000001,"NA",NA,"NA",0,"NA",NA,"NA",27,5,7,21
2011-07-07T03:31:00Z,2011,2011-07-07T00:00:00Z,1899-12-31T03:31:00Z,188,21.664000000000001,"NA",NA,"NA",0,"NA",NA,"NA",27,5,7,31
2011-07-07T03:41:00Z,2011,2011-07-07T00:00:00Z,1899-12-31T03:41:00Z,188,21.664000000000001,"NA",NA,"NA",0,"NA",NA,"NA",27,5,7,41
2011-07-07T03:51:00Z,2011,2011-07-07T00:00:00Z,1899-12-31T03:51:00Z,188,21.568999999999999,"NA",NA,"NA",0,"NA",NA,"NA",27,5,7,51
2011-07-07T04:01:00Z,2011,2011-07-07T00:00:00Z,1899-12-31T04:01:00Z,188,21.664000000000001,"NA",NA,"NA",0,"NA",NA,"NA",27,5,7,1
2011-07-07T04:11:00Z,2011,2011-07-07T00:00:00Z,1899-12-31T04:11:00Z,188,21.568999999999999,"NA",NA,"NA",0,"NA",NA,"NA",27,5,7,11
2011-07-07T04:21:00Z,2011,2011-07-07T00:00:00Z,1899-12-31T04:21:00Z,188,21.568999999999999,"NA",NA,"NA",0,"NA",NA,"NA",27,5,7,21
2011-07-07T04:31:00Z,2011,2011-07-07T00:00:00Z,1899-12-31T04:31:00Z,188,21.568999999999999,"NA",NA,"NA",0,"NA",NA,"NA",27,5,7,31
2011-07-07T04:41:00Z,2011,2011-07-07T00:00:00Z,1899-12-31T04:41:00Z,188,21.568999999999999,"NA",NA,"NA",0,"NA",NA,"NA",27,5,7,41
2011-07-07T23:01:00Z,2011,2011-07-07T00:00:00Z,1899-12-31T23:01:00Z,188,22.238,"NA",NA,"NA",0,"NA",NA,"NA",27,5,7,1
2011-07-07T23:11:00Z,2011,2011-07-07T00:00:00Z,1899-12-31T23:11:00Z,188,22.141999999999999,"NA",NA,"NA",0,"NA",NA,"NA",27,5,7,11
2011-07-07T23:21:00Z,2011,2011-07-07T00:00:00Z,1899-12-31T23:21:00Z,188,22.141999999999999,"NA",NA,"NA",0,"NA",NA,"NA",27,5,7,21
2011-07-07T23:31:00Z,2011,2011-07-07T00:00:00Z,1899-12-31T23:31:00Z,188,22.141999999999999,"NA",NA,"NA",0,"NA",NA,"NA",27,5,7,31
2011-07-07T23:41:00Z,2011,2011-07-07T00:00:00Z,1899-12-31T23:41:00Z,188,22.141999999999999,"NA",NA,"NA",0,"NA",NA,"NA",27,5,7,41
2011-07-07T23:51:00Z,2011,2011-07-07T00:00:00Z,1899-12-31T23:51:00Z,188,22.141999999999999,"NA",NA,"NA",0,"NA",NA,"NA",27,5,7,51
2011-07-08T00:01:00Z,2011,2011-07-08T00:00:00Z,1899-12-31T00:01:00Z,189,22.045999999999999,"NA",NA,"NA",0,"NA",NA,"NA",27,6,8,1
2011-07-08T00:11:00Z,2011,2011-07-08T00:00:00Z,1899-12-31T00:11:00Z,189,22.045999999999999,"NA",NA,"NA",0,"NA",NA,"NA",27,6,8,11
2011-07-08T00:21:00Z,2011,2011-07-08T00:00:00Z,1899-12-31T00:21:00Z,189,22.045999999999999,"NA",NA,"NA",0,"NA",NA,"NA",27,6,8,21
2011-07-08T00:31:00Z,2011,2011-07-08T00:00:00Z,1899-12-31T00:31:00Z,189,22.045999999999999,"NA",NA,"NA",0,"NA",NA,"NA",27,6,8,31
2011-07-08T00:41:00Z,2011,2011-07-08T00:00:00Z,1899-12-31T00:41:00Z,189,22.045999999999999,"NA",NA,"NA",0,"NA",NA,"NA",27,6,8,41
2011-07-08T00:51:00Z,2011,2011-07-08T00:00:00Z,1899-12-31T00:51:00Z,189,22.045999999999999,"NA",NA,"NA",0,"NA",NA,"NA",27,6,8,51
2011-07-08T19:11:00Z,2011,2011-07-08T00:00:00Z,1899-12-31T19:11:00Z,189,23.581,"NA",NA,"NA",473.6,"NA",NA,"NA",27,6,8,11
2011-07-08T19:21:00Z,2011,2011-07-08T00:00:00Z,1899-12-31T19:21:00Z,189,23.581,"NA",NA,"NA",333.7,"NA",NA,"NA",27,6,8,21
2011-07-08T19:31:00Z,2011,2011-07-08T00:00:00Z,1899-12-31T19:31:00Z,189,23.484000000000002,"NA",NA,"NA",75.3,"NA",NA,"NA",27,6,8,31
2011-07-08T19:41:00Z,2011,2011-07-08T00:00:00Z,1899-12-31T19:41:00Z,189,23.484000000000002,"NA",NA,"NA",129.19999999999999,"NA",NA,"NA",27,6,8,41
2011-07-08T19:51:00Z,2011,2011-07-08T00:00:00Z,1899-12-31T19:51:00Z,189,23.484000000000002,"NA",NA,"NA",64.599999999999994,"NA",NA,"NA",27,6,8,51
2011-07-08T20:01:00Z,2011,2011-07-08T00:00:00Z,1899-12-31T20:01:00Z,189,23.484000000000002,"NA",NA,"NA",21.5,"NA",NA,"NA",27,6,8,1
2011-07-08T20:11:00Z,2011,2011-07-08T00:00:00Z,1899-12-31T20:11:00Z,189,23.484000000000002,"NA",NA,"NA",21.5,"NA",NA,"NA",27,6,8,11
2011-07-08T20:21:00Z,2011,2011-07-08T00:00:00Z,1899-12-31T20:21:00Z,189,23.484000000000002,"NA",NA,"NA",10.8,"NA",NA,"NA",27,6,8,21
2011-07-08T20:31:00Z,2011,2011-07-08T00:00:00Z,1899-12-31T20:31:00Z,189,23.484000000000002,"NA",NA,"NA",21.5,"NA",NA,"NA",27,6,8,31
2011-07-08T20:41:00Z,2011,2011-07-08T00:00:00Z,1899-12-31T20:41:00Z,189,23.484000000000002,"NA",NA,"NA",0,"NA",NA,"NA",27,6,8,41
2011-07-08T20:51:00Z,2011,2011-07-08T00:00:00Z,1899-12-31T20:51:00Z,189,23.388000000000002,"NA",NA,"NA",0,"NA",NA,"NA",27,6,8,51
2011-07-08T21:01:00Z,2011,2011-07-08T00:00:00Z,1899-12-31T21:01:00Z,189,23.292000000000002,"NA",NA,"NA",0,"NA",NA,"NA",27,6,8,1
2011-07-09T15:21:00Z,2011,2011-07-09T00:00:00Z,1899-12-31T15:21:00Z,190,22.428999999999998,"NA",NA,"NA",5166.7,"NA",NA,"NA",28,7,9,21
2011-07-09T15:31:00Z,2011,2011-07-09T00:00:00Z,1899-12-31T15:31:00Z,190,22.620999999999999,"NA",NA,"NA",4994.5,"NA",NA,"NA",28,7,9,31
2011-07-09T15:41:00Z,2011,2011-07-09T00:00:00Z,1899-12-31T15:41:00Z,190,22.524999999999999,"NA",NA,"NA",5511.1,"NA",NA,"NA",28,7,9,41
2011-07-09T15:51:00Z,2011,2011-07-09T00:00:00Z,1899-12-31T15:51:00Z,190,22.524999999999999,"NA",NA,"NA",5166.7,"NA",NA,"NA",28,7,9,51
2011-07-09T16:01:00Z,2011,2011-07-09T00:00:00Z,1899-12-31T16:01:00Z,190,22.428999999999998,"NA",NA,"NA",3272.2,"NA",NA,"NA",28,7,9,1
2011-07-09T16:11:00Z,2011,2011-07-09T00:00:00Z,1899-12-31T16:11:00Z,190,22.620999999999999,"NA",NA,"NA",4822.3,"NA",NA,"NA",28,7,9,11
2011-07-09T16:21:00Z,2011,2011-07-09T00:00:00Z,1899-12-31T16:21:00Z,190,22.620999999999999,"NA",NA,"NA",5166.7,"NA",NA,"NA",28,7,9,21
2011-07-09T16:31:00Z,2011,2011-07-09T00:00:00Z,1899-12-31T16:31:00Z,190,22.716999999999999,"NA",NA,"NA",4994.5,"NA",NA,"NA",28,7,9,31
2011-07-09T16:41:00Z,2011,2011-07-09T00:00:00Z,1899-12-31T16:41:00Z,190,22.812000000000001,"NA",NA,"NA",1550,"NA",NA,"NA",28,7,9,41
2011-07-09T16:51:00Z,2011,2011-07-09T00:00:00Z,1899-12-31T16:51:00Z,190,22.716999999999999,"NA",NA,"NA",2927.8,"NA",NA,"NA",28,7,9,51
2011-07-09T17:01:00Z,2011,2011-07-09T00:00:00Z,1899-12-31T17:01:00Z,190,22.812000000000001,"NA",NA,"NA",2927.8,"NA",NA,"NA",28,7,9,1
2011-07-09T17:11:00Z,2011,2011-07-09T00:00:00Z,1899-12-31T17:11:00Z,190,22.908000000000001,"NA",NA,"NA",2497.1999999999998,"NA",NA,"NA",28,7,9,11
2011-07-10T11:31:00Z,2011,2011-07-10T00:00:00Z,1899-12-31T11:31:00Z,191,23.677,"NA",NA,"NA",28933.5,"NA",NA,"NA",28,1,10,31
2011-07-10T11:41:00Z,2011,2011-07-10T00:00:00Z,1899-12-31T11:41:00Z,191,23.677,"NA",NA,"NA",22044.6,"NA",NA,"NA",28,1,10,41
2011-07-10T11:51:00Z,2011,2011-07-10T00:00:00Z,1899-12-31T11:51:00Z,191,23.677,"NA",NA,"NA",16533.400000000001,"NA",NA,"NA",28,1,10,51
