datetime,year,date,time,dayofyr,coffin,fichter,newbury,midge,coffin_flag,fichter_flag,newbury_flag,midge_flag
2011-08-28 06:00,2011,2011-08-28,6:00:00,240,21.47,21.97,20.02,21.84,,,,
2011-08-28 07:00,2011,2011-08-28,7:00:00,240,21.8,21.8,19.7,21.51,,,,
2011-08-28 08:00,2011,2011-08-28,8:00:00,240,21.64,21.8,19.7,21.51,,,,
2011-08-28 09:00,2011,2011-08-28,9:00:00,240,21.64,21.8,19.7,21.51,,,,
2011-08-28 10:00,2011,2011-08-28,10:00:00,240,21.64,21.63,19.7,21.51,,,,
2011-08-28 11:00,2011,2011-08-28,11:00:00,240,20.48,21.63,19.86,21.34,,,,
2011-08-28 12:00,2011,2011-08-28,12:00:00,240,20.32,21.63,20.18,21.34,,,,
2011-08-28 13:00,2011,2011-08-28,13:00:00,240,20.98,21.63,20.34,21.34,,,,
2011-08-28 14:00,2011,2011-08-28,14:00:00,240,21.8,21.46,20.67,21.34,,,,
2011-08-28 15:00,2011,2011-08-28,15:00:00,240,21.8,21.3,21,21.18,,,,
2011-08-28 16:00,2011,2011-08-28,16:00:00,240,21.8,21.3,20.84,21.01,,,,
2011-08-28 17:00,2011,2011-08-28,17:00:00,240,21.31,21.13,20.67,21.01,,,,
2011-08-28 18:00,2011,2011-08-28,18:00:00,240,21.47,21.13,20.51,20.84,,,,
2011-08-28 19:00,2011,2011-08-28,19:00:00,240,21.14,20.8,19.37,20.68,,,,
2011-08-28 20:00,2011,2011-08-28,20:00:00,240,20.81,20.64,20.02,20.52,,,,
2011-08-28 21:00,2011,2011-08-28,21:00:00,240,20.81,20.64,20.34,20.52,,,,
2011-08-28 22:00,2011,2011-08-28,22:00:00,240,20.65,20.47,20.34,20.36,,,,
2011-08-28 23:00,2011,2011-08-28,23:00:00,240,20.48,20.47,20.02,20.36,,,,
2011-08-29 00:00,2011,2011-08-29,0:00:00,241,20.65,20.47,20.02,20.36,,,,
2011-08-29 01:00,2011,2011-08-29,1:00:00,241,20.81,20.47,18.89,20.52,,,,
2011-08-29 02:00,2011,2011-08-29,2:00:00,241,20.65,20.47,20.18,20.52,,,,
2011-08-29 03:00,2011,2011-08-29,3:00:00,241,20.98,20.31,20.18,20.68,,,,
2011-08-29 04:00,2011,2011-08-29,4:00:00,241,21.14,20.64,20.02,20.68,,,,
2011-08-29 05:00,2011,2011-08-29,5:00:00,241,21.31,20.97,18.4,20.84,,,,
2011-08-29 06:00,2011,2011-08-29,6:00:00,241,21.31,20.97,18.56,21.01,,,,
2011-08-29 07:00,2011,2011-08-29,7:00:00,241,21.14,21.13,18.72,21.34,,,,
2011-08-29 08:00,2011,2011-08-29,8:00:00,241,21.31,20.97,19.21,21.34,,,,
2011-08-29 09:00,2011,2011-08-29,9:00:00,241,21.31,20.64,19.21,21.51,,,,
2011-08-29 10:00,2011,2011-08-29,10:00:00,241,20.98,20.8,19.05,21.51,,,,
2011-08-29 11:00,2011,2011-08-29,11:00:00,241,20.98,20.97,19.21,21.51,,,,
2011-08-29 12:00,2011,2011-08-29,12:00:00,241,20.98,20.64,19.54,21.51,,,,
2011-08-29 13:00,2011,2011-08-29,13:00:00,241,20.98,20.64,19.7,21.34,,,,
2011-08-29 14:00,2011,2011-08-29,14:00:00,241,20.81,20.64,20.02,21.34,,,,
2011-08-29 15:00,2011,2011-08-29,15:00:00,241,20.48,20.64,20.18,21.34,,,,
2011-08-29 16:00,2011,2011-08-29,16:00:00,241,20.32,20.47,20.02,21.18,,,,
2011-08-29 17:00,2011,2011-08-29,17:00:00,241,20.16,20.31,19.54,21.18,,,,
2011-08-29 18:00,2011,2011-08-29,18:00:00,241,20.32,20.47,20.18,21.18,,,,
2011-08-29 19:00,2011,2011-08-29,19:00:00,241,20.32,20.47,20.34,21.01,,,,
2011-08-29 20:00,2011,2011-08-29,20:00:00,241,20.16,20.31,20.34,21.01,,,,
2011-08-29 21:00,2011,2011-08-29,21:00:00,241,20.16,20.47,20.51,21.01,,,,
2011-08-29 22:00,2011,2011-08-29,22:00:00,241,20,20.47,20.51,20.84,,,,
2011-08-29 23:00,2011,2011-08-29,23:00:00,241,20.16,20.47,20.34,20.84,,,,
2011-08-30 00:00,2011,2011-08-30,0:00:00,242,20,20.31,20.51,20.84,,,,
2011-08-30 01:00,2011,2011-08-30,1:00:00,242,20.16,20.31,20.51,20.84,,,,
2011-08-30 02:00,2011,2011-08-30,2:00:00,242,20.32,20.47,20.67,21.01,,,,
2011-08-30 03:00,2011,2011-08-30,3:00:00,242,20.81,20.64,21,21.01,,,,
2011-08-30 04:00,2011,2011-08-30,4:00:00,242,21.14,20.64,20.84,21.01,,,,
2011-08-30 05:00,2011,2011-08-30,5:00:00,242,21.31,21.13,20.51,21.01,,,,
2011-08-30 06:00,2011,2011-08-30,6:00:00,242,21.14,21.46,20.51,21.01,,,,
2011-08-30 07:00,2011,2011-08-30,7:00:00,242,20.98,21.63,21.17,21.34,,,,
2011-08-30 08:00,2011,2011-08-30,8:00:00,242,21.14,21.63,21,21.68,,,,
2011-08-30 09:00,2011,2011-08-30,9:00:00,242,21.31,21.46,21.33,21.68,,,,
2011-08-30 10:00,2011,2011-08-30,10:00:00,242,21.14,20.97,21.5,21.84,,,,
2011-08-30 11:00,2011,2011-08-30,11:00:00,242,20.98,20.97,21.33,21.84,,,,
2011-08-30 12:00,2011,2011-08-30,12:00:00,242,20.98,20.97,21.67,21.84,,,,
2011-08-30 13:00,2011,2011-08-30,13:00:00,242,20.98,20.97,21.5,21.84,,,,
2011-08-30 14:00,2011,2011-08-30,14:00:00,242,20.98,20.97,21.67,21.84,,,,
2011-08-30 15:00,2011,2011-08-30,15:00:00,242,20.81,21.13,21.5,21.84,,,,
2011-08-30 16:00,2011,2011-08-30,16:00:00,242,20.65,21.13,21.5,21.68,,,,
2011-08-30 17:00,2011,2011-08-30,17:00:00,242,20.65,21.13,21.5,21.68,,,,
2011-08-30 18:00,2011,2011-08-30,18:00:00,242,20.65,21.13,21.5,21.68,,,,
2011-08-30 19:00,2011,2011-08-30,19:00:00,242,20.48,20.97,21.33,21.51,,,,
2011-08-30 20:00,2011,2011-08-30,20:00:00,242,20.32,20.97,21.33,21.51,,,,
2011-08-30 21:00,2011,2011-08-30,21:00:00,242,20.32,20.97,21.17,21.34,,,,
2011-08-30 22:00,2011,2011-08-30,22:00:00,242,20.32,20.97,21.17,21.34,,,,
2011-08-30 23:00,2011,2011-08-30,23:00:00,242,20.32,20.8,21.17,21.34,,,,
2011-08-31 00:00,2011,2011-08-31,0:00:00,243,20.16,20.8,21.17,21.18,,,,
2011-08-31 01:00,2011,2011-08-31,1:00:00,243,20.32,20.8,21.33,21.34,,,,
2011-08-31 02:00,2011,2011-08-31,2:00:00,243,20.48,20.8,21.5,21.51,,,,
2011-08-31 03:00,2011,2011-08-31,3:00:00,243,20.98,20.97,21.67,21.34,,,,
2011-08-31 04:00,2011,2011-08-31,4:00:00,243,20.98,21.3,21.67,21.34,,,,
2011-08-31 05:00,2011,2011-08-31,5:00:00,243,20.98,21.3,21.83,21.34,,,,
2011-08-31 06:00,2011,2011-08-31,6:00:00,243,21.31,21.3,22.17,21.51,,,,
2011-08-31 07:00,2011,2011-08-31,7:00:00,243,21.47,21.3,22,21.51,,,,
2011-08-31 08:00,2011,2011-08-31,8:00:00,243,21.47,21.3,22.17,22.18,,,,
2011-08-31 09:00,2011,2011-08-31,9:00:00,243,21.31,21.46,22.33,22.51,,,,
2011-08-31 10:00,2011,2011-08-31,10:00:00,243,21.14,21.3,22.67,22.51,,,,
2011-08-31 11:00,2011,2011-08-31,11:00:00,243,21.31,21.3,22.5,22.51,,,,
2011-08-31 12:00,2011,2011-08-31,12:00:00,243,21.31,21.3,22.33,22.18,,,,
2011-08-31 13:00,2011,2011-08-31,13:00:00,243,21.31,21.3,22.33,22.18,,,,
2011-08-31 14:00,2011,2011-08-31,14:00:00,243,21.47,21.46,22.33,21.84,,,,
2011-08-31 15:00,2011,2011-08-31,15:00:00,243,21.47,21.46,22.33,21.34,,,,
2011-08-31 16:00,2011,2011-08-31,16:00:00,243,21.14,21.46,22.17,21.34,,,,
2011-08-31 17:00,2011,2011-08-31,17:00:00,243,20.98,21.46,22.17,21.34,,,,
2011-08-31 18:00,2011,2011-08-31,18:00:00,243,20.98,21.46,22.17,21.34,,,,
2011-08-31 19:00,2011,2011-08-31,19:00:00,243,20.98,21.63,22.17,21.18,,,,
2011-08-31 20:00,2011,2011-08-31,20:00:00,243,21.14,21.63,22.17,21.18,,,,
2011-08-31 21:00,2011,2011-08-31,21:00:00,243,21.14,21.46,22,21.18,,,,
2011-08-31 22:00,2011,2011-08-31,22:00:00,243,20.98,21.46,21.83,21.18,,,,
2011-08-31 23:00,2011,2011-08-31,23:00:00,243,21.14,21.46,22,21.18,,,,
2011-09-01 00:00,2011,2011-09-01,0:00:00,244,21.14,21.46,21.83,21.18,,,,
2011-09-01 01:00,2011,2011-09-01,1:00:00,244,21.14,21.46,22,21.18,,,,
2011-09-01 02:00,2011,2011-09-01,2:00:00,244,21.14,21.46,21.5,21.18,,,,
2011-09-01 03:00,2011,2011-09-01,3:00:00,244,21.47,21.3,21.17,21.18,,,,
2011-09-01 04:00,2011,2011-09-01,4:00:00,244,21.64,21.63,21,21.34,,,,
2011-09-01 05:00,2011,2011-09-01,5:00:00,244,21.97,21.63,21,21.18,,,,
2011-09-01 06:00,2011,2011-09-01,6:00:00,244,21.97,21.8,20.84,21.18,,,,
2011-09-01 07:00,2011,2011-09-01,7:00:00,244,21.97,21.8,21,21.34,,,,
2011-09-01 08:00,2011,2011-09-01,8:00:00,244,22.31,21.97,20.84,21.34,,,,
2011-09-01 09:00,2011,2011-09-01,9:00:00,244,22.31,22.13,20.67,21.51,,,,
2011-09-01 10:00,2011,2011-09-01,10:00:00,244,22.14,22.13,20.51,21.68,,,,
2011-09-01 11:00,2011,2011-09-01,11:00:00,244,22.31,22.13,20.84,21.51,,,,
2011-09-01 12:00,2011,2011-09-01,12:00:00,244,22.14,21.97,21,21.51,,,,
2011-09-01 13:00,2011,2011-09-01,13:00:00,244,21.97,21.8,20.84,21.34,,,,
2011-09-01 14:00,2011,2011-09-01,14:00:00,244,21.97,21.8,20.84,21.51,,,,
2011-09-01 15:00,2011,2011-09-01,15:00:00,244,21.8,21.63,20.67,21.51,,,,
2011-09-01 16:00,2011,2011-09-01,16:00:00,244,21.64,21.63,20.67,21.51,,,,
2011-09-01 17:00,2011,2011-09-01,17:00:00,244,21.47,21.46,20.51,21.51,,,,
2011-09-01 18:00,2011,2011-09-01,18:00:00,244,21.47,21.46,20.51,21.51,,,,
2011-09-01 19:00,2011,2011-09-01,19:00:00,244,21.31,21.3,20.34,21.34,,,,
2011-09-01 20:00,2011,2011-09-01,20:00:00,244,21.14,21.3,20.34,21.34,,,,
2011-09-01 21:00,2011,2011-09-01,21:00:00,244,21.31,21.3,20.34,21.34,,,,
2011-09-01 22:00,2011,2011-09-01,22:00:00,244,21.31,20.97,20.34,21.18,,,,
2011-09-01 23:00,2011,2011-09-01,23:00:00,244,21.31,20.97,20.34,21.18,,,,
2011-09-02 00:00,2011,2011-09-02,0:00:00,245,21.31,20.97,20.34,21.18,,,,
2011-09-02 01:00,2011,2011-09-02,1:00:00,245,21.14,20.97,20.34,21.18,,,,
2011-09-02 02:00,2011,2011-09-02,2:00:00,245,21.14,20.97,20.34,21.34,,,,
2011-09-02 03:00,2011,2011-09-02,3:00:00,245,21.47,20.97,20.34,21.51,,,,
2011-09-02 04:00,2011,2011-09-02,4:00:00,245,21.8,20.97,20.67,21.51,,,,
2011-09-02 05:00,2011,2011-09-02,5:00:00,245,22.14,21.3,20.84,21.34,,,,
2011-09-02 06:00,2011,2011-09-02,6:00:00,245,22.31,21.3,21,21.68,,,,
2011-09-02 07:00,2011,2011-09-02,7:00:00,245,22.47,21.46,21,21.68,,,,
2011-09-02 08:00,2011,2011-09-02,8:00:00,245,22.47,21.8,20.84,21.51,,,,
2011-09-02 09:00,2011,2011-09-02,9:00:00,245,22.64,21.63,20.84,21.51,,,,
2011-09-02 10:00,2011,2011-09-02,10:00:00,245,22.64,21.8,20.84,21.68,,,,
2011-09-02 11:00,2011,2011-09-02,11:00:00,245,22.47,21.8,21,22.01,,,,
2011-09-02 12:00,2011,2011-09-02,12:00:00,245,22.47,21.63,20.84,22.01,,,,
2011-09-02 13:00,2011,2011-09-02,13:00:00,245,22.31,21.46,20.84,22.18,,,,
2011-09-02 14:00,2011,2011-09-02,14:00:00,245,22.14,21.46,20.84,22.34,,,,
2011-09-02 15:00,2011,2011-09-02,15:00:00,245,22.14,21.46,20.67,22.34,,,,
2011-09-02 16:00,2011,2011-09-02,16:00:00,245,21.97,21.3,20.67,22.34,,,,
2011-09-02 17:00,2011,2011-09-02,17:00:00,245,21.97,21.3,20.51,22.34,,,,
2011-09-02 18:00,2011,2011-09-02,18:00:00,245,21.8,21.3,20.51,22.18,,,,
2011-09-02 19:00,2011,2011-09-02,19:00:00,245,21.8,21.13,20.51,22.01,,,,
2011-09-02 20:00,2011,2011-09-02,20:00:00,245,21.64,21.13,20.34,22.01,,,,
2011-09-02 21:00,2011,2011-09-02,21:00:00,245,21.47,20.97,20.34,21.84,,,,
2011-09-02 22:00,2011,2011-09-02,22:00:00,245,21.64,20.97,20.34,21.84,,,,
2011-09-02 23:00,2011,2011-09-02,23:00:00,245,21.64,20.97,20.34,21.84,,,,
2011-09-03 00:00,2011,2011-09-03,0:00:00,246,21.64,20.97,20.34,21.68,,,,
2011-09-03 01:00,2011,2011-09-03,1:00:00,246,21.47,20.97,20.34,21.68,,,,
2011-09-03 02:00,2011,2011-09-03,2:00:00,246,21.64,20.97,20.51,21.84,,,,
2011-09-03 03:00,2011,2011-09-03,3:00:00,246,21.8,20.97,20.67,22.01,,,,
2011-09-03 04:00,2011,2011-09-03,4:00:00,246,21.8,21.13,20.84,21.84,,,,
2011-09-03 05:00,2011,2011-09-03,5:00:00,246,21.8,21.13,21.17,22.01,,,,
2011-09-03 06:00,2011,2011-09-03,6:00:00,246,21.8,21.8,21.17,22.18,,,,
2011-09-03 07:00,2011,2011-09-03,7:00:00,246,21.8,21.63,21.5,22.34,,,,
2011-09-03 08:00,2011,2011-09-03,8:00:00,246,21.8,21.63,21.83,22.34,,,,
2011-09-03 09:00,2011,2011-09-03,9:00:00,246,21.64,21.97,21.83,22.84,,,,
2011-09-03 10:00,2011,2011-09-03,10:00:00,246,21.97,21.97,22,23.01,,,,
2011-09-03 11:00,2011,2011-09-03,11:00:00,246,21.8,21.46,22.17,23.01,,,,
2011-09-03 12:00,2011,2011-09-03,12:00:00,246,21.47,21.46,22.17,23.01,,,,
2011-09-03 13:00,2011,2011-09-03,13:00:00,246,21.31,21.3,22,23.18,,,,
2011-09-03 14:00,2011,2011-09-03,14:00:00,246,21.31,21.63,22,23.01,,,,
2011-09-03 15:00,2011,2011-09-03,15:00:00,246,21.47,21.63,22.17,23.01,,,,
2011-09-03 16:00,2011,2011-09-03,16:00:00,246,21.47,21.46,22.17,22.84,,,,
2011-09-03 17:00,2011,2011-09-03,17:00:00,246,21.47,21.46,22.17,22.84,,,,
2011-09-03 18:00,2011,2011-09-03,18:00:00,246,21.64,21.63,22.17,22.84,,,,
2011-09-03 19:00,2011,2011-09-03,19:00:00,246,21.64,21.8,22,22.34,,,,
2011-09-03 20:00,2011,2011-09-03,20:00:00,246,21.64,21.63,22,22.18,,,,
2011-09-03 21:00,2011,2011-09-03,21:00:00,246,21.64,21.63,22,22.18,,,,
2011-09-03 22:00,2011,2011-09-03,22:00:00,246,21.8,21.63,22,22.18,,,,
2011-09-03 23:00,2011,2011-09-03,23:00:00,246,21.64,21.63,22,22.01,,,,
2011-09-04 00:00,2011,2011-09-04,0:00:00,247,21.64,21.63,22,22.01,,,,
2011-09-04 01:00,2011,2011-09-04,1:00:00,247,21.8,21.63,22,22.01,,,,
2011-09-04 02:00,2011,2011-09-04,2:00:00,247,21.8,21.63,22.17,22.01,,,,
2011-09-04 03:00,2011,2011-09-04,3:00:00,247,21.97,21.8,22.17,22.01,,,,
2011-09-04 04:00,2011,2011-09-04,4:00:00,247,22.31,21.97,22.33,22.01,,,,
2011-09-04 05:00,2011,2011-09-04,5:00:00,247,22.64,22.13,22.33,22.34,,,,
2011-09-04 06:00,2011,2011-09-04,6:00:00,247,22.64,22.63,22.17,22.68,,,,
2011-09-04 07:00,2011,2011-09-04,7:00:00,247,22.64,22.8,21.67,23.01,,,,
2011-09-04 08:00,2011,2011-09-04,8:00:00,247,22.98,22.8,21.5,23.01,,,,
2011-09-04 09:00,2011,2011-09-04,9:00:00,247,22.98,22.8,21.5,23.52,,,,
2011-09-04 10:00,2011,2011-09-04,10:00:00,247,22.98,22.8,21.67,23.52,,,,
2011-09-04 11:00,2011,2011-09-04,11:00:00,247,22.98,22.97,21.5,23.69,,,,
2011-09-04 12:00,2011,2011-09-04,12:00:00,247,22.64,23.3,21.5,23.69,,,,
2011-09-04 13:00,2011,2011-09-04,13:00:00,247,22.47,23.13,21.5,23.52,,,,
2011-09-04 14:00,2011,2011-09-04,14:00:00,247,22.31,22.97,21.33,23.69,,,,
2011-09-04 15:00,2011,2011-09-04,15:00:00,247,21.97,22.63,21.5,23.69,,,,
2011-09-04 16:00,2011,2011-09-04,16:00:00,247,21.64,22.63,21.5,23.52,,,,
2011-09-04 17:00,2011,2011-09-04,17:00:00,247,21.64,22.47,22,23.52,,,,
2011-09-04 18:00,2011,2011-09-04,18:00:00,247,21.8,22.3,22.17,23.52,,,,
2011-09-04 19:00,2011,2011-09-04,19:00:00,247,21.64,22.3,22,23.52,,,,
2011-09-04 20:00,2011,2011-09-04,20:00:00,247,21.47,22.47,22,23.52,,,,
2011-09-04 21:00,2011,2011-09-04,21:00:00,247,21.47,22.13,22,23.52,,,,
2011-09-04 22:00,2011,2011-09-04,22:00:00,247,21.47,22.13,22,23.52,,,,
2011-09-04 23:00,2011,2011-09-04,23:00:00,247,21.47,22.3,21.67,23.35,,,,
2011-09-05 00:00,2011,2011-09-05,0:00:00,248,21.31,22.3,21.83,23.35,,,,
2011-09-05 01:00,2011,2011-09-05,1:00:00,248,21.31,22.3,21.83,23.35,,,,
2011-09-05 02:00,2011,2011-09-05,2:00:00,248,21.31,22.47,22,23.52,,,,
2011-09-05 03:00,2011,2011-09-05,3:00:00,248,21.47,22.47,21.83,23.52,,,,
2011-09-05 04:00,2011,2011-09-05,4:00:00,248,21.64,22.47,21.67,23.52,,,,
2011-09-05 05:00,2011,2011-09-05,5:00:00,248,21.97,22.47,21.83,23.52,,,,
2011-09-05 06:00,2011,2011-09-05,6:00:00,248,22.14,22.63,21.83,23.52,,,,
2011-09-05 07:00,2011,2011-09-05,7:00:00,248,21.97,22.47,21.83,23.52,,,,
2011-09-05 08:00,2011,2011-09-05,8:00:00,248,22.14,22.47,21.83,23.52,,,,
2011-09-05 09:00,2011,2011-09-05,9:00:00,248,21.97,22.47,21.83,23.52,,,,
2011-09-05 10:00,2011,2011-09-05,10:00:00,248,21.8,22.47,21.83,23.35,,,,
2011-09-05 11:00,2011,2011-09-05,11:00:00,248,21.64,22.47,20.67,23.35,,,,
2011-09-05 12:00,2011,2011-09-05,12:00:00,248,21.31,22.3,20.18,23.35,,,,
2011-09-05 13:00,2011,2011-09-05,13:00:00,248,21.14,22.3,20.34,23.35,,,,
2011-09-05 14:00,2011,2011-09-05,14:00:00,248,21.47,22.13,20.67,23.35,,,,
2011-09-05 15:00,2011,2011-09-05,15:00:00,248,21.47,21.97,20.34,23.18,,,,
2011-09-05 16:00,2011,2011-09-05,16:00:00,248,20.98,22.13,20.18,23.18,,,,
2011-09-05 17:00,2011,2011-09-05,17:00:00,248,20.98,21.97,20.18,23.01,,,,
2011-09-05 18:00,2011,2011-09-05,18:00:00,248,20.81,21.63,20.18,23.01,,,,
2011-09-05 19:00,2011,2011-09-05,19:00:00,248,20.65,21.3,19.86,22.84,,,,
2011-09-05 20:00,2011,2011-09-05,20:00:00,248,20.65,21.13,20.18,22.84,,,,
2011-09-05 21:00,2011,2011-09-05,21:00:00,248,20.65,21.3,20.02,22.84,,,,
2011-09-05 22:00,2011,2011-09-05,22:00:00,248,20.65,21.3,19.86,22.84,,,,
2011-09-05 23:00,2011,2011-09-05,23:00:00,248,20.48,21.3,19.7,22.68,,,,
2011-09-06 00:00,2011,2011-09-06,0:00:00,249,20.32,21.13,19.54,22.68,,,,
2011-09-06 01:00,2011,2011-09-06,1:00:00,249,20.48,21.13,19.54,22.51,,,,
2011-09-06 02:00,2011,2011-09-06,2:00:00,249,20.48,21.13,19.37,22.51,,,,
2011-09-06 03:00,2011,2011-09-06,3:00:00,249,20.81,21.3,19.37,22.68,,,,
2011-09-06 04:00,2011,2011-09-06,4:00:00,249,21.14,21.3,19.37,22.68,,,,
2011-09-06 05:00,2011,2011-09-06,5:00:00,249,21.8,21.46,19.37,22.68,,,,
2011-09-06 06:00,2011,2011-09-06,6:00:00,249,21.97,21.46,19.37,22.68,,,,
2011-09-06 07:00,2011,2011-09-06,7:00:00,249,21.8,21.46,19.21,22.68,,,,
2011-09-06 08:00,2011,2011-09-06,8:00:00,249,21.64,21.46,19.05,22.68,,,,
2011-09-06 09:00,2011,2011-09-06,9:00:00,249,21.64,21.13,19.05,22.84,,,,
2011-09-06 10:00,2011,2011-09-06,10:00:00,249,21.47,21.3,18.72,22.68,,,,
2011-09-06 11:00,2011,2011-09-06,11:00:00,249,21.64,21.3,18.72,22.68,,,,
2011-09-06 12:00,2011,2011-09-06,12:00:00,249,21.47,21.3,18.72,22.68,,,,
2011-09-06 13:00,2011,2011-09-06,13:00:00,249,21.31,21.3,18.72,22.68,,,,
2011-09-06 14:00,2011,2011-09-06,14:00:00,249,21.31,21.3,18.72,22.01,,,,
2011-09-06 15:00,2011,2011-09-06,15:00:00,249,21.31,21.3,18.89,21.84,,,,
2011-09-06 16:00,2011,2011-09-06,16:00:00,249,21.31,21.13,19.21,21.84,,,,
2011-09-06 17:00,2011,2011-09-06,17:00:00,249,21.14,21.13,19.21,21.68,,,,
2011-09-06 18:00,2011,2011-09-06,18:00:00,249,20.98,21.13,19.54,21.68,,,,
2011-09-06 19:00,2011,2011-09-06,19:00:00,249,20.98,21.13,19.86,22.01,,,,
2011-09-06 20:00,2011,2011-09-06,20:00:00,249,21.31,21.13,19.86,22.01,,,,
2011-09-06 21:00,2011,2011-09-06,21:00:00,249,20.98,21.13,20.02,21.84,,,,
2011-09-06 22:00,2011,2011-09-06,22:00:00,249,20.98,20.97,19.54,21.84,,,,
2011-09-06 23:00,2011,2011-09-06,23:00:00,249,21.14,20.97,19.86,21.68,,,,
2011-09-07 00:00,2011,2011-09-07,0:00:00,250,20.81,20.97,19.21,21.68,,,,
2011-09-07 01:00,2011,2011-09-07,1:00:00,250,20.81,20.8,18.56,21.51,,,,
2011-09-07 02:00,2011,2011-09-07,2:00:00,250,20.81,20.8,18.72,21.51,,,,
2011-09-07 03:00,2011,2011-09-07,3:00:00,250,20.81,20.8,19.05,21.51,,,,
2011-09-07 04:00,2011,2011-09-07,4:00:00,250,20.65,20.8,18.56,21.51,,,,
2011-09-07 05:00,2011,2011-09-07,5:00:00,250,20.32,20.8,19.05,21.34,,,,
2011-09-07 06:00,2011,2011-09-07,6:00:00,250,20,20.8,19.05,21.34,,,,
2011-09-07 07:00,2011,2011-09-07,7:00:00,250,20,20.64,19.05,21.18,,,,
2011-09-07 08:00,2011,2011-09-07,8:00:00,250,19.84,20.64,18.89,21.18,,,,
2011-09-07 09:00,2011,2011-09-07,9:00:00,250,20,20.64,18.72,21.18,,,,
2011-09-07 10:00,2011,2011-09-07,10:00:00,250,20,20.64,18.56,21.18,,,,
2011-09-07 11:00,2011,2011-09-07,11:00:00,250,20.16,20.64,18.24,21.18,,,,
2011-09-07 12:00,2011,2011-09-07,12:00:00,250,20.32,20.47,18.24,21.01,,,,
2011-09-07 13:00,2011,2011-09-07,13:00:00,250,20.32,20.47,18.08,21.01,,,,
2011-09-07 14:00,2011,2011-09-07,14:00:00,250,20.32,20.47,17.92,21.18,,,,
2011-09-07 15:00,2011,2011-09-07,15:00:00,250,20.32,20.31,17.76,21.18,,,,
2011-09-07 16:00,2011,2011-09-07,16:00:00,250,20.16,20.31,17.76,21.18,,,,
2011-09-07 17:00,2011,2011-09-07,17:00:00,250,20.16,20.31,17.43,21.01,,,,
2011-09-07 18:00,2011,2011-09-07,18:00:00,250,20.16,20.15,17.43,21.01,,,,
2011-09-07 19:00,2011,2011-09-07,19:00:00,250,20.16,20.15,17.43,21.01,,,,
2011-09-07 20:00,2011,2011-09-07,20:00:00,250,19.03,20.15,17.43,20.84,,,,
2011-09-07 21:00,2011,2011-09-07,21:00:00,250,19.51,20.15,17.27,20.84,,,,
2011-09-07 22:00,2011,2011-09-07,22:00:00,250,19.51,20.15,17.27,20.84,,,,
2011-09-07 23:00,2011,2011-09-07,23:00:00,250,19.68,20.15,17.43,20.84,,,,
2011-09-08 00:00,2011,2011-09-08,0:00:00,251,19.68,19.99,17.43,20.68,,,,
2011-09-08 01:00,2011,2011-09-08,1:00:00,251,19.68,19.99,17.92,20.84,,,,
2011-09-08 02:00,2011,2011-09-08,2:00:00,251,19.68,19.99,17.76,20.84,,,,
2011-09-08 03:00,2011,2011-09-08,3:00:00,251,19.84,19.99,18.08,20.84,,,,
2011-09-08 04:00,2011,2011-09-08,4:00:00,251,20.16,19.99,18.08,21.01,,,,
2011-09-08 05:00,2011,2011-09-08,5:00:00,251,20.32,20.15,18.56,21.01,,,,
2011-09-08 06:00,2011,2011-09-08,6:00:00,251,20.32,20.31,17.92,21.01,,,,
2011-09-08 07:00,2011,2011-09-08,7:00:00,251,20.98,20.31,18.24,21.01,,,,
2011-09-08 08:00,2011,2011-09-08,8:00:00,251,21.31,20.31,18.4,21.01,,,,
2011-09-08 09:00,2011,2011-09-08,9:00:00,251,20.98,20.31,19.37,21.18,,,,
2011-09-08 10:00,2011,2011-09-08,10:00:00,251,20.98,20.31,18.4,21.01,,,,
2011-09-08 11:00,2011,2011-09-08,11:00:00,251,21.14,20.31,18.4,21.18,,,,
2011-09-08 12:00,2011,2011-09-08,12:00:00,251,20.98,20.15,18.24,21.01,,,,
2011-09-08 13:00,2011,2011-09-08,13:00:00,251,20.81,20.31,18.56,21.18,,,,
2011-09-08 14:00,2011,2011-09-08,14:00:00,251,20.81,20.31,18.56,21.34,,,,
2011-09-08 15:00,2011,2011-09-08,15:00:00,251,20.98,20.31,18.72,21.34,,,,
2011-09-08 16:00,2011,2011-09-08,16:00:00,251,20.81,20.31,18.89,21.18,,,,
2011-09-08 17:00,2011,2011-09-08,17:00:00,251,20.98,20.31,19.21,21.18,,,,
2011-09-08 18:00,2011,2011-09-08,18:00:00,251,20.81,20.15,19.54,21.34,,,,
2011-09-08 19:00,2011,2011-09-08,19:00:00,251,20.98,20.15,19.21,21.18,,,,
2011-09-08 20:00,2011,2011-09-08,20:00:00,251,20.65,20.15,19.37,21.18,,,,
2011-09-08 21:00,2011,2011-09-08,21:00:00,251,20.48,20.15,19.37,21.18,,,,
2011-09-08 22:00,2011,2011-09-08,22:00:00,251,20.48,20.15,19.54,21.01,,,,
2011-09-08 23:00,2011,2011-09-08,23:00:00,251,20.48,20.15,19.7,21.01,,,,
2011-09-09 00:00,2011,2011-09-09,0:00:00,252,20.32,20.15,19.54,21.01,,,,
2011-09-09 01:00,2011,2011-09-09,1:00:00,252,20.48,19.99,19.7,21.01,,,,
2011-09-09 02:00,2011,2011-09-09,2:00:00,252,20.65,20.15,19.7,21.01,,,,
2011-09-09 03:00,2011,2011-09-09,3:00:00,252,20.65,19.99,19.7,21.01,,,,
